segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[n|ɴ|m|ɲ|ŋ] [p'|q'|ʃ'|k'|t']	+nasal +cg	0.0001	43	872	726	0.0
[w|j] [s|ʃ'|ʃ|t|t']	-nasal,+high +coronal,-sg	0.0001	61	646	1985	0.0
[ŋ|w|j] [s|ʃ'|ʃ|t|t']	-lateral,-low +coronal,-sg	0.0001	61	646	1985	0.0
[j] [p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t']	-lateral,-back -son	0.0001	58	276	4207	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [k'|kʰ|k]	-cont +high,-cont	0.0001	81	3630	624	0.0
[s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j] [r|l]	-syll,+cont -nasal,+anterior	0.0001	70	3073	551	0.0
[ʃ'|w|ʃ|r|ŋ|qʰ|tʰ|n|x|ʃʰ|t'|j|pʰ|k'|ʎ|q|kʰ|ɲ|l|p'|q'|p|s|ɴ|k|m|t|h] [n|ɴ|m|ɲ|ŋ]	-syll +nasal	0.0001	130	6703	872	0.0
[r|w|j] [q'|qʰ|q]	-lateral,+cont -high,+dorsal	0.0001	40	1090	508	0.0
[j] [p|pʰ|tʰ|q|kʰ|k|t|qʰ]	-lateral,-back -cg,-cont	0.0001	42	276	2212	0.0
[q'|k'|q|kʰ|k|x|qʰ] [p|s|q|k|ʃ|t]	+dorsal,-son -cg,-sg	0.0001	103	1400	2626	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [p|s|q|k|ʃ|t]	+dorsal -cg,-sg	0.0001	103	1400	2626	0.0
[r|l|n] [k']	+son,+anterior +high,+cg	0.0001	23	1055	174	0.0
[q'|k'|q|kʰ|k|x|qʰ] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	+dorsal,-son -cont	0.0001	121	1400	3630	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	+dorsal -cont	0.0001	121	1400	3630	0.0
[ʃ'|w|ʃ|r|ŋ|qʰ|tʰ|n|x|ʃʰ|t'|j|pʰ|k'|ʎ|q|kʰ|ɲ|l|p'|q'|p|s|ɴ|k|m|t|h] [r|ɲ|n]	-syll -lateral,+coronal	0.0001	135	6703	948	0.0
[ʃ'|w|ʃ|r|ŋ|qʰ|tʰ|n|x|ʃʰ|t'|j|pʰ|k'|ʎ|q|kʰ|ɲ|l|p'|q'|p|s|ɴ|k|m|t|h] [r|n]	-syll -lateral,+anterior	0.0001	135	6703	948	0.0
[p|s|q|k|ʃ|t] [p'|q'|p|pʰ|k'|tʰ|q|qʰ|kʰ|k|t|t']	-cg,-sg -cont,-son	0.0001	144	2626	2758	0.0
[r|l|s] [q]	+anterior,+cont -high,-cg,-sg	0.0001	28	1027	267	0.0
[t|tʰ|s|t'] [k'|kʰ|k|x]	+anterior,-son +high,-son	0.0001	63	1558	892	0.0
[p|s|q|k|ʃ|t] [q'|k'|k|q]	-cg,-sg +dorsal,-sg	0.0001	83	2626	919	0.0
[k'|kʰ|k|x] [p|pʰ|tʰ|q|kʰ|k|t|qʰ]	+high,-son -cg,-cont	0.0001	75	892	2212	0.0
[n] [p'|k'|q'|t']	+anterior,+nasal -cont,+cg	0.0001	28	504	546	0.0
[ɲ|n] [p'|k'|q'|t']	+coronal,+nasal -cont,+cg	0.0001	28	504	546	0.0
[r|w|j] [q'|q]	-lateral,+cont -high,-sg	0.0001	35	1090	397	0.0
[r|l] [p|s|q|k|ʃ|t]	-nasal,+anterior -cg,-sg	0.0001	64	551	2626	0.0
[l|ʎ] [q'|k'|q|kʰ|k|x|qʰ]	+lateral +dorsal,-son	0.0001	46	534	1400	0.0
[l|ʎ] [q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ]	+lateral +dorsal	0.0001	46	534	1400	0.0
[ʎ|n|ɲ|r|l] [k']	+son,+coronal +high,+cg	0.0001	27	1482	174	0.0
[x] [ʃʰ|s|ʃ|ʃ']	+high,-strid +strid	0.0001	28	268	1037	0.0
[w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j] [k']	+son,-syll +high,+cg	0.0001	35	2496	174	0.0
[w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j] [s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j]	+son,-syll -syll,+cont	0.0001	147	2496	3073	0.0
[w|n|ɴ|m|ɲ|r|ŋ|j] [k']	-lateral +high,+cg	0.0001	31	1962	174	0.0
[l|ʎ] [kʰ|k]	+lateral -cg,+high	0.0001	26	534	450	0.0
[r|l|s] [qʰ|q]	+anterior,+cont -high,-cg	0.0001	33	1027	378	0.0
[ʃ'|ʎ|ɲ|ʃ|ʃʰ] [q'|k'|q|kʰ|k|qʰ]	-anterior +dorsal,-cont,-son	0.0001	56	988	1132	0.0
[ʃ'|ʎ|ɲ|ʃ|ʃʰ] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-anterior +dorsal,-cont	0.0001	56	988	1132	0.0
[ʃʰ|ʎ|ʃ|ʃ'] [q'|k'|q|kʰ|k|qʰ]	-anterior,+cont +dorsal,-cont,-son	0.0001	56	988	1132	0.0
[ʃʰ|ʎ|ʃ|ʃ'] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-anterior,+cont +dorsal,-cont	0.0001	56	988	1132	0.0
[r|l|n] [kʰ|qʰ]	+son,+anterior +sg,+dorsal	0.0001	25	1055	213	0.0
[r|w|j] [ʎ|n|ɲ|r|l]	-lateral,+cont +son,+coronal	0.0001	67	1090	1482	0.0
[r] [q'|qʰ|q]	-lateral,-nasal,+coronal -high,+dorsal	0.0001	25	444	508	0.0
[r|l|ʎ] [qʰ|q]	-nasal,+coronal -high,-cg	0.0001	32	978	378	0.0
[s|ʃ'|tʰ|ʃ|ʃʰ|t|t'] [t|p|k|q]	+coronal,-son -cg,-cont,-sg	0.0001	104	2119	1843	0.0
[q'|k'|q|kʰ|k|x|qʰ] [p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t']	+dorsal,-son -sg	0.0001	114	1400	3352	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t']	+dorsal -sg	0.0001	114	1400	3352	0.0
[s|ʃ'|ʃ|t|t'] [k'|kʰ|k|x]	+coronal,-sg +high,-son	0.0001	70	1985	892	0.0
[x] [p'|p|pʰ|m]	+high,-strid +labial	0.0001	26	268	912	0.0
[j|w|x] [p'|p|pʰ|m]	+high,-syll,+cont +labial	0.0001	48	914	912	0.0
[s|r|ʃ'|tʰ|ʎ|n|ʃ|ɲ|ʃʰ|t|l|t'] [q'|k']	+coronal +dorsal,+cg	0.0001	55	3601	304	0.0
[x] [j|w|x]	+high,-strid +high,-syll,+cont	0.0001	26	268	914	0.0
[r|l] [p]	-nasal,+anterior +labial,-cg,-sg	0.0001	23	551	349	0.0
[r|w|j] [r|w|j]	-lateral,+cont -lateral,+cont	0.0001	57	1090	1090	0.0
[ʃ'|w|ʃ|r|ŋ|qʰ|tʰ|n|x|ʃʰ|t'|j|pʰ|k'|ʎ|q|kʰ|ɲ|l|p'|q'|p|s|ɴ|k|m|t|h] [r|l|s]	-syll +anterior,+cont	0.0001	137	6703	1027	0.0
[w|j] [s|ʃ'|tʰ|ʃ|ʃʰ|t|t']	-nasal,+high +coronal,-son	0.0001	61	646	2119	0.0
[ŋ|w|j] [s|ʃ'|tʰ|ʃ|ʃʰ|t|t']	-lateral,-low +coronal,-son	0.0001	61	646	2119	0.0
[s|ʃ'|ʃ|x|ʃʰ|h] [ʎ]	-son,+cont +lateral,-anterior	0.0001	41	1449	427	0.0
[s|ʃ'|ʃ|x|ʃʰ|h] [ʎ|ɲ]	-son,+cont +son,-anterior	0.0001	41	1449	427	0.0
[r|w|j] [t|t']	-lateral,+cont -cont,+coronal,-sg	0.0001	55	1090	1022	0.0
[l|ʎ] [k'|kʰ|k]	+lateral +high,-cont	0.0001	30	534	624	0.0
[r] [k'|k]	-lateral,-nasal,+coronal +high,-sg	0.0001	25	444	522	0.0
[n] [kʰ|qʰ]	+anterior,+nasal +sg,+dorsal	0.0001	17	504	213	0.0
[ɲ|n] [kʰ|qʰ]	+coronal,+nasal +sg,+dorsal	0.0001	17	504	213	0.0
[x] [n]	+high,-strid +anterior,+nasal	0.0001	19	268	504	0.0
[x] [ɲ|n]	+high,-strid +coronal,+nasal	0.0001	19	268	504	0.0
[r|l|ʎ] [m]	-nasal,+coronal -lateral,+labial	0.0001	31	978	368	0.0
[r|w|j] [t|s|t']	-lateral,+cont +anterior,-sg	0.0001	66	1090	1498	0.0
[ʎ|n|ɲ|r|l] [w|n|ɴ|m|ɲ|r|ŋ|j]	+son,+coronal -lateral	0.0001	88	1482	1962	0.0
[w|ʎ|r|l|j] [w]	-nasal -lateral,+back	0.0001	40	1624	370	0.0
[w|j] [r|l|ʎ]	-nasal,+high -nasal,+coronal	0.0001	41	646	978	0.0
[ŋ|w|j] [r|l|ʎ]	-lateral,-low -nasal,+coronal	0.0001	41	646	978	0.0
[s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j] [ʎ]	-syll,+cont +lateral,-anterior	0.0001	59	3073	427	0.0
[s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j] [ʎ|ɲ]	-syll,+cont +son,-anterior	0.0001	59	3073	427	0.0
[p|s|q|k|ʃ|t] [p'|q'|p|k'|q|k|t|t']	-cg,-sg -cont,-sg	0.0001	129	2626	2389	0.0
[s|ʃ'|ʃ|x|ʃʰ|h] [r|l]	-son,+cont -nasal,+anterior	0.0001	46	1449	551	0.0
[r] [kʰ|k]	-lateral,-nasal,+coronal -cg,+high	0.0001	23	444	450	0.0
[r|l|n] [p'|q'|ʃ'|k'|t']	+son,+anterior +cg	0.0001	45	1055	726	0.0
[p|s|q|k|ʃ|t] [k]	-cg,-sg -cg,+high,-sg	0.0001	49	2626	348	0.0
[r|l] [k'|kʰ|k]	-nasal,+anterior +high,-cont	0.0001	30	551	624	0.0
[w|j] [t|s|ʃ]	-nasal,+high -cg,+coronal,-sg	0.0001	53	646	1662	0.0
[ŋ|w|j] [t|s|ʃ]	-lateral,-low -cg,+coronal,-sg	0.0001	53	646	1662	0.0
[w|ʎ|r|l|j] [r|w|j]	-nasal -lateral,+cont	0.0001	68	1624	1090	0.0
[s|r|ʃ'|ʎ|ʃ|ʃʰ|l] [m]	+coronal,+cont -lateral,+labial	0.0001	44	2015	368	0.0
[ʎ|n|ɲ|r|l] [p'|q'|ʃ'|k'|t']	+son,+coronal +cg	0.0001	53	1482	726	0.0
[x] [t']	+high,-strid +anterior,+cg	0.0001	10	268	143	0.002
[r|l] [w|k'|kʰ|k|x|j]	-nasal,+anterior +high,-syll	0.0001	47	551	1538	0.0
[n|ɴ|m|ɲ|ŋ] [p']	+nasal +labial,+cg	0.0001	15	872	99	0.0
[m] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	-lateral,+labial -cont	0.0001	59	368	3630	0.0
[j] [n|ɴ|m|ɲ|ŋ]	-lateral,-back +nasal	0.0001	25	276	872	0.0
[j] [s|r|ʃ'|ʎ|ʃ|ʃʰ|l]	-lateral,-back +coronal,+cont	0.0001	38	276	2015	0.0
[x] [m]	+high,-strid -lateral,+labial	0.0001	16	268	368	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [t]	-cont -cg,-cont,+anterior,-sg	0.0001	91	3630	879	0.0
[s|ʃ'|tʰ|ʃ|ʃʰ|t|t'] [k'|kʰ|k|x]	+coronal,-son +high,-son	0.0001	70	2119	892	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [k'|k]	-cont +high,-sg	0.0001	70	3630	522	0.0
[l|ʎ] [t|tʰ]	+lateral -cg,-cont,+anterior	0.0001	36	534	939	0.0
[r|w|j] [t|tʰ|s|t']	-lateral,+cont +anterior,-son	0.0001	66	1090	1558	0.0
[r|w|j] [t|tʰ|t']	-lateral,+cont -cont,+anterior,-son	0.0001	55	1090	1082	0.0
[ʎ] [t|tʰ]	+lateral,-anterior -cg,-cont,+anterior	0.0001	32	427	939	0.0
[ʎ|ɲ] [t|tʰ]	+son,-anterior -cg,-cont,+anterior	0.0001	32	427	939	0.0
[s|tʰ|n|r|t|l|t'] [p'|p|pʰ|m]	+anterior +labial	0.0001	78	2613	912	0.0
[s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j] [r]	-syll,+cont -lateral,-nasal,+coronal	0.0001	59	3073	444	0.0
[j] [p|s|q|k|ʃ|t]	-lateral,-back -cg,-sg	0.0001	43	276	2626	0.0
[r|l] [p|pʰ]	-nasal,+anterior +labial,-cg	0.0001	25	551	445	0.0
[h|x] [w|j]	-strid -nasal,+high	0.0001	26	412	646	0.0
[h|x] [ŋ|w|j]	-strid -lateral,-low	0.0001	26	412	646	0.0
[p|s|q|k|ʃ|t] [k'|k]	-cg,-sg +high,-sg	0.0001	59	2626	522	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [t|tʰ]	-cont -cg,-cont,+anterior	0.0001	93	3630	939	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [t|t']	-cont -cont,+coronal,-sg	0.0001	97	3630	1022	0.0
[r|l] [p'|p]	-nasal,+anterior +labial,-sg	0.0001	25	551	448	0.0
[r|w|j] [p]	-lateral,+cont +labial,-cg,-sg	0.0001	31	1090	349	0.0
[q'|k'|q|kʰ|k|x|qʰ] [r|l|n]	+dorsal,-son +son,+anterior	0.0001	61	1400	1055	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [r|l|n]	+dorsal +son,+anterior	0.0001	61	1400	1055	0.0
[q'|k'|q|kʰ|k|x|qʰ] [r|w|j]	+dorsal,-son -lateral,+cont	0.0001	62	1400	1090	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [r|w|j]	+dorsal -lateral,+cont	0.0001	62	1400	1090	0.0
[r|l|s] [q'|k']	+anterior,+cont +dorsal,+cg	0.0001	28	1027	304	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [kʰ|k]	-cont -cg,+high	0.0001	64	3630	450	0.0
[w] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	-lateral,+back -cont	0.0001	58	370	3630	0.0
[t|s|ʃ] [w|k'|kʰ|k|x|j]	-cg,+coronal,-sg +high,-syll	0.0001	80	1662	1538	0.0
[r] [q'|q]	-lateral,-nasal,+coronal -high,-sg	0.0001	21	444	397	0.0
[j|w|x] [m]	+high,-syll,+cont -lateral,+labial	0.0001	29	914	368	0.0
[p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t'] [t|tʰ|t']	-cont -cont,+anterior,-son	0.0001	99	3630	1082	0.0
[p'|p|pʰ|m] [p']	+labial +labial,+cg	0.0001	15	912	99	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [kʰ|k]	-cg -cg,+high	0.0001	60	3213	450	0.0
[t|s] [w|k'|kʰ|k|x|j]	-cg,+anterior,-sg +high,-syll	0.0001	72	1355	1538	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [q'|k'|q|kʰ|k|qʰ]	-cg +dorsal,-cont,-son	0.0001	95	3213	1132	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-cg +dorsal,-cont	0.0001	95	3213	1132	0.0
[w|n|ɴ|m|ɲ|r|ŋ|j] [r|l|ʎ]	-lateral -nasal,+coronal	0.0001	69	1962	978	0.0
[s|r|ʃ'|ʎ|ʃ|ʃʰ|l] [w|n|ɴ|m|ɲ|r|ŋ|j]	+coronal,+cont -lateral	0.0001	99	2015	1962	0.0
[j|w|x] [t']	+high,-syll,+cont +anterior,+cg	0.0001	18	914	143	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	-cg -cont	0.0001	170	3213	3630	0.0
[q'|k'|q|kʰ|k|x|qʰ] [l|ʎ]	+dorsal,-son +lateral	0.0001	43	1400	534	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [l|ʎ]	+dorsal +lateral	0.0001	43	1400	534	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [kʰ|k|qʰ|q]	-cg -cg,+dorsal	0.0001	81	3213	828	0.0
[l|ʎ] [t]	+lateral -cg,-cont,+anterior,-sg	0.0001	34	534	879	0.0
[p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t'] [t|tʰ|n|t']	-son -cont,+anterior	0.0001	128	4207	1586	0.0
[p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t'] [tʰ|n|ɲ|t|t']	-son -cont,+coronal	0.0001	128	4207	1586	0.0
[p|s|q|k|ʃ|t] [q'|k'|q|kʰ|k|x|qʰ]	-cg,-sg +dorsal,-son	0.0001	95	2626	1400	0.0
[p|s|q|k|ʃ|t] [q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ]	-cg,-sg +dorsal	0.0001	95	2626	1400	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [k'|kʰ|k]	-cg +high,-cont	0.0001	70	3213	624	0.0
[p|s|q|k|ʃ|t] [p|pʰ|tʰ|q|kʰ|k|t|qʰ]	-cg,-sg -cg,-cont	0.0001	119	2626	2212	0.0
[ʎ] [w|k'|kʰ|k|x|j]	+lateral,-anterior +high,-syll	0.0001	40	427	1538	0.0
[ʎ|ɲ] [w|k'|kʰ|k|x|j]	+son,-anterior +high,-syll	0.0001	40	427	1538	0.0
[w|j] [q'|k'|k|q]	-nasal,+high +dorsal,-sg	0.0001	38	646	919	0.0
[ŋ|w|j] [q'|k'|k|q]	-lateral,-low +dorsal,-sg	0.0001	38	646	919	0.0
[r|l] [p'|p|pʰ]	-nasal,+anterior +labial,-son	0.0001	27	551	544	0.0
[r|l|s] [w|n|ɴ|m|ɲ|r|ŋ|j]	+anterior,+cont -lateral	0.0001	70	1027	1962	0.0
[h|x] [s|ʃ]	-strid -cg,+strid,-sg	0.0001	28	412	783	0.0
[w|j] [s|tʰ|ʃ|ʃʰ|t]	-nasal,+high -cg,+coronal	0.0001	53	646	1796	0.0
[ŋ|w|j] [s|tʰ|ʃ|ʃʰ|t]	-lateral,-low -cg,+coronal	0.0001	53	646	1796	0.0
[w|j] [q'|k'|q|kʰ|k|qʰ]	-nasal,+high +dorsal,-cont,-son	0.0001	42	646	1132	0.0
[w|j] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-nasal,+high +dorsal,-cont	0.0001	42	646	1132	0.0
[ŋ|w|j] [q'|k'|q|kʰ|k|qʰ]	-lateral,-low +dorsal,-cont,-son	0.0001	42	646	1132	0.0
[ŋ|w|j] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-lateral,-low +dorsal,-cont	0.0001	42	646	1132	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [k|q]	-cg -cg,+dorsal,-sg	0.0001	69	3213	615	0.0
[r|ɲ|n] [tʰ|kʰ|pʰ|qʰ]	-lateral,+coronal +sg,-cont	0.0001	29	948	369	0.0
[r|n] [tʰ|kʰ|pʰ|qʰ]	-lateral,+anterior +sg,-cont	0.0001	29	948	369	0.0
[p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t'] [t|s|t']	-son +anterior,-sg	0.0001	123	4207	1498	0.0
[w|j] [s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j]	-nasal,+high -syll,+cont	0.0001	69	646	3073	0.0
[ŋ|w|j] [s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j]	-lateral,-low -syll,+cont	0.0001	69	646	3073	0.0
[ʎ] [t]	+lateral,-anterior -cg,-cont,+anterior,-sg	0.0001	30	427	879	0.0
[ʎ|ɲ] [t]	+son,-anterior -cg,-cont,+anterior,-sg	0.0001	30	427	879	0.0
[j] [t|t']	-lateral,-back -cont,+coronal,-sg	0.0001	26	276	1022	0.0
[s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j] [j|w|x]	-syll,+cont +high,-syll,+cont	0.0001	82	3073	914	0.0
[w] [p'|q'|p|k'|q|k|t|t']	-lateral,+back -cont,-sg	0.0001	46	370	2389	0.0
[w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j] [ʎ|n|ɲ|r|l]	+son,-syll +son,+coronal	0.0001	94	2496	1482	0.0
[ʎ|n|ɲ|r|l] [w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j]	+son,+coronal +son,-syll	0.0001	94	1482	2496	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [kʰ|k]	-sg -cg,+high	0.0001	60	3352	450	0.0
[j] [p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ]	-lateral,-back -cg	0.0001	46	276	3213	0.0
[r|w|j] [p|pʰ]	-lateral,+cont +labial,-cg	0.0001	34	1090	445	0.0
[t|tʰ|s] [w|k'|kʰ|k|x|j]	-cg,+anterior +high,-syll	0.0001	72	1415	1538	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [q'|k'|q|kʰ|k|qʰ]	-sg +dorsal,-cont,-son	0.0001	95	3352	1132	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [q'|k'|ɴ|q|kʰ|k|ŋ|qʰ]	-sg +dorsal,-cont	0.0001	95	3352	1132	0.0
[m] [p|pʰ|tʰ|q|kʰ|k|t|qʰ]	-lateral,+labial -cg,-cont	0.0001	44	368	2212	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [p'|q'|p|pʰ|k'|tʰ|n|q|qʰ|ɴ|kʰ|k|m|ɲ|t|ŋ|t']	-sg -cont	0.0001	170	3352	3630	0.0
[r|l|s] [w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j]	+anterior,+cont +son,-syll	0.0001	78	1027	2496	0.0
[m] [p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t']	-lateral,+labial -sg	0.0001	54	368	3352	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [kʰ|k|qʰ|q]	-sg -cg,+dorsal	0.0001	81	3352	828	0.0
[q'|k'|q|kʰ|k|x|qʰ] [p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ]	+dorsal,-son -cg	0.0001	103	1400	3213	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ]	+dorsal -cg	0.0001	103	1400	3213	0.0
[j] [r]	-lateral,-back -lateral,-nasal,+coronal	0.0001	17	276	444	0.0
[n] [kʰ]	+anterior,+nasal +sg,+high	0.0001	11	504	102	0.001
[ɲ|n] [kʰ]	+coronal,+nasal +sg,+high	0.0001	11	504	102	0.001
[r|l] [k'|k]	-nasal,+anterior +high,-sg	0.0001	26	551	522	0.0
[p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t'] [t|tʰ|s|t']	-son +anterior,-son	0.0001	124	4207	1558	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [k'|kʰ|k]	-sg +high,-cont	0.0001	70	3352	624	0.0
[w|n|ɴ|m|ɲ|r|ŋ|j] [r|ɲ|n]	-lateral -lateral,+coronal	0.0001	66	1962	948	0.0
[w|n|ɴ|m|ɲ|r|ŋ|j] [r|n]	-lateral -lateral,+anterior	0.0001	66	1962	948	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [p'|q'|p|pʰ|k'|tʰ|q|qʰ|kʰ|k|t|t']	-cg -cont,-son	0.0001	144	3213	2758	0.0
[r] [k]	-lateral,-nasal,+coronal -cg,+high,-sg	0.0001	19	444	348	0.0
[p|pʰ|s|tʰ|q|kʰ|k|ʃ|ʃʰ|t|h|qʰ] [q'|k'|k|q]	-cg +dorsal,-sg	0.0001	83	3213	919	0.0
[r|ɲ|n] [kʰ]	-lateral,+coronal +sg,+high	0.0001	15	948	102	0.0
[r|n] [kʰ]	-lateral,+anterior +sg,+high	0.0001	15	948	102	0.0
[m] [p'|q'|p|pʰ|s|ʃ'|k'|tʰ|q|qʰ|kʰ|k|ʃ|x|ʃʰ|t|h|t']	-lateral,+labial -son	0.0001	60	368	4207	0.0
[r|l] [kʰ|k]	-nasal,+anterior -cg,+high	0.0001	24	551	450	0.0
[j|w|x] [j|w|x]	+high,-syll,+cont +high,-syll,+cont	0.0001	44	914	914	0.0
[s|tʰ|ʃ|ʃʰ|t] [w|k'|kʰ|k|x|j]	-cg,+coronal +high,-syll	0.0001	80	1796	1538	0.0
[w|k'|kʰ|k|x|j] [w|k'|kʰ|k|x|j]	+high,-syll +high,-syll	0.0001	74	1538	1538	0.0
[r|w|j] [s|r|ʃ'|w|ʎ|ʃ|x|ʃʰ|l|h|j]	-lateral,+cont -syll,+cont	0.0001	88	1090	3073	0.0
[p'|q'|p|s|ʃ'|k'|q|k|ʃ|t|t'] [k|q]	-sg -cg,+dorsal,-sg	0.0001	69	3352	615	0.0
[r|w|j] [t]	-lateral,+cont -cg,-cont,+anterior,-sg	0.0001	47	1090	879	0.0
[r|w|j] [p'|k'|q'|t']	-lateral,+cont -cont,+cg	0.0001	37	1090	546	0.0
[w|n|ɴ|m|ɲ|r|ŋ|j] [r|l|n]	-lateral +son,+anterior	0.0001	69	1962	1055	0.0
[w|ʎ|n|ɴ|m|ɲ|r|l|ŋ|j] [tʰ|kʰ|pʰ|qʰ]	+son,-syll +sg,-cont	0.0001	46	2496	369	0.0
[q'|k'|q|kʰ|k|x|qʰ] [ʎ]	+dorsal,-son +lateral,-anterior	0.0001	37	1400	427	0.0
[q'|k'|q|kʰ|k|x|qʰ] [ʎ|ɲ]	+dorsal,-son +son,-anterior	0.0001	37	1400	427	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [ʎ]	+dorsal +lateral,-anterior	0.0001	37	1400	427	0.0
[q'|k'|ɴ|q|kʰ|k|x|ŋ|qʰ] [ʎ|ɲ]	+dorsal +son,-anterior	0.0001	37	1400	427	0.0
