segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[ɖ] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	+back,+voice,-strid +cons,+cont,+cor	0.0	272	272	195572	0.0
[k] [c|s|t|ɕ|ʂ|ʈ]	+dor,-cont,-voice +cor,-voice	0.0	3053	35764	187513	0.0
[g|k|w|x] [c|s|t|ɕ|ʂ|ʈ]	+dor +cor,-voice	0.0	4094	64341	187513	0.0
[j|l|r|s|z|ɕ|ʂ|ʐ|ʑ] [c|ɕ|ɟ|ʑ]	+cont,+cor -back,-son	0.0	3954	232882	48328	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [k|x]	-cont +dor,-voice	0.0	4057	279257	42451	0.0
[r] [g|k|w|x]	-lateral +dor	0.0	1907	40747	64341	0.0
[g|k|w|x] [f|s|x|z|ɕ|ʂ|ʐ|ʑ]	+dor +cont,-son	0.0	3701	64341	153721	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ɲ]	-ant,-son +ant,-back	0.0	1861	97404	25683	0.0
[f|s|x|ɕ|ʂ] [ʈ]	+cont,-voice +back,-strid,-voice	0.0	1364	123972	10854	0.0
[d|z] [d|s|t|z]	+ant,+voice +ant,-son	0.0	2708	37672	140838	0.0
[x] [l|m|n|r|ɲ]	+cont,+dor,-voice +cons,+son	0.0	1160	6687	145622	0.0
[d|z|ɖ|ɟ|ʐ|ʑ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	+cor,+voice -cont,-son	0.0	3718	50729	197231	0.0
[c|k|p|t|ʈ] [j]	-cont,-voice +high,-ant,-round	0.0	2805	152638	37310	0.0
[s|t] [j]	+ant,-voice +high,-ant,-round	0.0	2306	103166	37310	0.0
[c|k|p|t|ʈ] [b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ]	-cont,-voice -cont	0.0	7672	152638	279257	0.0
[v|z|ʐ|ʑ] [n|w|ɖ|ʂ|ʈ|ʐ]	+cont,+voice +back,-syll	0.0	2932	64552	96444	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [k]	-cont +dor,-cont,-voice	0.0	3713	279257	35764	0.0
[s|z] [c|j|ɕ|ɟ|ʑ]	+ant,+strid -ant,-back	0.0	2783	65546	85638	0.0
[d|ɖ|ɟ] [j|ɲ]	+voice,-strid +cor,+son,-back	0.0	1349	20980	62993	0.0
[j|v|w] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	+cont,-cons +cont	0.0	5818	82127	299444	0.0
[w|ʂ|ʐ] [g|k]	+back,+cont +dor,-cont	0.0	1773	47964	47640	0.0
[ɖ|ʂ|ʈ|ʐ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	+back,-ant -cont,-son	0.0	3649	49076	197231	0.0
[d|z|ɖ|ɟ|ʐ|ʑ] [ɖ|ʐ]	+cor,+voice +back,+voice	0.0	736	50729	7766	0.0
[d|t] [b|d|g|m|z|ɖ|ɟ|ʐ|ʑ]	+ant,-strid +cons,+voice	0.0	3108	75292	93331	0.0
[c|ɕ|ɟ|ʑ] [b|d|g|m|z|ɖ|ɟ|ʐ|ʑ]	-back,-son +cons,+voice	0.0	2490	48328	93331	0.0
[d] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+ant,+voice,-strid +cor,-son	0.0	2467	18621	238242	0.0
[j|l|r|s|z|ɕ|ʂ|ʐ|ʑ] [b|d|g|z|ɖ|ɟ|ʐ|ʑ]	+cont,+cor +voice,-son	0.0	4872	232882	74342	0.0
[f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ] [f|v|w]	+cont +cont,+lab	0.0	4956	299444	59875	0.0
[b|m] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+lab,+voice,-cont +cons,+cor	0.0	3919	30726	364875	0.0
[j|l|n|r|ɲ] [n|w]	+cor,+son +back,+son,-syll	0.0	3260	163943	47368	0.0
[ʂ|ʈ] [d|l|n|r|s|t|z|ɲ]	+back,-voice +ant	0.0	3885	41310	267471	0.0
[c|ɖ|ɟ|ʈ] [b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ]	-ant,-strid +voice	0.0	2328	30974	128134	0.0
[j|l|n|r|ɲ] [b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ]	+cor,+son +voice	0.0	5353	163943	128134	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [d|z|ɖ|ɟ|ʐ|ʑ]	-ant,-son +cor,+voice	0.0	2595	97404	50729	0.0
[f|s|x|z|ɕ|ʂ|ʐ|ʑ] [f|v|w]	+cont,-son +cont,+lab	0.0	3540	153721	59875	0.0
[l] [n|ɖ|ʈ]	+lateral +back,-cont	0.0	1228	22849	48480	0.0
[b|m] [d|l|n|r|s|t|z|ɲ]	+lab,+voice,-cont +ant	0.0	3344	30726	267471	0.0
[z|ʐ|ʑ] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+strid,+voice +cons,+cor	0.0	3843	29749	364875	0.0
[z|ʐ|ʑ] [ɖ|ɟ]	+strid,+voice +voice,-ant,-strid	0.0	309	29749	2359	0.0
[d|s|t|z] [d|z|ɖ|ɟ|ʐ|ʑ]	+ant,-son +cor,+voice	0.0	3117	140838	50729	0.0
[b|d|g|ɖ|ɟ] [c|ɟ|ɲ]	+voice,-cont,-son -back,-cont	0.0	1661	44593	45531	0.0
[j|l|r|s|z|ɕ|ʂ|ʐ|ʑ] [c|ɕ]	+cont,+cor -back,-voice	0.0	3690	232882	43037	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [b|m|p]	-voice +lab,-cont	0.0	4837	276610	62314	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [p]	+cons,+cor +lab,-cont,-voice	0.0	3955	364875	31588	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [v|w]	+cons,+cor +lab,-cons	0.0	4710	364875	44817	0.0
[c|ɕ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	-back,-voice -cont,-son	0.0	3393	43037	197231	0.0
[ɖ|ʂ|ʈ|ʐ] [c|ʈ]	+back,-ant -ant,-strid,-voice	0.0	1380	49076	28615	0.0
[d|ɖ|ɟ] [ɖ|ʐ]	+voice,-strid +back,+voice	0.0	470	20980	7766	0.0
[d|ɖ|ɟ] [b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ]	+voice,-strid -cont	0.0	2817	20980	279257	0.0
[s] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	+ant,+strid,-voice +cont	0.0	4342	46495	299444	0.0
[b|m] [l|r|s|z]	+lab,+voice,-cont +ant,+cont	0.0	2318	30726	129142	0.0
[d|ɖ|ɟ] [b|m|v]	+voice,-strid +lab,+voice	0.0	1364	20980	65529	0.0
[d|z] [v]	+ant,+voice +voice,-cons	0.0	1332	37672	34803	0.0
[j|l|n|r|ɲ] [l|n|r|ɲ]	+cor,+son +ant,+son	0.0	5299	163943	126633	0.0
[x] [j|l|m|n|r|v|w|ɲ]	+cont,+dor,-voice +son,-syll	0.0	1435	6687	227749	0.0
[z|ʐ|ʑ] [b]	+strid,+voice +lab,+voice,-son	0.0	687	29749	11737	0.0
[b|d|g|m|ɖ|ɟ] [c|ɟ|ɲ]	+voice,-cont -back,-cont	0.0	1978	63582	45531	0.0
[r] [c|s|t|ɕ|ʂ|ʈ]	-lateral +cor,-voice	0.0	3213	40747	187513	0.0
[z|ʐ|ʑ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	+strid,+voice -cont,-son	0.0	2815	29749	197231	0.0
[ʂ] [k|x]	+back,+strid,-voice +dor,-voice	0.0	1321	30456	42451	0.0
[f|s|x|ɕ|ʂ] [ɖ|ʈ]	+cont,-voice +back,-strid	0.0	1364	123972	11126	0.0
[r] [c|d|t|ɖ|ɟ|ʈ]	-lateral -strid	0.0	2416	40747	106266	0.0
[n|ɖ|ʂ|ʈ|ʐ] [j|l|m|n|r|v|w|ɲ]	+back,+cor +son,-syll	0.0	5149	86430	227749	0.0
[l|n|r|ɲ] [l|m|n|r|ɲ]	+ant,+son +cons,+son	0.0	4983	126633	145622	0.0
[j|l|n|r|ɲ] [n|w|ɖ|ʂ|ʈ|ʐ]	+cor,+son +back,-syll	0.0	4614	163943	96444	0.0
[d] [m|v]	+ant,+voice,-strid +son,+voice	0.0	1161	18621	53792	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ʈ]	+cons,+cor +back,-strid,-voice	0.0	2308	364875	10854	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [ɲ]	-cont,-son +ant,-back	0.0	2610	197231	25683	0.0
[d|t] [n|ɖ|ʂ|ʈ|ʐ]	+ant,-strid +back,+cor	0.0	2957	75292	86430	0.0
[n|w|ɖ|ʂ|ʈ|ʐ] [j|l|m|n|r|v|w|ɲ]	+back,-syll +son,-syll	0.0	5432	96444	227749	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [ɲ]	-cont +ant,-back	0.0	3103	279257	25683	0.0
[t] [g|k|x]	+ant,-strid,-voice +dor,-son	0.0	2033	56671	54327	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ʈ]	-ant +back,-strid,-voice	0.0	1399	134714	10854	0.0
[f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ] [b|d|g|z|ɖ|ɟ|ʐ|ʑ]	+cons,+cont +voice,-son	0.0	4649	217317	74342	0.0
[d|z] [n]	+ant,+voice +ant,+back	0.0	1372	37672	37354	0.0
[d|l|n|r|s|t|z|ɲ] [f]	+ant +cont,+lab,-voice	0.0	2321	267471	15058	0.0
[l] [j|l|n|r|ɲ]	+lateral +cor,+son	0.0	2237	22849	163943	0.0
[g] [l]	+dor,+voice +lateral	0.0	602	11876	22849	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [w]	+cor +dor,+round	0.0	2318	402185	10014	0.0
[ʂ|ʐ] [ɲ]	+back,+strid +ant,-back	0.0	1140	37950	25683	0.0
[g] [n|ɲ]	+dor,+voice +ant,+nasal	0.0	999	11876	63037	0.0
[l|m|n|r|ɲ] [c|j|ɕ|ɟ|ʑ]	+cons,+son -ant,-back	0.0	4077	145622	85638	0.0
[d|t] [b|f|p]	+ant,-strid +lab,-son	0.0	2420	75292	58383	0.0
[g|k|x] [b|f|m|p|v|w]	+dor,-son +lab	0.0	2972	54327	122189	0.0
[d|z|ɖ|ɟ|ʐ|ʑ] [b]	+cor,+voice +lab,+voice,-son	0.0	890	50729	11737	0.0
[f|p] [w]	+lab,-voice +dor,+round	0.0	788	46646	10014	0.0
[k] [s|t]	+dor,-cont,-voice +ant,-voice	0.0	2214	35764	103166	0.0
[d] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+ant,+voice,-strid -son	0.0	2945	18621	350952	0.0
[l|m|n|r|ɲ] [n|ɖ|ʈ]	+cons,+son +back,-cont	0.0	3060	145622	48480	0.0
[f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ] [w|x]	+cons,+cont +cont,+dor	0.0	2194	217317	16701	0.0
[f|s|x|z|ɕ|ʂ|ʐ|ʑ] [ʈ]	+cont,-son +back,-strid,-voice	0.0	1487	153721	10854	0.0
[d|s|t|z] [v|z|ʐ|ʑ]	+ant,-son +cont,+voice	0.0	3469	140838	64552	0.0
[d|s|t|z] [j|ɕ|ʑ]	+ant,-son +cont,-back	0.0	3502	140838	65790	0.0
[l] [c|d|n|t|ɖ|ɟ|ɲ|ʈ]	+lateral +cor,-cont	0.0	2262	22849	169303	0.0
[j|l|r|v|w] [g|k|w|x]	+cont,+son +dor	0.0	3521	145723	64341	0.0
[s|z|ɕ|ʂ|ʐ|ʑ] [ɲ]	+strid +ant,-back	0.0	2117	131976	25683	0.0
[c|ɕ|ɟ|ʑ] [b|d|g|z|ɖ|ɟ|ʐ|ʑ]	-back,-son +voice,-son	0.0	2178	48328	74342	0.0
[b|d|g|ɖ|ɟ] [s|z]	+voice,-cont,-son +ant,+strid	0.0	1964	44593	65546	0.0
[d|s|t|z] [d|z]	+ant,-son +ant,+voice	0.0	2644	140838	37672	0.0
[x] [l|n|r|ɲ]	+cont,+dor,-voice +ant,+son	0.0	1056	6687	126633	0.0
[b|d|g|z|ɖ|ɟ|ʐ|ʑ] [v]	+voice,-son +voice,-cons	0.0	1845	74342	34803	0.0
[l|m|n|r|ɲ] [l|n|r|ɲ]	+cons,+son +ant,+son	0.0	4924	145622	126633	0.0
[d|ɖ|ɟ] [f|v|w]	+voice,-strid +cont,+lab	0.0	1285	20980	59875	0.0
[f|p] [g|k|w|x]	+lab,-voice +dor	0.0	1985	46646	64341	0.0
[w|ʂ|ʐ] [g|k|x]	+back,+cont +dor,-son	0.0	1849	47964	54327	0.0
[l|n|r|ɲ] [j|l|n|r|ɲ]	+ant,+son +cor,+son	0.0	5219	126633	163943	0.0
[c|ɕ|ɟ|ʑ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	-back,-son -cont,-son	0.0	3533	48328	197231	0.0
[b|d|g|ɖ|ɟ] [b|m|v]	+voice,-cont,-son +lab,+voice	0.0	1955	44593	65529	0.0
[d|n|t|ɲ] [z]	+ant,-cont +ant,+strid,+voice	0.0	1856	138329	19051	0.0
[d|t] [n|w]	+ant,-strid +back,+son,-syll	0.0	2159	75292	47368	0.0
[d|t] [k]	+ant,-strid +dor,-cont,-voice	0.0	1876	75292	35764	0.0
[d|s|t|z] [b|d|g|ɖ|ɟ]	+ant,-son +voice,-cont,-son	0.0	2865	140838	44593	0.0
[b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	+voice -cont,-son	0.0	5747	128134	197231	0.0
[l|r] [c|s|t|ɕ|ʂ|ʈ]	+ant,+cont,+son +cor,-voice	0.0	3944	63596	187513	0.0
[t] [g|k]	+ant,-strid,-voice +dor,-cont	0.0	1876	56671	47640	0.0
[g|k|x] [j|ɲ]	+dor,-son +cor,+son,-back	0.0	2112	54327	62993	0.0
[b|d|g|m|ɖ|ɟ] [b|m|v]	+voice,-cont +lab,+voice	0.0	2330	63582	65529	0.0
[s] [c|j|ɕ|ɟ|ʑ]	+ant,+strid,-voice -ant,-back	0.0	2277	46495	85638	0.0
[j|l|n|r|ɲ] [b|d|g|m|z|ɖ|ɟ|ʐ|ʑ]	+cor,+son +cons,+voice	0.0	4460	163943	93331	0.0
[g] [m|n|ɲ]	+dor,+voice +nasal,-cont	0.0	1125	11876	82026	0.0
[d|t] [g|k|x]	+ant,-strid +dor,-son	0.0	2305	75292	54327	0.0
[v|z|ʐ|ʑ] [ɖ]	+cont,+voice +back,+voice,-strid	0.0	151	64552	272	0.0
[d|z|ɖ|ɟ|ʐ|ʑ] [v]	+cor,+voice +voice,-cons	0.0	1514	50729	34803	0.0
[l|r] [n]	+ant,+cont,+son +ant,+back	0.0	1756	63596	37354	0.0
[c|ɕ|ʂ|ʈ] [d|l|n|r|s|t|z|ɲ]	-ant,-voice +ant	0.0	5410	84347	267471	0.0
[c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [v|w]	+cor,-son +lab,-cons	0.0	3721	238242	44817	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ɖ|ʈ]	-syll +back,-strid	0.0	2889	578701	11126	0.0
[d|n|t|ɲ] [m|n|ɲ]	+ant,-cont +nasal,-cont	0.0	3835	138329	82026	0.0
[l|m|n|r|ɲ] [j|l|r]	+cons,+son +cont,+cor,+son	0.0	4362	145622	100906	0.0
[d|t] [k|x]	+ant,-strid +dor,-voice	0.0	2033	75292	42451	0.0
[n] [k]	+ant,+back +dor,-cont,-voice	0.0	1314	37354	35764	0.0
[l|r|s|z] [f|v|w]	+ant,+cont +cont,+lab	0.0	3161	129142	59875	0.0
[g|k] [c|d|n|t|ɖ|ɟ|ɲ|ʈ]	+dor,-cont +cor,-cont	0.0	3228	47640	169303	0.0
[f] [j|l|r|v|w]	+cont,+lab,-voice +cont,+son	0.0	1683	15058	145723	0.0
[b|m|v] [m|n|ɲ]	+lab,+voice +nasal,-cont	0.0	2634	65529	82026	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [t]	+cor,-cont +ant,-strid,-voice	0.0	3519	169303	56671	0.0
[j|l|r|v|w] [c|ɟ|ɲ]	+cont,+son -back,-cont	0.0	2926	145723	45531	0.0
[k|x] [f]	+dor,-voice +cont,+lab,-voice	0.0	908	42451	15058	0.0
[g] [m|v|w]	+dor,+voice +lab,+son	0.0	988	11876	63806	0.0
[l] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+lateral -syll	0.0	4125	22849	578701	0.0
[w|ʂ|ʐ] [ɲ]	+back,+cont +ant,-back	0.0	1259	47964	25683	0.0
[d|t] [g|k]	+ant,-strid +dor,-cont	0.0	2148	75292	47640	0.0
[f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ] [l|r|s|z]	+cons,+cont +ant,+cont	0.0	6008	217317	129142	0.0
[ʂ|ʈ] [j|l|m|n|r|v|w|ɲ]	+back,-voice +son,-syll	0.0	3478	41310	227749	0.0
[z|ʐ|ʑ] [d|l|n|r|s|t|z|ɲ]	+strid,+voice +ant	0.0	3197	29749	267471	0.0
[g|k|w|x] [j|ɕ|ʂ|ʐ|ʑ]	+dor +cont,-ant	0.0	2927	64341	103740	0.0
[c|s|t|ɕ|ʂ|ʈ] [f|v|w]	+cor,-voice +cont,+lab	0.0	3795	187513	59875	0.0
[l|n|r|ɲ] [n|ɖ|ʈ]	+ant,+son +back,-cont	0.0	2806	126633	48480	0.0
[b|m] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	+lab,+voice,-cont +cons,+cont,+cor	0.0	2776	30726	195572	0.0
[l|r] [b|d|g|m|z|ɖ|ɟ|ʐ|ʑ]	+ant,+cont,+son +cons,+voice	0.0	2758	63596	93331	0.0
[b|d|g|ɖ|ɟ] [n]	+voice,-cont,-son +ant,+back	0.0	1460	44593	37354	0.0
[v|z|ʐ|ʑ] [c|ɟ|ɲ]	+cont,+voice -back,-cont	0.0	1939	64552	45531	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ʈ]	+cor +back,-strid,-voice	0.0	2362	402185	10854	0.0
[w|ʂ|ʐ] [g|k|w|x]	+back,+cont +dor	0.0	1985	47964	64341	0.0
[c|j|ɕ|ɟ|ʑ] [d|z|ɖ|ɟ|ʐ|ʑ]	-ant,-back +cor,+voice	0.0	2354	85638	50729	0.0
[d|l|n|r|s|t|z|ɲ] [v|z|ʐ|ʑ]	+ant +cont,+voice	0.0	4691	267471	64552	0.0
[j|ɕ|ʑ] [b|c|d|g|k|p|t|ɖ|ɟ|ʈ]	+cont,-back -cont,-son	0.0	4065	65790	197231	0.0
[d|z|ɖ|ɟ|ʐ|ʑ] [g|k|w|x]	+cor,+voice +dor	0.0	2038	50729	64341	0.0
[s|t] [n|w|ɖ|ʂ|ʈ|ʐ]	+ant,-voice +back,-syll	0.0	3555	103166	96444	0.0
[d|l|n|r|s|t|z|ɲ] [c|ɟ|ɲ]	+ant -back,-cont	0.0	3933	267471	45531	0.0
[d|n|t|ɲ] [n|ɲ]	+ant,-cont +ant,+nasal	0.0	3328	138329	63037	0.0
[c|ɟ|ɲ] [b|d|g|z|ɖ|ɟ|ʐ|ʑ]	-back,-cont +voice,-son	0.0	2072	45531	74342	0.0
[j|l|m|n|r|v|w|ɲ] [b|d|g|z|ɖ|ɟ|ʐ|ʑ]	+son,-syll +voice,-son	0.0	4633	227749	74342	0.0
[d|ɖ|ɟ] [d|s|t|z]	+voice,-strid +ant,-son	0.0	1935	20980	140838	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [d|z]	+cons,+cor +ant,+voice	0.0	4173	364875	37672	0.0
[k|x] [f|v|w]	+dor,-voice +cont,+lab	0.0	1794	42451	59875	0.0
[b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ] [c|ɕ|ɟ|ʑ]	+voice -back,-son	0.0	2800	128134	48328	0.0
[g|k|x] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+dor,-son -son	0.0	4912	54327	350952	0.0
[l|r] [c|d|t|ɖ|ɟ|ʈ]	+ant,+cont,+son -strid	0.0	2922	63596	106266	0.0
[k|x] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+dor,-voice -son	0.0	4337	42451	350952	0.0
[s|z|ɕ|ʂ|ʐ|ʑ] [w|x]	+strid +cont,+dor	0.0	1668	131976	16701	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [p]	-syll +lab,-cont,-voice	0.0	4801	578701	31588	0.0
[b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ] [ɕ|ʑ]	+voice +strid,-back	0.0	2145	128134	28480	0.0
[b|d|g|m|z|ɖ|ɟ|ʐ|ʑ] [g]	+cons,+voice +dor,+voice	0.0	1182	93331	11876	0.0
[d|l|n|r|s|t|z|ɲ] [j|ɕ|ʑ]	+ant +cont,-back	0.0	4708	267471	65790	0.0
[v|z|ʐ|ʑ] [b|f|m|p]	+cont,+voice +cons,+lab	0.0	2507	64552	77372	0.0
[f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ] [l|r|s|z]	+cont +ant,+cont	0.0	6974	299444	129142	0.0
[k] [w]	+dor,-cont,-voice +dor,+round	0.0	671	35764	10014	0.0
[c|k|p|t|ʈ] [b|f|m|p|v|w]	-cont,-voice +lab	0.0	4842	152638	122189	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [b|f|m|p]	-cont +cons,+lab	0.0	5210	279257	77372	0.0
[ʐ] [ɖ|ɟ]	+back,+strid,+voice +voice,-ant,-strid	0.0	149	7494	2359	0.0
[g|k|w|x] [b|f|m|p|v|w]	+dor +lab	0.0	3142	64341	122189	0.0
[s|z|ɕ|ʂ|ʐ|ʑ] [w]	+strid +dor,+round	0.0	1288	131976	10014	0.0
[g|k|x] [v|w]	+dor,-son +lab,-cons	0.0	1748	54327	44817	0.0
[k|x] [s|t]	+dor,-voice +ant,-voice	0.0	2343	42451	103166	0.0
[f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ] [c|ɕ|ɟ|ʑ]	+cont -back,-son	0.0	4259	299444	48328	0.0
[l|m|n|r|ɲ] [j|ɕ|ʂ|ʐ|ʑ]	+cons,+son +cont,-ant	0.0	4349	145622	103740	0.0
[j|l|r|v|w] [g|k]	+cont,+son +dor,-cont	0.0	2948	145723	47640	0.0
[j|l|r|v|w] [g|k|x]	+cont,+son +dor,-son	0.0	3148	145723	54327	0.0
[ɖ] [f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ]	+back,+voice,-strid +cons,+cont	0.0	272	272	217317	0.0
[f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ] [p]	+cont +lab,-cont,-voice	0.0	3440	299444	31588	0.0
[j|l|r] [b|d|g|m|ɖ|ɟ]	+cont,+cor,+son +voice,-cont	0.0	2833	100906	63582	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [f|v|w]	+cor,-cont +cont,+lab	0.0	3559	169303	59875	0.0
[k|x] [n|w|ɖ|ʂ|ʈ|ʐ]	+dor,-voice +back,-syll	0.0	2260	42451	96444	0.0
[j|l|r] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+cont,+cor,+son +cor,-son	0.0	5476	100906	238242	0.0
[l|r|s|z] [g]	+ant,+cont +dor,+voice	0.0	1383	129142	11876	0.0
[g|k|x] [c|f|k|p|s|t|x|ɕ|ʂ|ʈ]	+dor,-son -voice	0.0	4329	54327	276610	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [p]	-son +lab,-cont,-voice	0.0	3718	350952	31588	0.0
[m|v|w] [n|ɲ]	+lab,+son +ant,+nasal	0.0	2238	63806	63037	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [p]	+cor +lab,-cont,-voice	0.0	3976	402185	31588	0.0
[k|x] [f|s|x|ɕ|ʂ]	+dor,-voice +cont,-voice	0.0	2558	42451	123972	0.0
[c|ɕ|ɟ|ɲ|ʑ] [c|k|p|t|ʈ]	+cons,-back -cont,-voice	0.0	3746	74011	152638	0.0
[ʂ] [ɖ|ʂ|ʈ|ʐ]	+back,+strid,-voice +back,-ant	0.0	1362	30456	49076	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [v|w]	+cor +lab,-cons	0.0	4725	402185	44817	0.0
[j|l|r|v|w] [b|d|g|m|v|z|ɖ|ɟ|ʐ|ʑ]	+cont,+son +voice	0.0	4806	145723	128134	0.0
[m|v] [n|ɲ]	+son,+voice +ant,+nasal	0.0	2048	53792	63037	0.0
[ʂ|ʐ] [ɖ|ʂ|ʈ|ʐ]	+back,+strid +back,-ant	0.0	1517	37950	49076	0.0
[z] [j|l|r|v|w]	+ant,+strid,+voice +cont,+son	0.0	1852	19051	145723	0.0
[m|n|ɲ] [j|ɕ|ʑ]	+nasal,-cont +cont,-back	0.0	2582	82026	65790	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [d|z]	+cor,-cont +ant,+voice	0.0	2806	169303	37672	0.0
[d|t] [d|z]	+ant,-strid +ant,+voice	0.0	1871	75292	37672	0.0
[g|k|w|x] [j|ɲ]	+dor +cor,+son,-back	0.0	2235	64341	62993	0.0
[c|t|ʈ] [f|p]	-strid,-voice +lab,-voice	0.0	2214	85286	46646	0.0
[d|l|n|r|s|t|z|ɲ] [c|j|ɕ|ɟ|ʑ]	+ant -ant,-back	0.0	5312	267471	85638	0.0
[b|d|g|ɖ|ɟ] [m|v]	+voice,-cont,-son +son,+voice	0.0	1719	44593	53792	0.0
[c|ɕ|ɟ|ɲ|ʑ] [b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ]	+cons,-back -cont	0.0	5045	74011	279257	0.0
[c|ɕ|ɟ|ɲ|ʑ] [d|z|ɖ|ɟ|ʐ|ʑ]	+cons,-back +cor,+voice	0.0	2150	74011	50729	0.0
[ʂ|ʐ] [c|f|k|p|s|t|x|ɕ|ʂ|ʈ]	+back,+strid -voice	0.0	3595	37950	276610	0.0
[m|n|ɲ] [j|v|w]	+nasal,-cont +cont,-cons	0.0	2878	82026	82127	0.0
