segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[c|ʃ] [c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ']	-anterior,-cg,-voice +coronal,-voice	0.0	14	140	790	0.0
[c|k|p|s|t|x|ʃ] [g|k|k'|x|ɣ]	-cg,-sonorant,-voice +dorsal	0.0	14	641	173	0.0
[s|z|ɬ|ɮ] [c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ']	+anterior,+continuant,-cg -sonorant,-voice	0.0	26	448	854	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|k|p|t]	+coronal,-cg,-sonorant -cg,-continuant,-voice	0.0	28	1243	357	0.0
[s|z|ɮ] [d|s'|t|t'|z]	+anterior,+continuant,-cg,-sonorant +anterior,-lateral	0.0	23	394	760	0.0
[j|ʃ|ʒ] [c|d|n|s'|t|t'|ɟ|ʃ']	+continuant,-anterior +coronal,-continuant	0.0	23	354	846	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [c|k|p|t]	-anterior -cg,-continuant,-voice	0.0	16	406	357	0.0
[s|s'|z|ɬ'|ʃ|ʃ'|ʒ] [s|s'|t|t'|ɬ']	+strident +anterior,-sonorant,-voice	0.0	25	651	544	0.0
[j|ʃ|ʒ] [c|k|p|s|t|x|ʃ]	+continuant,-anterior -cg,-sonorant,-voice	0.0	20	354	641	0.0
[c|s|t|ʃ] [g|k|x|ɣ]	+coronal,-cg,-sonorant,-voice +dorsal,-cg	0.0	11	577	119	0.001
[s|ɬ'|ʃ] [d]	+continuant,+strident,-voice +anterior,+voice,-continuant	0.0	12	305	268	0.0
[s|ɬ'|ʃ] [d|ɟ]	+continuant,+strident,-voice +voice,-lateral,-strident	0.0	12	305	268	0.0
[b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|k|p|t]	+cons -cg,-continuant,-voice	0.0	38	2300	357	0.0
[s|z|ɮ] [c|d|s'|t|t'|ɟ|ʃ']	+anterior,+continuant,-cg,-sonorant +coronal,-continuant,-sonorant	0.0	22	394	699	0.0
[s|z|ɬ'] [c|t|t'|x]	+anterior,+continuant,+strident -sonorant,-strident,-voice	0.0	13	278	346	0.0
[j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ] [c|s|t|ʃ]	+continuant,+coronal +coronal,-cg,-sonorant,-voice	0.0	29	830	577	0.0
[s|z|ɬ|ɮ] [d|s|s'|t|t'|z|ɬ'|ɮ]	+anterior,+continuant,-cg +anterior,-sonorant	0.0	29	448	1069	0.0
[b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [t|t']	+cons +anterior,-lateral,-strident,-voice	0.0	37	2300	339	0.0
[b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|t|t']	+cons -lateral,-strident,-voice	0.0	37	2300	339	0.0
[c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [x|ɣ]	+coronal,-sonorant +dorsal,-strident	0.0	8	1402	26	0.008
[ʃ] [g|k|k']	+continuant,-anterior,-voice +dorsal,-continuant	0.0	6	140	147	0.031
[c|ʃ] [g|k|k']	-anterior,-cg,-voice +dorsal,-continuant	0.0	6	140	147	0.031
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [z]	-nasal,-syll +continuant,-lateral	0.0	21	2235	113	0.0
[s|ɬ'] [d|t|z]	+anterior,+continuant,+strident,-voice +anterior,-cg,-lateral	0.0	14	165	681	0.0
[s|ɬ'] [c|d|t|z|ɟ]	+anterior,+continuant,+strident,-voice -cg,-lateral	0.0	14	165	681	0.0
[s|ɬ|ʃ] [k|k']	+continuant,+coronal,-cg,-voice +dorsal,-continuant,-voice	0.0	8	331	111	0.008
[ʃ|ʃ'|ʒ] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+strident,-anterior -nasal,-syll	0.0	36	333	2235	0.0
[d|t|z] [ɬ]	+anterior,-cg,-lateral +lateral,-strident,-voice	0.0	8	681	54	0.008
[c|d|t|z|ɟ] [ɬ]	-cg,-lateral +lateral,-strident,-voice	0.0	8	681	54	0.008
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [d|t]	-nasal,-syll +anterior,-cg,-continuant	0.0	47	2235	568	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|d|t|ɟ]	-nasal,-syll -cg,-lateral,-strident	0.0	47	2235	568	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɬ|ɮ|ʃ|ʒ] [t]	-cg +anterior,-cg,-lateral,-strident,-voice	0.0	29	1618	300	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɬ|ɮ|ʃ|ʒ] [c|t]	-cg -cg,-lateral,-voice	0.0	29	1618	300	0.0
[s|ɬ'] [b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ']	+anterior,+continuant,+strident,-voice -continuant,-sonorant	0.0	16	165	896	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [t|ɬ]	-sonorant +anterior,-cg,-strident,-voice	0.0	33	1777	354	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [c|t|ɬ]	-sonorant +coronal,-cg,-strident,-voice	0.0	33	1777	354	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [t|ɬ]	-nasal,-syll +anterior,-cg,-strident,-voice	0.0	37	2235	354	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|t|ɬ]	-nasal,-syll +coronal,-cg,-strident,-voice	0.0	37	2235	354	0.0
[d|t|t'] [d|z]	+anterior,-lateral,-strident +anterior,+voice,-lateral	0.0	20	607	381	0.0
[d|t|t'] [d|z|ɟ]	+anterior,-lateral,-strident +voice,-lateral	0.0	20	607	381	0.0
[c|d|t|t'|ɟ] [d|z]	-lateral,-strident +anterior,+voice,-lateral	0.0	20	607	381	0.0
[c|d|t|t'|ɟ] [d|z|ɟ]	-lateral,-strident +voice,-lateral	0.0	20	607	381	0.0
[d|t|t'] [x|ɬ]	+anterior,-lateral,-strident +continuant,-strident,-voice	0.0	8	607	61	0.008
[c|d|t|t'|ɟ] [x|ɬ]	-lateral,-strident +continuant,-strident,-voice	0.0	8	607	61	0.008
[ʃ|ʃ'|ʒ] [c|k|p|s|t|x|ɬ|ʃ]	+strident,-anterior -cg,-voice	0.0	20	333	695	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [g|k|k'|x|ɣ]	-anterior +dorsal	0.0	11	406	173	0.001
[s|x|ɬ'|ʃ] [d]	+continuant,-sonorant,-voice +anterior,+voice,-continuant	0.0	12	312	268	0.0
[s|x|ɬ'|ʃ] [d|ɟ]	+continuant,-sonorant,-voice +voice,-lateral,-strident	0.0	12	312	268	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ'] [t]	-sonorant,-voice +anterior,-cg,-lateral,-strident,-voice	0.0	21	854	300	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ'] [c|t]	-sonorant,-voice -cg,-lateral,-voice	0.0	21	854	300	0.0
[s|z|ɬ|ɮ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,+continuant,-cg -sonorant	0.0	37	448	1777	0.0
[ʃ|ʃ'|ʒ] [t|t'|ɬ]	+strident,-anterior +anterior,-strident,-voice	0.0	15	333	393	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [x|ɬ]	+cons,-nasal +continuant,-strident,-voice	0.0	15	2147	61	0.0
[ʃ|ʃ'] [s|t]	+strident,-anterior,-voice +anterior,-cg,-sonorant,-voice	0.0	12	192	437	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [d|s'|t|t'|z]	-anterior +anterior,-lateral	0.0	23	406	760	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [ɮ]	+cons,-nasal +lateral,+voice	0.0	23	2147	144	0.0
[ʃ|ʃ'] [s|s'|t|t'|ɬ|ɬ']	+strident,-anterior,-voice +anterior,-voice	0.0	14	192	598	0.0
[ʃ] [d]	+continuant,-anterior,-voice +anterior,+voice,-continuant	0.0	8	140	268	0.008
[ʃ] [d|ɟ]	+continuant,-anterior,-voice +voice,-lateral,-strident	0.0	8	140	268	0.008
[c|ʃ] [d]	-anterior,-cg,-voice +anterior,+voice,-continuant	0.0	8	140	268	0.008
[c|ʃ] [d|ɟ]	-anterior,-cg,-voice +voice,-lateral,-strident	0.0	8	140	268	0.008
[c|k|p|s|t|x|ɬ|ʃ] [ɬ]	-cg,-voice +lateral,-strident,-voice	0.0	8	695	54	0.008
[j|ʃ|ʒ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+continuant,-anterior +cons,-nasal	0.0	36	354	2147	0.0
[s|s'|z|ɬ'|ʃ|ʃ'|ʒ] [s|t]	+strident +anterior,-cg,-sonorant,-voice	0.0	22	651	437	0.0
[s|ɬ'] [c|d|s'|t|t'|ɟ|ʃ']	+anterior,+continuant,+strident,-voice +coronal,-continuant,-sonorant	0.0	14	165	699	0.0
[ʃ|ʒ] [t|ɬ]	+strident,-anterior,-cg +anterior,-cg,-strident,-voice	0.0	13	281	354	0.0
[ʃ|ʒ] [c|t|ɬ]	+strident,-anterior,-cg +coronal,-cg,-strident,-voice	0.0	13	281	354	0.0
[c|ɟ|ʃ|ʒ] [t|ɬ]	-anterior,-cg +anterior,-cg,-strident,-voice	0.0	13	281	354	0.0
[c|ɟ|ʃ|ʒ] [c|t|ɬ]	-anterior,-cg +coronal,-cg,-strident,-voice	0.0	13	281	354	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɮ|ʃ|ʒ] [t|t']	-cg,-sonorant +anterior,-lateral,-strident,-voice	0.0	30	1564	339	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɮ|ʃ|ʒ] [c|t|t']	-cg,-sonorant -lateral,-strident,-voice	0.0	30	1564	339	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɬ|ɮ|ʃ|ʒ] [k|k'|x]	-cg +dorsal,-voice	0.0	18	1618	118	0.0
[b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [z]	+cons +continuant,-lateral	0.0	21	2300	113	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [ɬ]	+coronal,-continuant,-sonorant +lateral,-strident,-voice	0.0	8	699	54	0.008
[h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ] [c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ']	+continuant,-syll +coronal,-voice	0.0	37	1023	790	0.0
[s] [c|s'|t|t'|ʃ']	+anterior,+strident,-cg,-voice +coronal,-continuant,-voice	0.0	10	137	431	0.002
[ʃ|ʃ'|ʒ] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+strident,-anterior +cons	0.0	36	333	2300	0.0
[ʃ|ʃ'|ʒ] [t]	+strident,-anterior +anterior,-cg,-lateral,-strident,-voice	0.0	13	333	300	0.0
[ʃ|ʃ'|ʒ] [c|t]	+strident,-anterior -cg,-lateral,-voice	0.0	13	333	300	0.0
[s] [c|d|n|s'|t|t'|ɟ|ʃ']	+anterior,+strident,-cg,-voice +coronal,-continuant	0.0	14	137	846	0.0
[s|z|ɮ] [d|n|s'|t|t']	+anterior,+continuant,-cg,-sonorant +anterior,-continuant	0.0	23	394	794	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|k|p|t]	+cons,-nasal -cg,-continuant,-voice	0.0	36	2147	357	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [k|k'|x]	-anterior +dorsal,-voice	0.0	9	406	118	0.004
[s|s'|ɬ'] [x|ɣ]	+anterior,+strident,-voice +dorsal,-strident	0.0	3	205	26	0.25
[s|z|ɮ|ʃ|ʒ] [c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ']	+continuant,+coronal,-cg,-sonorant +coronal,-voice	0.0	30	675	790	0.0
[s|z|ɬ'] [c|t|x]	+anterior,+continuant,+strident -cg,-sonorant,-strident,-voice	0.0	12	278	307	0.0
[s|z|ɮ] [t|t']	+anterior,+continuant,-cg,-sonorant +anterior,-lateral,-strident,-voice	0.0	15	394	339	0.0
[s|z|ɮ] [c|t|t']	+anterior,+continuant,-cg,-sonorant -lateral,-strident,-voice	0.0	15	394	339	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [t|t']	+cons,-nasal +anterior,-lateral,-strident,-voice	0.0	35	2147	339	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|t|t']	+cons,-nasal -lateral,-strident,-voice	0.0	35	2147	339	0.0
[t] [j|ɬ]	+anterior,-cg,-lateral,-strident,-voice +continuant,+coronal,+sonorant	0.0	8	300	127	0.008
[c|t] [j|ɬ]	-cg,-lateral,-voice +continuant,+coronal,+sonorant	0.0	8	300	127	0.008
[c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ'] [k|k'|x]	-sonorant,-voice +dorsal,-voice	0.0	13	854	118	0.0
[j|ʃ|ʒ] [s'|t|t']	+continuant,-anterior +anterior,-lateral,-voice	0.0	15	354	379	0.0
[j|ʃ|ʒ] [c|s'|t|t']	+continuant,-anterior -lateral,-voice	0.0	15	354	379	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [g|k|x|ɣ]	-anterior +dorsal,-cg	0.0	9	406	119	0.004
[ʃ|ʃ'] [c|d|s|t|z|ɟ|ɮ|ʃ|ʒ]	+strident,-anterior,-voice +coronal,-cg,-sonorant	0.0	20	192	1243	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [t]	+coronal,-cg,-sonorant +anterior,-cg,-lateral,-strident,-voice	0.0	25	1243	300	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|t]	+coronal,-cg,-sonorant -cg,-lateral,-voice	0.0	25	1243	300	0.0
[s] [c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ']	+anterior,+strident,-cg,-voice -sonorant,-voice	0.0	14	137	854	0.0
[ɬ] [c|k|k'|p|s'|t|t'|ʃ']	+lateral,-strident,-voice -continuant,-voice	0.0	7	54	542	0.016
[s|ɬ'] [b|c|d|g|k|p|t|ɟ]	+anterior,+continuant,+strident,-voice -cg,-continuant	0.0	14	165	711	0.0
[s] [t|ɬ]	+anterior,+strident,-cg,-voice +anterior,-cg,-strident,-voice	0.0	9	137	354	0.004
[s] [c|t|ɬ]	+anterior,+strident,-cg,-voice +coronal,-cg,-strident,-voice	0.0	9	137	354	0.004
[b|c|d|g|k|p|t|ɟ] [ɬ]	-cg,-continuant +lateral,-strident,-voice	0.0	8	711	54	0.008
[s|s'|z|ɬ'|ʃ|ʃ'|ʒ] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+strident +coronal,-sonorant	0.0	39	651	1402	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [d|t]	-sonorant +anterior,-cg,-continuant	0.0	41	1777	568	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [c|d|t|ɟ]	-sonorant -cg,-lateral,-strident	0.0	41	1777	568	0.0
[s|ɬ|ʃ] [g|k|k']	+continuant,+coronal,-cg,-voice +dorsal,-continuant	0.0	9	331	147	0.004
[s|z|ɬ|ɮ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,+continuant,-cg +cons,-nasal	0.0	40	448	2147	0.0
[s|z|ɬ|ɮ] [c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ']	+anterior,+continuant,-cg -voice	0.0	26	448	908	0.0
[d|z|ɟ|ɮ|ʒ] [d|s'|t|t'|z]	+coronal,+voice +anterior,-lateral	0.0	29	666	760	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ']	-anterior -sonorant,-voice	0.0	24	406	854	0.0
[b|d|g|ɟ] [d|t|z]	+voice,-continuant +anterior,-cg,-lateral	0.0	20	354	681	0.0
[b|d|g|ɟ] [c|d|t|z|ɟ]	+voice,-continuant -cg,-lateral	0.0	20	354	681	0.0
[s] [c|k|p|t]	+anterior,+strident,-cg,-voice -cg,-continuant,-voice	0.0	9	137	357	0.004
[x|ɬ] [c|k|p|t]	+continuant,-strident,-voice -cg,-continuant,-voice	0.0	6	61	357	0.031
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [x|ɬ]	-nasal,-syll +continuant,-strident,-voice	0.0	15	2235	61	0.0
[ʃ|ʃ'] [c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+strident,-anterior,-voice +coronal,-nasal	0.0	22	192	1529	0.0
[s|ɬ] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,+continuant,-cg,-voice +coronal,-sonorant	0.0	21	191	1402	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [ɮ]	-nasal,-syll +lateral,+voice	0.0	23	2235	144	0.0
[s] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,+strident,-cg,-voice -sonorant	0.0	20	137	1777	0.0
[c|t|x] [j|ɬ]	-cg,-sonorant,-strident,-voice +continuant,+coronal,+sonorant	0.0	8	307	127	0.008
[s|z|ɬ|ɮ] [s|s'|t|t'|ɬ']	+anterior,+continuant,-cg +anterior,-sonorant,-voice	0.0	20	448	544	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [d|n|s'|t|t']	-anterior +anterior,-continuant	0.0	23	406	794	0.0
[s] [c|k|p|s|t|x|ʃ]	+anterior,+strident,-cg,-voice -cg,-sonorant,-voice	0.0	12	137	641	0.0
[j|ʃ|ʒ] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+continuant,-anterior -nasal,-syll	0.0	36	354	2235	0.0
[s|ɬ'] [t]	+anterior,+continuant,+strident,-voice +anterior,-cg,-lateral,-strident,-voice	0.0	9	165	300	0.004
[s|ɬ'] [c|t]	+anterior,+continuant,+strident,-voice -cg,-lateral,-voice	0.0	9	165	300	0.004
[c|j|ɟ|ʃ|ʃ'|ʒ] [t|t']	-anterior +anterior,-lateral,-strident,-voice	0.0	15	406	339	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [c|t|t']	-anterior -lateral,-strident,-voice	0.0	15	406	339	0.0
[s|z|ɮ] [b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ']	+anterior,+continuant,-cg,-sonorant -continuant,-sonorant	0.0	24	394	896	0.0
[s|z|ɬ|ɮ] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,+continuant,-cg +cons	0.0	41	448	2300	0.0
[h|s|x|z|ɣ|ɮ|ʃ|ʒ] [c|s|s'|t|t'|ɬ'|ʃ|ʃ']	+continuant,-cg,-sonorant +coronal,-sonorant,-voice	0.0	32	853	736	0.0
[ɬ|ɮ] [d|t|t']	+lateral,-cg +anterior,-lateral,-strident	0.0	14	198	607	0.0
[ɬ|ɮ] [c|d|t|t'|ɟ]	+lateral,-cg -lateral,-strident	0.0	14	198	607	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ'] [g|k|k'|x|ɣ]	-voice +dorsal	0.0	16	908	173	0.0
[s] [c|k|k'|p|s'|t|t'|ʃ']	+anterior,+strident,-cg,-voice -continuant,-voice	0.0	11	137	542	0.001
[h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ] [c|s|t|ʃ]	+continuant,-syll +coronal,-cg,-sonorant,-voice	0.0	31	1023	577	0.0
[j|ʃ|ʒ] [c|k|p|s|t|x|ɬ|ʃ]	+continuant,-anterior -cg,-voice	0.0	20	354	695	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|k|p|t]	-nasal,-syll -cg,-continuant,-voice	0.0	36	2235	357	0.0
[d|s'|t|t'] [d|z]	+anterior,-continuant,-lateral +anterior,+voice,-lateral	0.0	20	647	381	0.0
[d|s'|t|t'] [d|z|ɟ]	+anterior,-continuant,-lateral +voice,-lateral	0.0	20	647	381	0.0
[c|d|s'|t|t'|ɟ] [d|z]	-continuant,-lateral +anterior,+voice,-lateral	0.0	20	647	381	0.0
[c|d|s'|t|t'|ɟ] [d|z|ɟ]	-continuant,-lateral +voice,-lateral	0.0	20	647	381	0.0
[d|s'|t|t'] [x|ɬ]	+anterior,-continuant,-lateral +continuant,-strident,-voice	0.0	8	647	61	0.008
[c|d|s'|t|t'|ɟ] [x|ɬ]	-continuant,-lateral +continuant,-strident,-voice	0.0	8	647	61	0.008
[ʃ|ʃ'|ʒ] [d|s|s'|t|t'|z|ɬ'|ɮ]	+strident,-anterior +anterior,-sonorant	0.0	24	333	1069	0.0
[j|ʃ|ʒ] [t|t'|ɬ]	+continuant,-anterior +anterior,-strident,-voice	0.0	15	354	393	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [t|t']	-nasal,-syll +anterior,-lateral,-strident,-voice	0.0	35	2235	339	0.0
[b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [c|t|t']	-nasal,-syll -lateral,-strident,-voice	0.0	35	2235	339	0.0
[s|z|ɬ|ɮ] [t|ɬ]	+anterior,+continuant,-cg +anterior,-cg,-strident,-voice	0.0	16	448	354	0.0
[s|z|ɬ|ɮ] [c|t|ɬ]	+anterior,+continuant,-cg +coronal,-cg,-strident,-voice	0.0	16	448	354	0.0
[ʃ|ʒ] [d|n|s|s'|t|t'|z|ɬ|ɬ'|ɮ]	+strident,-anterior,-cg +anterior	0.0	24	281	1270	0.0
[c|ɟ|ʃ|ʒ] [d|n|s|s'|t|t'|z|ɬ|ɬ'|ɮ]	-anterior,-cg +anterior	0.0	24	281	1270	0.0
[s|z|ɮ] [d|t]	+anterior,+continuant,-cg,-sonorant +anterior,-cg,-continuant	0.0	19	394	568	0.0
[s|z|ɮ] [c|d|t|ɟ]	+anterior,+continuant,-cg,-sonorant -cg,-lateral,-strident	0.0	19	394	568	0.0
[c|j|ɟ|ʃ|ʃ'|ʒ] [b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɮ|ʃ|ʒ]	-anterior -cg,-sonorant	0.0	32	406	1564	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɮ|ʃ|ʒ] [c|k|p|t]	-cg,-sonorant -cg,-continuant,-voice	0.0	30	1564	357	0.0
[c|s|s'|t|t'|ɬ'|ʃ|ʃ'] [ɬ]	+coronal,-sonorant,-voice +lateral,-strident,-voice	0.0	8	736	54	0.008
[c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [x|ɣ]	+coronal,-nasal +dorsal,-strident	0.0	8	1529	26	0.008
[ʃ] [k|k']	+continuant,-anterior,-voice +dorsal,-continuant,-voice	0.0	5	140	111	0.062
[c|ʃ] [k|k']	-anterior,-cg,-voice +dorsal,-continuant,-voice	0.0	5	140	111	0.062
[d|z|ɟ|ɮ|ʒ] [d|t|z]	+coronal,+voice +anterior,-cg,-lateral	0.0	27	666	681	0.0
[d|z|ɟ|ɮ|ʒ] [c|d|t|z|ɟ]	+coronal,+voice -cg,-lateral	0.0	27	666	681	0.0
[s|s'|z|ɬ'|ʃ|ʃ'|ʒ] [s|s'|t|t'|ɬ|ɬ']	+strident +anterior,-voice	0.0	25	651	598	0.0
[s|z|ɮ|ʃ|ʒ] [c|s|t|ʃ]	+continuant,+coronal,-cg,-sonorant +coronal,-cg,-sonorant,-voice	0.0	25	675	577	0.0
[b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ] [x|ɬ]	+cons +continuant,-strident,-voice	0.0	15	2300	61	0.0
[s|s'|z|ɬ'|ʃ|ʃ'|ʒ] [c|d|s|t|z|ɟ|ɮ|ʃ|ʒ]	+strident +coronal,-cg,-sonorant	0.0	36	651	1243	0.0
[s|ʃ] [d|z]	+strident,-cg,-voice +anterior,+voice,-lateral	0.0	13	277	381	0.0
[s|ʃ] [d|z|ɟ]	+strident,-cg,-voice +voice,-lateral	0.0	13	277	381	0.0
[s|s'|ɬ'|ʃ|ʃ'] [b|d|g|ɟ]	+strident,-voice +voice,-continuant	0.0	15	397	354	0.0
[s|ɬ] [c|s|s'|t|t'|ɬ'|ʃ|ʃ']	+anterior,+continuant,-cg,-voice +coronal,-sonorant,-voice	0.0	15	191	736	0.0
