segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[ʒ|z|v] [t|ʃ|ɟ|d|s|c|ʒ|z]	+voice,+cont +cor,-son	0.0	1341	29112	113263	0.0
[ʒ|z] [t|ɟ|d|c]	+voice,+strid -strid	0.0	863	23459	58343	0.0
[p] [l]	-voice,-cont,+lab +ant,+lat	0.0	265	6432	20066	0.0
[f] [t|ɟ|d|p|b|c|k|ɡ]	-voice,+cont,+lab -nas,-cont	0.0	558	5588	102581	0.0
[j] [t|ʃ|ɟ|d|f|v|s|ʎ|r|p|ʒ|b|c|l|h|k|z|ɡ]	+cor,-cons -nas,+cons	0.0	1575	20125	227713	0.0
[z|s] [m|p|b]	+ant,+strid -cont,+lab	0.0	837	23407	55372	0.0
[ʎ|j|r|l] [h|ʃ|f|s]	-syll,+son,-nas -voice,+cont	0.0	1313	71526	44619	0.0
[t|ʃ|ɟ|d|s|c|ʒ|z] [m|p|b]	+cor,-son -cont,+lab	0.0	1840	113263	55372	0.0
[ʎ|j] [n|ʎ|j|r|ɲ|l|m]	-ant,+son,+cont -syll,+son	0.0	1266	22765	130482	0.0
[ɲ|j|ʎ] [n|ʎ|j|r|ɲ|l|m]	-ant,+son -syll,+son	0.0	1266	22765	130482	0.0
[z|s] [f|p|b|v]	+ant,+strid -nas,+lab	0.0	594	23407	27941	0.0
[r|z|s|l] [s]	+ant,+cont +ant,-voice,+cont	0.0	779	72168	15598	0.0
[j] [n|ʎ|j|r|ɲ|l]	+cor,-cons +cor,+son	0.0	998	20125	91810	0.0
[ʒ|ʃ|ɟ|c] [t|ʃ|ɟ|d|n|s|ʎ|j|r|ɲ|c|l|ʒ|z]	-ant,-son +cor	0.0	1872	31709	205073	0.0
[t|ʃ|ɟ|d|s|c|ʒ|z] [ɟ|d]	+cor,-son -strid,+voice	0.0	1266	113263	26295	0.0
[n|ʎ|j|r|ɲ|l] [ʃ|s]	+cor,+son -voice,+strid	0.0	1246	91810	31461	0.0
[t|n|d|s|r|l|z] [ʎ|j]	+ant -ant,+son,+cont	0.0	1357	150599	22765	0.0
[t|n|d|s|r|l|z] [ɲ|j|ʎ]	+ant -ant,+son	0.0	1357	150599	22765	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|r|p|ʒ|b|c|l|h|k|z|ɡ] [ʎ|j]	-nas,+cons -ant,+son,+cont	0.0	1668	227713	22765	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|r|p|ʒ|b|c|l|h|k|z|ɡ] [ɲ|j|ʎ]	-nas,+cons -ant,+son	0.0	1668	227713	22765	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [t|n|ɟ|d|p|ɲ|b|c|k|m|ɡ]	+voice -cont	0.0	2474	70640	161537	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [j]	-syll,+cont +cor,-cons	0.0	1252	145257	20125	0.0
[v|b] [n|ʎ|r|ɲ|l]	+voice,+lab +cor,+cons,+son	0.0	782	15921	71685	0.0
[t|ʃ|ɟ|d|s|c|ʒ|z] [k]	+cor,-son -voice,+dor	0.0	1170	113263	22573	0.0
[ʒ|z] [t|ʃ|ɟ|d|ʎ|s|r|c|l|ʒ|z]	+voice,+strid +cor,+cons,-nas	0.0	1438	23459	164664	0.0
[t|ʃ|f|s|r|p|z|b|ʒ|ɟ|d|v|ʎ|h|k|n|ɲ|c|l|m|ɡ] [f|v]	+cons +cont,+lab	0.0	1313	286669	11241	0.0
[f] [t|ʃ|ɟ|d|f|v|s|p|ʒ|b|c|h|k|z|ɡ]	-voice,+cont,+lab -son	0.0	726	5588	176312	0.0
[t|d|s|z] [ɟ|d]	+ant,-son -strid,+voice	0.0	1071	81554	26295	0.0
[n|ʎ|j|r|ɲ|l] [f|p]	+cor,+son -voice,+lab	0.0	768	91810	12020	0.0
[p|b] [t|d|s|z]	-son,-cont,+lab +ant,-son	0.0	853	16700	81554	0.0
[ʃ|s] [ʎ|j|r|l]	-voice,+strid -syll,+son,-nas	0.0	1096	31461	71526	0.0
[m|p|b] [ʃ|ʎ|f|v|s|r|l|h|ʒ|z]	-cont,+lab +cons,+cont	0.0	1923	55372	125132	0.0
[k] [n|ʎ|r|ɲ|l|m]	-voice,+dor +cons,+son	0.0	1153	22573	110357	0.0
[n|ɲ|m] [n|ʎ|j|r|ɲ|l|m]	+nas -syll,+son	0.0	2026	58956	130482	0.0
[t|ʃ|ɟ|d|n|s|ʎ|r|ɲ|c|l|ʒ|z] [f|p]	+cor,+cons -voice,+lab	0.0	1089	184948	12020	0.0
[t|ʃ|ɟ|d|n|s|ʎ|j|r|ɲ|c|l|ʒ|z] [f|p]	+cor -voice,+lab	0.0	1145	205073	12020	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [s]	-syll,+cont +ant,-voice,+cont	0.0	1095	145257	15598	0.0
[p|b] [t|ʃ|s|c]	-son,-cont,+lab +cor,-voice	0.0	749	16700	63509	0.0
[ʎ|j] [ʎ|j|r|l]	-ant,+son,+cont -syll,+son,-nas	0.0	928	22765	71526	0.0
[ɲ|j|ʎ] [ʎ|j|r|l]	-ant,+son -syll,+son,-nas	0.0	928	22765	71526	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|j|r|p|ʒ|b|c|l|h|k|z|ɡ] [f|v]	-syll,-nas +cont,+lab	0.0	1213	247838	11241	0.0
[t|k|p|c] [s]	-voice,-cont +ant,-voice,+cont	0.0	709	61053	15598	0.0
[f] [t|ʃ|ɟ|d|s|c|ʒ|z]	-voice,+cont,+lab +cor,-son	0.0	578	5588	113263	0.0
[z|s] [ʃ|ʎ|s|r|l|ʒ|z]	+ant,+strid +cor,+cons,+cont	0.0	1146	23407	106321	0.0
[ʎ|r|l] [f|p]	+cons,+son,-nas -voice,+lab	0.0	571	51401	12020	0.0
[k|ɡ] [n|ʎ|j|r|ɲ|l]	+dor +cor,+son	0.0	1155	27538	91810	0.0
[t|ʃ|f|s|r|p|z|b|ʒ|ɟ|d|v|ʎ|h|k|n|ɲ|c|l|m|ɡ] [p]	+cons -voice,-cont,+lab	0.0	986	286669	6432	0.0
[ʃ|s] [ʃ|ʎ|j|s|r|l|ʒ|z]	-voice,+strid +cor,+cont	0.0	1448	31461	126446	0.0
[ʒ|ʃ] [t|ʃ|ɟ|d|n|s|ʎ|j|r|ɲ|c|l|ʒ|z]	-ant,+strid +cor	0.0	1845	31513	205073	0.0
[r] [k]	-lat -voice,+dor	0.0	584	28695	22573	0.0
[m|p|b] [ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z]	-cont,+lab -syll,+cont	0.0	2057	55372	145257	0.0
[ʒ|z|v] [r|l]	+voice,+cont +ant,+son,+cont	0.0	864	29112	48761	0.0
[p] [n|ʎ|j|r|ɲ|l]	-voice,-cont,+lab +cor,+son	0.0	557	6432	91810	0.0
[r] [l]	-lat +ant,+lat	0.0	550	28695	20066	0.0
[ʎ|j] [t|ʃ|ɟ|d|ʎ|s|r|c|l|ʒ|z]	-ant,+son,+cont +cor,+cons,-nas	0.0	1403	22765	164664	0.0
[ɲ|j|ʎ] [t|ʃ|ɟ|d|ʎ|s|r|c|l|ʒ|z]	-ant,+son +cor,+cons,-nas	0.0	1403	22765	164664	0.0
[m|p|b] [ʃ|ʎ|s|r|l|ʒ|z]	-cont,+lab +cor,+cons,+cont	0.0	1758	55372	106321	0.0
[ʒ|z|v] [ʎ|r|l]	+voice,+cont +cons,+son,-nas	0.0	886	29112	51401	0.0
[p|b] [t|ʃ|f|s|p|c|h|k]	-son,-cont,+lab -voice	0.0	962	16700	105672	0.0
[ʒ|z|v] [t|n|d]	+voice,+cont +ant,-cont	0.0	1094	29112	78431	0.0
[p] [n|r|l]	-voice,-cont,+lab +ant,+son	0.0	482	6432	69045	0.0
[f|v] [t|k|p|c]	+cont,+lab -voice,-cont	0.0	599	11241	61053	0.0
[n|ʎ|j|r|ɲ|l|m] [ʒ|ʃ|z|s]	-syll,+son +strid	0.0	1934	130482	54920	0.0
[ʃ|ʎ|j|s|r|l|ʒ|z] [j]	+cor,+cont +cor,-cons	0.0	1152	126446	20125	0.0
[t|ʃ|ɟ|d|n|s|ʎ|r|ɲ|c|l|ʒ|z] [j]	+cor,+cons +cor,-cons	0.0	1393	184948	20125	0.0
[k|ɡ] [n|ʎ|r|ɲ|l|m]	+dor +cons,+son	0.0	1258	27538	110357	0.0
[t|c] [n|ʎ|r|ɲ|l|m]	-strid,-voice +cons,+son	0.0	1357	32048	110357	0.0
[t] [n|ʎ|r|ɲ|l|m]	-strid,+ant,-voice +cons,+son	0.0	1357	32048	110357	0.0
[ʒ|z] [t|ʃ|ɟ|d|ʎ|s|j|r|c|l|ʒ|z]	+voice,+strid +cor,-nas	0.0	1500	23459	184789	0.0
[n|ʎ|r|ɲ|l] [ʎ|j]	+cor,+cons,+son -ant,+son,+cont	0.0	920	71685	22765	0.0
[n|ʎ|r|ɲ|l] [ɲ|j|ʎ]	+cor,+cons,+son -ant,+son	0.0	920	71685	22765	0.0
[ʃ|ʎ|f|v|s|r|l|h|ʒ|z] [p]	+cons,+cont -voice,-cont,+lab	0.0	646	125132	6432	0.0
[ʃ|s] [n|ʎ|j|r|ɲ|l]	-voice,+strid +cor,+son	0.0	1223	31461	91810	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|j|r|p|ʒ|b|c|l|h|k|z|ɡ] [f|p]	-syll,-nas -voice,+lab	0.0	1242	247838	12020	0.0
[m|p|b] [ʎ|j|r|l]	-cont,+lab -syll,+son,-nas	0.0	1431	55372	71526	0.0
[ʎ|j] [ɡ|ɟ|d|b]	-ant,+son,+cont +voice,-cont	0.0	699	22765	41528	0.0
[ɲ|j|ʎ] [ɡ|ɟ|d|b]	-ant,+son +voice,-cont	0.0	699	22765	41528	0.0
[d|z] [t|n|d|s|r|l|z]	+voice,+ant +ant	0.0	1624	33908	150599	0.0
[ʒ|z] [t|d]	+voice,+strid -strid,+ant	0.0	839	23459	58147	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [t|d|s|z]	+voice +ant,-son	0.0	1724	70640	81554	0.0
[h] [ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z]	+glot -syll,+cont	0.0	753	7570	145257	0.0
[n|ʎ|j|r|ɲ|l|m] [ʎ|j]	-syll,+son -ant,+son,+cont	0.0	1237	130482	22765	0.0
[n|ʎ|j|r|ɲ|l|m] [ɲ|j|ʎ]	-syll,+son -ant,+son	0.0	1237	130482	22765	0.0
[f|v] [n|ʎ|j|r|ɲ|l|m]	+cont,+lab -syll,+son	0.0	869	11241	130482	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|r|p|ʒ|b|c|l|h|k|z|ɡ] [f|p]	-nas,+cons -voice,+lab	0.0	1186	227713	12020	0.0
[t|ʃ|f|s|r|p|z|b|ʒ|ɟ|d|v|ʎ|h|k|n|j|ɲ|c|l|m|ɡ] [p]	-syll -voice,-cont,+lab	0.0	1007	306794	6432	0.0
[p|b] [t|k|p|c]	-son,-cont,+lab -voice,-cont	0.0	723	16700	61053	0.0
[n|ɲ] [n|ʎ|j|r|ɲ|l]	+cor,+nas +cor,+son	0.0	977	20284	91810	0.0
[n] [n|ʎ|j|r|ɲ|l]	+ant,+nas +cor,+son	0.0	977	20284	91810	0.0
[ʒ|z] [t|ʃ|ɟ|d|n|s|ʎ|r|ɲ|c|l|ʒ|z]	+voice,+strid +cor,+cons	0.0	1491	23459	184948	0.0
[n|ʎ|j|r|ɲ|l|m] [ʃ|s]	-syll,+son -voice,+strid	0.0	1450	130482	31461	0.0
[p|b] [t|ʃ|ɟ|d|f|v|s|p|ʒ|b|c|h|k|z|ɡ]	-son,-cont,+lab -son	0.0	1228	16700	176312	0.0
[n|ɲ|m] [v|b]	+nas +voice,+lab	0.0	693	58956	15921	0.0
[ʃ|ʎ|j|s|r|l|ʒ|z] [p]	+cor,+cont -voice,-cont,+lab	0.0	645	126446	6432	0.0
[m|p|b] [ʃ|ʎ|j|s|r|l|ʒ|z]	-cont,+lab +cor,+cont	0.0	1892	55372	126446	0.0
[k] [n|ʎ|j|r|ɲ|l|m]	-voice,+dor -syll,+son	0.0	1227	22573	130482	0.0
[t|d|s|z] [d]	+ant,-son -strid,+voice,+ant	0.0	1043	81554	26099	0.0
[t|ʃ|ɟ|d|s|c|ʒ|z] [d]	+cor,-son -strid,+voice,+ant	0.0	1229	113263	26099	0.0
[ʃ|ɟ|ʎ|j|ɲ|c|ʒ] [ʎ|j|r|l]	-ant -syll,+son,-nas	0.0	1407	54474	71526	0.0
[ʃ|ɟ|ʎ|j|c|ʒ] [ʎ|j|r|l]	-ant,-nas -syll,+son,-nas	0.0	1407	54474	71526	0.0
[v|b] [n|r|l]	+voice,+lab +ant,+son	0.0	747	15921	69045	0.0
[n|ɲ|m] [ʎ|l]	+nas +lat	0.0	824	58956	22706	0.0
[f|v] [n|ʎ|r|ɲ|l|m]	+cont,+lab +cons,+son	0.0	793	11241	110357	0.0
[t|d|s|r|l|z] [f|p]	+ant,-nas -voice,+lab	0.0	891	130315	12020	0.0
[ʃ|ɟ|ʎ|j|ɲ|c|ʒ] [t|ʃ|s|c]	-ant +cor,-voice	0.0	1324	54474	63509	0.0
[ʃ|ɟ|ʎ|j|c|ʒ] [t|ʃ|s|c]	-ant,-nas +cor,-voice	0.0	1324	54474	63509	0.0
[n|ɲ] [ʎ|l]	+cor,+nas +lat	0.0	483	20284	22706	0.0
[n] [ʎ|l]	+ant,+nas +lat	0.0	483	20284	22706	0.0
[r|z|s|l] [ʎ|j]	+ant,+cont -ant,+son,+cont	0.0	912	72168	22765	0.0
[r|z|s|l] [ɲ|j|ʎ]	+ant,+cont -ant,+son	0.0	912	72168	22765	0.0
[p|b] [t|ɟ|d|p|b|c|k|ɡ]	-son,-cont,+lab -nas,-cont	0.0	931	16700	102581	0.0
[r|z|s|l] [j]	+ant,+cont +cor,-cons	0.0	857	72168	20125	0.0
[ʒ|ʃ|ʎ|j] [t|ʃ|s|c]	-ant,+cont +cor,-voice	0.0	1320	54278	63509	0.0
[ʃ|ɟ|ʎ|j|ɲ|c|ʒ] [ɡ|ɟ|d|b]	-ant +voice,-cont	0.0	1069	54474	41528	0.0
[ʃ|ɟ|ʎ|j|c|ʒ] [ɡ|ɟ|d|b]	-ant,-nas +voice,-cont	0.0	1069	54474	41528	0.0
[r|l] [f|p]	+ant,+son,+cont -voice,+lab	0.0	544	48761	12020	0.0
[ʒ|ɟ|d|z] [t|n|d|s|r|l|z]	+cor,+voice +ant	0.0	1944	49754	150599	0.0
[ʒ|ʃ|ʎ|j] [ɡ|ɟ|d|b]	-ant,+cont +voice,-cont	0.0	1066	54278	41528	0.0
[m] [t|n|d|s|r|l|z]	+son,+lab +ant	0.0	1713	38672	150599	0.0
[ʒ|z] [t|ʃ|ɟ|d|f|v|s|p|ʒ|b|c|h|k|z|ɡ]	+voice,+strid -son	0.0	1442	23459	176312	0.0
[t|ʃ|ɟ|d|ʎ|s|j|r|c|l|ʒ|z] [ʎ|j]	+cor,-nas -ant,+son,+cont	0.0	1454	184789	22765	0.0
[t|ʃ|ɟ|d|ʎ|s|j|r|c|l|ʒ|z] [ɲ|j|ʎ]	+cor,-nas -ant,+son	0.0	1454	184789	22765	0.0
[ʒ|ʃ|z|s] [r|l]	+strid +ant,+son,+cont	0.0	1159	54920	48761	0.0
[t|ʃ|f|s|r|p|z|b|ʒ|ɟ|d|v|ʎ|h|k|n|ɲ|c|l|m|ɡ] [j]	+cons +cor,-cons	0.0	1701	286669	20125	0.0
[ʒ|z] [t|ʃ|ɟ|d|n|s|ʎ|j|r|ɲ|c|l|ʒ|z]	+voice,+strid +cor	0.0	1553	23459	205073	0.0
[ʒ|ʃ|ɟ|c] [t|ʃ|ɟ|d|s|c|ʒ|z]	-ant,-son +cor,-son	0.0	1341	31709	113263	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|r|p|ʒ|b|c|l|h|k|z|ɡ] [f|v]	-nas,+cons +cont,+lab	0.0	1132	227713	11241	0.0
[ʃ|ʎ|s|r|l|ʒ|z] [z|s]	+cor,+cons,+cont +ant,+strid	0.0	1116	106321	23407	0.0
[n|ʎ|j|r|ɲ|l|m] [p]	-syll,+son -voice,-cont,+lab	0.0	648	130482	6432	0.0
[s] [ʎ|j|r|l]	+ant,-voice,+cont -syll,+son,-nas	0.0	747	15598	71526	0.0
[v|b] [r]	+voice,+lab -lat	0.0	478	15921	28695	0.0
[s] [n|ʎ|j|r|ɲ|l|m]	+ant,-voice,+cont -syll,+son	0.0	1008	15598	130482	0.0
[m] [ʒ|ɟ|d|z]	+son,+lab +cor,+voice	0.0	980	38672	49754	0.0
[ʒ|ʃ] [t|ʃ|ɟ|d|s|c|ʒ|z]	-ant,+strid +cor,-son	0.0	1334	31513	113263	0.0
[d|z] [t|n|ɟ|d|p|ɲ|b|c|k|m|ɡ]	+voice,+ant -cont	0.0	1650	33908	161537	0.0
[p|b] [ʎ|l]	-son,-cont,+lab +lat	0.0	434	16700	22706	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [r]	-syll,+cont -lat	0.0	1438	145257	28695	0.0
[ʒ|ʃ|ʎ|j] [ʎ|j|r|l]	-ant,+cont -syll,+son,-nas	0.0	1387	54278	71526	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [n|ʎ|j|r|ɲ|l]	+voice +cor,+son	0.0	1791	70640	91810	0.0
[k|ɡ] [n|ʎ|j|r|ɲ|l|m]	+dor -syll,+son	0.0	1332	27538	130482	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [t|ɟ|d|c]	+voice -strid	0.0	1426	70640	58343	0.0
[ʒ|ʃ|z|s] [ʎ|r|l]	+strid +cons,+son,-nas	0.0	1179	54920	51401	0.0
[ʃ|f|v|s|h|ʒ|z] [ʃ|f|v|s|h|ʒ|z]	-son,+cont -son,+cont	0.0	1636	73731	73731	0.0
[v|b] [n|ʎ|j|r|ɲ|l]	+voice,+lab +cor,+son	0.0	848	15921	91810	0.0
[t|n|ɟ|d|p|ɲ|b|c|k|m|ɡ] [v|b]	-cont +voice,+lab	0.0	1124	161537	15921	0.0
[ʃ|ʎ|j|s|r|l|ʒ|z] [z|s]	+cor,+cont +ant,+strid	0.0	1205	126446	23407	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [n|ʎ|r|ɲ|l]	+voice +cor,+cons,+son	0.0	1572	70640	71685	0.0
[f|v] [t|n|ɟ|d|p|ɲ|b|c|k|m|ɡ]	+cont,+lab -cont	0.0	940	11241	161537	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [v]	-syll,+cont +voice,+cont,+lab	0.0	632	145257	5653	0.0
[ʃ|ɟ|ʎ|j|ɲ|c|ʒ] [n|ʎ|r|ɲ|l]	-ant +cor,+cons,+son	0.0	1378	54474	71685	0.0
[ʃ|ɟ|ʎ|j|c|ʒ] [n|ʎ|r|ɲ|l]	-ant,-nas +cor,+cons,+son	0.0	1378	54474	71685	0.0
[r] [ʎ|j|r|l]	-lat -syll,+son,-nas	0.0	999	28695	71526	0.0
[d|z] [t|ɟ|d|c]	+voice,+ant -strid	0.0	980	33908	58343	0.0
[ʃ|ʎ|f|v|s|r|l|h|ʒ|z] [v]	+cons,+cont +voice,+cont,+lab	0.0	586	125132	5653	0.0
[t|s] [k]	+ant,-voice -voice,+dor	0.0	722	47646	22573	0.0
[ʃ|ʎ|s|r|l|ʒ|z] [ʎ|j]	+cor,+cons,+cont -ant,+son,+cont	0.0	1082	106321	22765	0.0
[ʃ|ʎ|s|r|l|ʒ|z] [ɲ|j|ʎ]	+cor,+cons,+cont -ant,+son	0.0	1082	106321	22765	0.0
[s] [n|ʎ|j|r|ɲ|l]	+ant,-voice,+cont +cor,+son	0.0	832	15598	91810	0.0
[t|c] [r|z|s|l]	-strid,-voice +ant,+cont	0.0	1057	32048	72168	0.0
[t] [r|z|s|l]	-strid,+ant,-voice +ant,+cont	0.0	1057	32048	72168	0.0
[ʒ|ɟ|d|z] [t|ɟ|d|p|b|c|k|ɡ]	+cor,+voice -nas,-cont	0.0	1568	49754	102581	0.0
[t|d|s|z] [d|z]	+ant,-son +voice,+ant	0.0	1154	81554	33908	0.0
[j] [t|ʃ|ɟ|d|n|s|ʎ|r|ɲ|c|l|ʒ|z]	+cor,-cons +cor,+cons	0.0	1338	20125	184948	0.0
[t|ʃ|ɟ|d|s|c|ʒ|z] [d|z]	+cor,-son +voice,+ant	0.0	1359	113263	33908	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [n|ʎ|j|r|ɲ|l|m]	+voice -syll,+son	0.0	2105	70640	130482	0.0
[v] [n|ʎ|r|ɲ|l]	+voice,+cont,+lab +cor,+cons,+son	0.0	441	5653	71685	0.0
[t|ʃ|ɟ|d|f|v|s|p|ʒ|b|c|h|k|z|ɡ] [v|b]	-son +voice,+lab	0.0	1160	176312	15921	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [t|d]	+voice -strid,+ant	0.0	1402	70640	58147	0.0
[f|v|p|b|m] [f|v|p|b|m]	+lab +lab	0.0	1457	66613	66613	0.0
[m|p|b] [ʎ|l]	-cont,+lab +lat	0.0	775	55372	22706	0.0
[ʒ|z] [t|d|s|z]	+voice,+strid +ant,-son	0.0	956	23459	81554	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [n|r|l]	+voice +ant,+son	0.0	1525	70640	69045	0.0
[v] [r]	+voice,+cont,+lab -lat	0.0	278	5653	28695	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [p]	-syll,+cont -voice,-cont,+lab	0.0	667	145257	6432	0.0
[p|b] [t|d]	-son,-cont,+lab -strid,+ant	0.0	679	16700	58147	0.0
[m] [t|d|s|z]	+son,+lab +ant,-son	0.0	1223	38672	81554	0.0
[m|p|b] [n|ʎ|r|ɲ|l]	-cont,+lab +cor,+cons,+son	0.0	1372	55372	71685	0.0
[ʒ|ʃ|ʎ|j] [n|ʎ|r|ɲ|l]	-ant,+cont +cor,+cons,+son	0.0	1358	54278	71685	0.0
[ʎ|j] [n|ʎ|r|ɲ|l]	-ant,+son,+cont +cor,+cons,+son	0.0	879	22765	71685	0.0
[ɲ|j|ʎ] [n|ʎ|r|ɲ|l]	-ant,+son +cor,+cons,+son	0.0	879	22765	71685	0.0
[p|b] [t|ɟ|d|c]	-son,-cont,+lab -strid	0.0	679	16700	58343	0.0
[l] [m|p|b]	+ant,+lat -cont,+lab	0.0	725	20066	55372	0.0
[ʒ|ʃ|z|s] [n|r|l]	+strid +ant,+son	0.0	1339	54920	69045	0.0
[ʃ|s] [r|z|s|l]	-voice,+strid +ant,+cont	0.0	1035	31461	72168	0.0
[ʒ|z|v] [ʎ|j|r|l]	+voice,+cont -syll,+son,-nas	0.0	991	29112	71526	0.0
[t|c] [n|ʎ|j|r|ɲ|l|m]	-strid,-voice -syll,+son	0.0	1404	32048	130482	0.0
[t] [n|ʎ|j|r|ɲ|l|m]	-strid,+ant,-voice -syll,+son	0.0	1404	32048	130482	0.0
[f|v|p|b|m] [r]	+lab -lat	0.0	949	66613	28695	0.0
[k|ɡ] [z|s]	+dor +ant,+strid	0.0	551	27538	23407	0.0
[z|s] [ʎ|r|l]	+ant,+strid +cons,+son,-nas	0.0	752	23407	51401	0.0
[r] [b]	-lat +voice,-cont,+lab	0.0	372	28695	10268	0.0
[z|s] [r|l]	+ant,+strid +ant,+son,+cont	0.0	732	23407	48761	0.0
[r] [ʎ|l]	-lat +lat	0.0	553	28695	22706	0.0
[ʃ|ɟ|ʎ|j|ɲ|c|ʒ] [ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z]	-ant -syll,+cont	0.0	1927	54474	145257	0.0
[ʃ|ɟ|ʎ|j|c|ʒ] [ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z]	-ant,-nas -syll,+cont	0.0	1927	54474	145257	0.0
[ʒ|ʃ|z|s] [n|ʎ|r|ɲ|l]	+strid +cor,+cons,+son	0.0	1359	54920	71685	0.0
[r] [f|p]	-lat -voice,+lab	0.0	402	28695	12020	0.0
[n|ɲ|m] [z|s]	+nas +ant,+strid	0.0	804	58956	23407	0.0
[n|ɲ] [k]	+cor,+nas -voice,+dor	0.0	463	20284	22573	0.0
[n] [k]	+ant,+nas -voice,+dor	0.0	463	20284	22573	0.0
[m] [t|ʃ|ɟ|d|ʎ|s|r|c|l|ʒ|z]	+son,+lab +cor,+cons,-nas	0.0	1726	38672	164664	0.0
[j] [t|ʃ|ɟ|d|ʎ|s|j|r|c|l|ʒ|z]	+cor,-cons +cor,-nas	0.0	1316	20125	184789	0.0
[ʒ|z|v] [n|ʎ|r|ɲ|l|m]	+voice,+cont +cons,+son	0.0	1223	29112	110357	0.0
[ʒ|ʃ|z|s] [ʃ|ʎ|s|r|l|ʒ|z]	+strid +cor,+cons,+cont	0.0	1648	54920	106321	0.0
[j] [n|ʎ|j|r|ɲ|l|m]	+cor,-cons -syll,+son	0.0	1105	20125	130482	0.0
[t|ʃ|ɟ|d|f|v|s|ʎ|j|r|p|ʒ|b|c|l|h|k|z|ɡ] [j]	-syll,-nas +cor,-cons	0.0	1522	247838	20125	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [ʃ|ɟ|ʎ|j|ɲ|c|ʒ]	-syll,+cont -ant	0.0	1917	145257	54474	0.0
[ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z] [ʃ|ɟ|ʎ|j|c|ʒ]	-syll,+cont -ant,-nas	0.0	1917	145257	54474	0.0
[ʒ|z|v] [n|ʎ|j|r|ɲ|l|m]	+voice,+cont -syll,+son	0.0	1328	29112	130482	0.0
[ʎ|l] [m|p|b]	+lat -cont,+lab	0.0	764	22706	55372	0.0
[n|ʎ|r|ɲ|l] [j]	+cor,+cons,+son +cor,-cons	0.0	818	71685	20125	0.0
[d|z] [t|d]	+voice,+ant -strid,+ant	0.0	956	33908	58147	0.0
[n|ʎ|j|r|ɲ|l] [f|v]	+cor,+son +cont,+lab	0.0	691	91810	11241	0.0
[n|ʎ|r|ɲ|l] [f|v]	+cor,+cons,+son +cont,+lab	0.0	610	71685	11241	0.0
[z|s] [n|ʎ|r|ɲ|l]	+ant,+strid +cor,+cons,+son	0.0	880	23407	71685	0.0
[t|d|s|z] [k|ɡ]	+ant,-son +dor	0.0	1018	81554	27538	0.0
[ʒ|ʃ|ʎ|j] [ʃ|ʎ|f|v|s|j|r|l|h|ʒ|z]	-ant,+cont -syll,+cont	0.0	1903	54278	145257	0.0
[t|ɟ|d|c] [r|l]	-strid +ant,+son,+cont	0.0	1143	58343	48761	0.0
[v] [n|r|l]	+voice,+cont,+lab +ant,+son	0.0	423	5653	69045	0.0
[n|ʎ|j|r|ɲ|l] [ʃ|ɟ|ʎ|j|ɲ|c|ʒ]	+cor,+son -ant	0.0	1514	91810	54474	0.0
[n|ʎ|j|r|ɲ|l] [ʃ|ɟ|ʎ|j|c|ʒ]	+cor,+son -ant,-nas	0.0	1514	91810	54474	0.0
[z|s] [n|r|l]	+ant,+strid +ant,+son	0.0	860	23407	69045	0.0
[ʎ|j|r|l] [f|p]	-syll,+son,-nas -voice,+lab	0.0	627	71526	12020	0.0
[m|p|b] [ʒ|ɟ|d|z]	-cont,+lab +cor,+voice	0.0	1122	55372	49754	0.0
[ɟ|d|v|b|ʒ|z|ɡ] [n|ʎ|r|ɲ|l|m]	+voice +cons,+son	0.0	1886	70640	110357	0.0
[ʒ|z] [t|n|ɟ|d|ɲ|c]	+voice,+strid +cor,-cont	0.0	916	23459	78627	0.0
[m] [t|ʃ|ɟ|d|ʎ|s|j|r|c|l|ʒ|z]	+son,+lab +cor,-nas	0.0	1802	38672	184789	0.0
