ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
s f	0.0	314	25865	14460	0.0
z ɟʑ	0.0	102	18942	2119	0.0
r n	0.0	622	40747	37354	0.0
r v	0.0	602	40747	35401	0.0
r b	0.0	341	40747	11669	0.0
n g	0.0	317	37354	11885	0.0
ʐ n	0.0	254	7688	37354	0.0
l k	0.0	420	22849	35755	0.0
t n	0.0	518	36232	37354	0.0
p t	0.0	475	31656	36232	0.0
d b	0.0	203	18321	11669	0.0
v w	0.0	259	35401	10014	0.0
ɲ s	0.0	351	25683	25865	0.0
k j	0.0	496	35755	37310	0.0
m ɲ	0.0	298	18989	25683	0.0
z j	0.0	355	18942	37310	0.0
l j	0.0	379	22849	37310	0.0
z l	0.0	267	18942	22849	0.0
x ʐ	0.0	92	6687	7688	0.0
k ts	0.0	335	35755	20739	0.0
c ɕ	0.0	1	1	7059	1.0
b ɲ	0.0	205	11669	25683	0.0
x n	0.0	187	6687	37354	0.0
m w	0.0	159	18989	10014	0.0
z r	0.0	312	18942	40747	0.0
s s	0.0	289	25865	25865	0.0
s n	0.0	329	25865	37354	0.0
n n	0.0	393	37354	37354	0.0
ɲ ʈʂ	0.0	174	25683	10797	0.0
g v	0.0	208	11885	35401	0.0
t l	0.0	291	36232	22849	0.0
w z	0.0	137	10014	18942	0.0
ɕ r	0.0	168	7059	40747	0.0
s ts	0.0	225	25865	20739	0.0
l s	0.0	234	22849	25865	0.0
z ʐ	0.0	115	18942	7688	0.0
ʐ m	0.0	114	7688	18989	0.0
k ɲ	0.0	281	35755	25683	0.0
r ts	0.0	269	40747	20739	0.0
x m	0.0	104	6687	18989	0.0
l t	0.0	263	22849	36232	0.0
n f	0.0	210	37354	14460	0.0
r x	0.0	149	40747	6687	0.0
k n	0.0	328	35755	37354	0.0
m n	0.0	238	18989	37354	0.0
r p	0.0	311	40747	31656	0.0
t ʈʂ	0.0	171	36232	10797	0.0
r ʐ	0.0	152	40747	7688	0.0
d ɟʑ	0.0	53	18321	2119	0.0
t x	0.0	132	36232	6687	0.0
z ɲ	0.0	187	18942	25683	0.0
g m	0.0	126	11885	18989	0.0
m r	0.0	231	18989	40747	0.0
ʐ v	0.0	136	7688	35401	0.0
b n	0.0	172	11669	37354	0.0
p k	0.0	275	31656	35755	0.0
s ʈʂ	0.0	135	25865	10797	0.0
w t	0.0	147	10014	36232	0.0
r f	0.0	184	40747	14460	0.0
ʂ p	0.0	188	19465	31656	0.0
cɕ c	0.0	1	17704	1	1.0
s j	0.0	233	25865	37310	0.0
s ɕ	0.0	101	25865	7059	0.0
r ɟʑ	0.0	69	40747	2119	0.0
w ɲ	0.0	119	10014	25683	0.0
l g	0.0	121	22849	11885	0.0
ɕ p	0.0	109	7059	31656	0.0
p x	0.0	106	31656	6687	0.0
ʂ l	0.0	152	19465	22849	0.0
j s	0.0	222	37310	25865	0.0
v ɟʑ	0.0	61	35401	2119	0.0
t ɕ	0.0	112	36232	7059	0.0
ʐ b	0.0	65	7688	11669	0.0
x t	0.0	106	6687	36232	0.0
b m	0.0	101	11669	18989	0.0
p ɲ	0.0	191	31656	25683	0.0
l b	0.0	109	22849	11669	0.0
w g	0.0	70	10014	11885	0.0
g z	0.0	95	11885	18942	0.0
n ɲ	0.0	195	37354	25683	0.0
f ts	0.0	107	14460	20739	0.0
v r	0.0	234	35401	40747	0.0
ʂ x	0.0	70	19465	6687	0.0
r ʂ	0.0	172	40747	19465	0.0
j ɲ	0.0	188	37310	25683	0.0
b v	0.0	123	11669	35401	0.0
r cɕ	0.0	162	40747	17704	0.0
l ʈʂ	0.0	94	22849	10797	0.0
ʈʂ w	0.0	60	10797	10014	0.0
ʑ l	0.0	34	1598	22849	0.0
ʐ w	0.0	49	7688	10014	0.0
l m	0.0	115	22849	18989	0.0
p n	0.0	188	31656	37354	0.0
d d	0.0	100	18321	18321	0.0
j k	0.0	194	37310	35755	0.0
v l	0.0	151	35401	22849	0.0
ɕ n	0.0	86	7059	37354	0.0
v z	0.0	135	35401	18942	0.0
j m	0.0	138	37310	18989	0.0
k ɕ	0.0	81	35755	7059	0.0
ʂ n	0.0	137	19465	37354	0.0
f cɕ	0.0	81	14460	17704	0.0
ʑ n	0.0	39	1598	37354	0.0
r w	0.0	101	40747	10014	0.0
f t	0.0	114	14460	36232	0.0
p ts	0.0	127	31656	20739	0.0
ʈʂ t	0.0	98	10797	36232	0.0
r l	0.0	151	40747	22849	0.0
v d	0.0	125	35401	18321	0.0
ʐ l	0.0	65	7688	22849	0.0
t t	0.0	174	36232	36232	0.0
ʂ ɲ	0.0	107	19465	25683	0.0
b d	0.0	69	11669	18321	0.0
m f	0.0	78	18989	14460	0.0
t cɕ	0.0	119	36232	17704	0.0
m k	0.0	121	18989	35755	0.0
z ʑ	0.0	25	18942	1598	0.0
g d	0.0	67	11885	18321	0.0
l v	0.0	129	22849	35401	0.0
f ɕ	0.0	45	14460	7059	0.0
l l	0.0	101	22849	22849	0.0
j d	0.0	115	37310	18321	0.0
n x	0.0	69	37354	6687	0.0
n v	0.0	154	37354	35401	0.0
j ʐ	0.0	71	37310	7688	0.0
t j	0.0	149	36232	37310	0.0
m l	0.0	83	18989	22849	0.0
ʑ b	0.0	17	1598	11669	0.0
x j	0.0	60	6687	37310	0.0
f p	0.0	81	14460	31656	0.0
w d	0.0	51	10014	18321	0.0
w p	0.0	66	10014	31656	0.0
d ʑ	0.0	20	18321	1598	0.0
w n	0.0	71	10014	37354	0.0
l ts	0.0	79	22849	20739	0.0
p ɕ	0.0	54	31656	7059	0.0
v ʐ	0.0	58	35401	7688	0.0
l x	0.0	42	22849	6687	0.0
p cɕ	0.0	78	31656	17704	0.0
ts w	0.0	47	20739	10014	0.0
w ɟʑ	0.0	15	10014	2119	0.0
n z	0.0	85	37354	18942	0.0
v ʑ	0.0	24	35401	1598	0.0
l d	0.0	65	22849	18321	0.0
ʂ m	0.0	60	19465	18989	0.0
s ʂ	0.0	70	25865	19465	0.0
ɲ k	0.0	94	25683	35755	0.0
l ʐ	0.0	41	22849	7688	0.0
w ts	0.0	44	10014	20739	0.0
s r	0.0	99	25865	40747	0.0
ʐ g	0.0	29	7688	11885	0.0
w ʈʂ	0.0	31	10014	10797	0.0
t m	0.0	78	36232	18989	0.0
s l	0.0	72	25865	22849	0.0
l f	0.0	53	22849	14460	0.0
ɲ ts	0.0	67	25683	20739	0.0
ts ɲ	0.0	67	20739	25683	0.0
n ʐ	0.0	49	37354	7688	0.0
ʑ r	0.0	23	1598	40747	0.0
b ɟʑ	0.0	14	11669	2119	0.0
p ʈʂ	0.0	51	31656	10797	0.0
x cɕ	0.0	30	6687	17704	0.0
w ʐ	0.0	24	10014	7688	0.0
j ʈʂ	0.0	54	37310	10797	0.0
v g	0.0	55	35401	11885	0.0
m s	0.0	59	18989	25865	0.0
j ɕ	0.0	43	37310	7059	0.0
w cɕ	0.0	35	10014	17704	0.0
b z	0.0	38	11669	18942	0.0
b g	0.0	30	11669	11885	0.0
b ʑ	0.0	11	11669	1598	0.001
k ʈʂ	0.0	50	35755	10797	0.0
m ɟʑ	0.0	16	18989	2119	0.0
w m	0.0	34	10014	18989	0.0
v m	0.0	63	35401	18989	0.0
z x	0.0	27	18942	6687	0.0
g ɟʑ	0.0	12	11885	2119	0.0
m m	0.0	45	18989	18989	0.0
x ʂ	0.0	26	6687	19465	0.0
d x	0.0	25	18321	6687	0.0
n ʂ	0.0	60	37354	19465	0.0
r r	0.0	89	40747	40747	0.0
z z	0.0	41	18942	18942	0.0
n ʈʂ	0.0	43	37354	10797	0.0
ts m	0.0	41	20739	18989	0.0
w b	0.0	22	10014	11669	0.0
l p	0.0	53	22849	31656	0.0
s cɕ	0.0	42	25865	17704	0.0
g b	0.0	23	11885	11669	0.0
ʐ d	0.0	23	7688	18321	0.0
j t	0.0	71	37310	36232	0.0
w v	0.0	36	10014	35401	0.0
m ʐ	0.0	23	18989	7688	0.0
ɕ k	0.0	29	7059	35755	0.0
j ʂ	0.0	49	37310	19465	0.0
ʈʂ m	0.0	25	10797	18989	0.0
l ɕ	0.0	22	22849	7059	0.0
m g	0.0	26	18989	11885	0.0
f x	0.0	17	14460	6687	0.0
j ts	0.0	48	37310	20739	0.0
m ʂ	0.0	32	18989	19465	0.0
l ʂ	0.0	35	22849	19465	0.0
ts n	0.0	45	20739	37354	0.0
ɟʑ g	0.0	8	2119	11885	0.008
ts l	0.0	34	20739	22849	0.0
ʈʂ cɕ	0.0	21	10797	17704	0.0
n cɕ	0.0	38	37354	17704	0.0
cɕ m	0.0	27	17704	18989	0.0
ʂ w	0.0	20	19465	10014	0.0
r ɕ	0.0	24	40747	7059	0.0
ɟʑ b	0.0	7	2119	11669	0.016
ʈʂ l	0.0	22	10797	22849	0.0
m d	0.0	26	18989	18321	0.0
ʂ ʂ	0.0	26	19465	19465	0.0
v b	0.0	26	35401	11669	0.0
ts f	0.0	22	20739	14460	0.0
f f	0.0	18	14460	14460	0.0
k p	0.0	41	35755	31656	0.0
m ɕ	0.0	14	18989	7059	0.0
x ts	0.0	14	6687	20739	0.0
w s	0.0	19	10014	25865	0.0
t ts	0.0	31	36232	20739	0.0
m ʈʂ	0.0	16	18989	10797	0.0
x f	0.0	10	6687	14460	0.002
n ɟʑ	0.0	9	37354	2119	0.004
w ʑ	0.0	4	10014	1598	0.125
w ɕ	0.0	8	10014	7059	0.008
ɕ t	0.0	15	7059	36232	0.0
k k	0.0	33	35755	35755	0.0
ʂ cɕ	0.0	17	19465	17704	0.0
k cɕ	0.0	23	35755	17704	0.0
n ɖ	0.0	3	37354	320	0.25
b b	0.0	10	11669	11669	0.002
j f	0.0	19	37310	14460	0.0
z ɖ	0.0	2	18942	320	0.5
ɲ b	0.0	14	25683	11669	0.0
n ɕ	0.0	13	37354	7059	0.0
ʂ r	0.0	22	19465	40747	0.0
w x	0.0	6	10014	6687	0.031
k m	0.0	19	35755	18989	0.0
j z	0.0	19	37310	18942	0.0
ts p	0.0	18	20739	31656	0.0
cɕ s	0.0	15	17704	25865	0.0
w w	0.0	7	10014	10014	0.016
f n	0.0	16	14460	37354	0.0
x s	0.0	9	6687	25865	0.004
ʐ r	0.0	12	7688	40747	0.0
p f	0.0	14	31656	14460	0.0
ɲ ʂ	0.0	14	25683	19465	0.0
j b	0.0	13	37310	11669	0.0
j l	0.0	18	37310	22849	0.0
x ʑ	0.0	2	6687	1598	0.5
j p	0.0	21	37310	31656	0.0
ʑ ʐ	0.0	2	1598	7688	0.5
ɲ ɟʑ	0.0	4	25683	2119	0.125
ʂ s	0.0	12	19465	25865	0.0
cɕ ts	0.0	10	17704	20739	0.002
cɕ k	0.0	13	17704	35755	0.0
j r	0.0	19	37310	40747	0.0
x ʈʂ	0.0	4	6687	10797	0.125
w l	0.0	7	10014	22849	0.016
g ʑ	0.0	2	11885	1598	0.5
k x	0.0	7	35755	6687	0.016
ts r	0.0	13	20739	40747	0.0
m x	0.0	5	18989	6687	0.062
g g	0.0	5	11885	11885	0.062
m t	0.0	11	18989	36232	0.001
w f	0.0	5	10014	14460	0.062
j w	0.0	8	37310	10014	0.008
l z	0.0	8	22849	18942	0.008
j g	0.0	8	37310	11885	0.008
f ɲ	0.0	7	14460	25683	0.016
ʐ j	0.0	6	7688	37310	0.031
m ts	0.0	7	18989	20739	0.016
j ɟʑ	0.0	3	37310	2119	0.25
ɕ ts	0.0	4	7059	20739	0.125
t s	0.0	10	36232	25865	0.002
p p	0.0	10	31656	31656	0.002
m v	0.0	8	18989	35401	0.008
ʂ ts	0.0	6	19465	20739	0.031
cɕ p	0.0	7	17704	31656	0.016
x d	0.0	3	6687	18321	0.25
ʐ z	0.0	3	7688	18942	0.25
r ʑ	0.0	2	40747	1598	0.5
w r	0.0	5	10014	40747	0.062
cɕ ʈʂ	0.0	3	17704	10797	0.25
m z	0.0	4	18989	18942	0.125
w j	0.0	4	10014	37310	0.125
n p	0.0	7	37354	31656	0.016
ts ʈʂ	0.0	3	20739	10797	0.25
l cɕ	0.0	4	22849	17704	0.125
j cɕ	0.0	5	37310	17704	0.062
j v	0.0	7	37310	35401	0.016
j x	0.0	3	37310	6687	0.25
cɕ f	0.0	3	17704	14460	0.25
n r	0.0	7	37354	40747	0.016
x z	0.0	2	6687	18942	0.5
ts x	0.0	2	20739	6687	0.5
v v	0.0	6	35401	35401	0.031
m cɕ	0.0	3	18989	17704	0.25
ɟʑ m	0.0	1	2119	18989	1.0
ʈʂ j	0.0	3	10797	37310	0.25
l ɟʑ	0.0	1	22849	2119	1.0
x p	0.0	2	6687	31656	0.5
ts s	0.0	3	20739	25865	0.25
j ʑ	0.0	1	37310	1598	1.0
ʂ f	0.0	2	19465	14460	0.5
x b	0.0	1	6687	11669	1.0
n m	0.0	3	37354	18989	0.25
n j	0.0	4	37354	37310	0.125
n w	0.0	2	37354	10014	0.5
n l	0.0	3	37354	22849	0.25
cɕ t	0.0	2	17704	36232	0.5
s ɲ	0.0	2	25865	25683	0.5
f m	0.0	1	14460	18989	1.0
ʈʂ p	0.0	1	10797	31656	1.0
ts cɕ	0.0	1	20739	17704	1.0
n b	0.0	1	37354	11669	1.0
cɕ n	0.0	1	17704	37354	1.0
l r	0.0	1	22849	40747	1.0
