segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ɡ|ŋ]	-cont +dor,+voice,-cont	0.0006	1026	41486	3307	0.0
[l|s|r|ð|n|d|t] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+ant +cont,-syll	0.0006	3013	36914	32113	0.0
[n|r|l] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+son,+ant -son	0.0006	2512	18692	44084	0.0
[ʔ|p|k|t] [p|ʃ|s|f|ʔ|k|t]	-voice,-cont -voice	0.0006	1985	19347	26597	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [n|d|t]	+cons,+voice,-strid +cor,-cont	0.0006	2512	44479	18537	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʃ|ʒ|β|s|f|ð]	-son,-strid -son,+cont	0.0006	2305	36908	18871	0.0
[l|s|r|ð|n|d|t] [ʃ|ʒ|β|s|f|ð]	+ant -son,+cont	0.0006	2305	36914	18871	0.0
[n|d] [j|ʒ]	+voice,+ant,-cont +voice,-ant	0.0006	320	10165	1321	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [s|f|ʃ]	+cons +cont,-voice	0.0006	1985	71396	7250	0.0
[l|s|r|ð|n|d|t] [l|s|r|ð|n|d|t]	+ant +ant	0.0006	3220	36914	36914	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [n|d|t]	+cons,+voice +cor,-cont	0.0006	2512	44799	18537	0.0
[ɡ|w|ŋ] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	+dor,+voice +voice,-syll,-nas	0.0006	1026	4509	30729	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [l|s|r|ð|d|t]	+voice,-strid,-syll +ant,-nas	0.0006	3220	46682	29261	0.0
[s|t] [ʃ|ʒ|l|s|r|ð|n|d|t]	-voice,+ant +cons,+cor	0.0006	1985	13243	39219	0.0
[ʒ|l|r|ð|n|d] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+cons,+voice,+cor -son	0.0006	2832	23991	44084	0.0
[l|s|r|ð|n|d|t] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+ant +cons,+voice	0.0006	3540	36914	44799	0.0
[j|l|r|ð|n|d|t] [p|ɡ|d|ʔ|b|k|t]	-strid,+cor -cont,-nas	0.0006	2512	33044	25213	0.0
[ɡ|b|d] [ʃ|ʒ]	-son,+voice,-cont -son,-ant	0.0006	320	5866	2305	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [j|l|r|ð|n|d|t]	-cont -strid,+cor	0.0006	3220	41486	33044	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [b|β]	+cons,-strid -son,+voice,+lab	0.0006	2328	64220	11162	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|ʒ|l|r|ð|n|d]	-strid,-syll +voice,+cor	0.0006	3540	66423	24992	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ʃ|ʒ|β|l|s|f|r|ð]	+cor +cons,+cont	0.0006	3013	40220	29910	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [l|s|r|ð|d|t]	+voice,-syll +ant,-nas	0.0006	3220	47002	29261	0.0
[n|r|l] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+son,+ant -syll	0.0006	3220	18692	73599	0.0
[j|ʃ|ʒ|l|s|r|ð|d|t] [j|ʃ|ʒ|l|s|r|ð]	+cor,-nas +cont,+cor	0.0006	2305	32567	21683	0.0
[n|d] [ð|ʒ|r|l]	+voice,+ant,-cont +cons,+voice,+cont,+cor	0.0006	1028	10165	13826	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [p|b|m]	-syll +lab,-cont	0.0006	2328	73599	9804	0.0
[p|b|m] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+lab,-cont -syll	0.0006	2328	9804	73599	0.0
[p|f|ʔ|k|t] [p|ʃ|s|f|ʔ|k|t]	-strid,-voice -voice	0.0006	1985	19741	26597	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [s|ʃ|ʒ|ð]	-syll -son,+cont,+cor	0.0006	2305	73599	9643	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [b|β|m]	-cont +voice,+lab	0.0006	2328	41486	17501	0.0
[b|β|m] [p|ŋ|ɡ|d|n|m|ʔ|b|k|t]	+voice,+lab -cont	0.0006	2328	17501	41486	0.0
[s|d|ð|t] [ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+ant +cons,+cor	0.0006	2305	18222	39219	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [s|d|ð|t]	+voice,-strid,-syll -son,+ant	0.0006	2512	46682	18222	0.0
[l|ð|r|n|d] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+voice,+ant +cons	0.0006	3540	23671	71396	0.0
[s|t] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	-voice,+ant +cor	0.0006	1985	13243	40220	0.0
[ɡ|ŋ|k] [ɡ|k]	+dor,-cont -son,+dor	0.0006	1026	13131	10850	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [s|f|ʃ]	-syll +cont,-voice	0.0006	1985	73599	7250	0.0
[d|ð] [ʒ|ð]	-son,+voice,+ant -son,+voice,+cont,+cor	0.0006	320	4979	2787	0.0
[j|n|r|l] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+son,+cor +cons	0.0006	3220	19693	71396	0.0
[j|l|ð|r|n|d] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+voice,-strid,+cor -son	0.0006	2832	24672	44084	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [s|d|ð|t]	+voice,-syll -son,+ant	0.0006	2512	47002	18222	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [d|ð|t]	+cons,-strid -son,-strid,+ant	0.0006	2512	64220	13351	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ɡ|w]	+cons,-strid +dor,+voice,-nas	0.0006	1026	64220	2228	0.0
[ʒ|l|r|ð|n|d] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+cons,+voice,+cor +cons	0.0006	3540	23991	71396	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ʒ|l|r|ð|n|d]	+cons +cons,+voice,+cor	0.0006	3540	71396	23991	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ʃ|ʒ|β|l|s|f|r|ð]	-cont +cons,+cont	0.0006	3013	41486	29910	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [b|β]	-strid,-syll -son,+voice,+lab	0.0006	2328	66423	11162	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [n|d|t]	+voice,-strid,-syll +cor,-cont	0.0006	2512	46682	18537	0.0
[w|ŋ] [p|ŋ|ɡ|d|n|m|ʔ|b|k|t]	+dor,+son -cont	0.0006	1026	3483	41486	0.0
[l|ð|r|d|t] [ʃ|ʒ|β|l|s|f|r|ð]	-strid,+ant,-nas +cons,+cont	0.0006	2305	24390	29910	0.0
[j|ʒ|l|r|ð|n|d] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+voice,+cor -son	0.0006	2832	24992	44084	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [l|r|ð|n|d|t]	+cons,+voice,-strid -strid,+ant	0.0006	3220	44479	32043	0.0
[l|r|ð|n|d|t] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	-strid,+ant +cons,+voice,-strid	0.0006	3220	32043	44479	0.0
[j|n|r|l] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+son,+cor -son	0.0006	2512	19693	44084	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [ŋ|ɡ|n|d|m|b]	+cons,+cor +voice,-cont	0.0006	2512	39219	22139	0.0
[p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t] [ʒ]	-son +voice,+strid	0.0006	320	44084	320	0.0
[s|d|ð|t] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+ant +cor	0.0006	2305	18222	40220	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [n|d|t]	+voice,-syll +cor,-cont	0.0006	2512	47002	18537	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [l|r|ð|n|d|t]	+cons,+voice -strid,+ant	0.0006	3220	44799	32043	0.0
[l|ð|r|n|d] [p|β|f|ð|ɡ|d|ʔ|b|k|t]	+voice,+ant -son,-strid	0.0006	2512	23671	36908	0.0
[l|s|r|ð|n|d|t] [j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+ant +voice,-syll	0.0006	3540	36914	47002	0.0
[ɡ|ŋ] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+dor,+voice,-cont -son	0.0006	1026	3307	44084	0.0
[d|ð|t] [p|ʃ|ʒ|β|l|s|f|r|ð|ɡ|d|ʔ|b|k|t]	-son,-strid,+ant +cons,-nas	0.0006	2305	13351	55123	0.0
[p|ʃ|s|f|ʔ|k|t] [ʃ|ʒ|s|ð|d|t]	-voice -son,+cor	0.0006	1985	26597	20527	0.0
[ʃ|ʒ|s|ð|d|t] [p|ʃ|s|f|ʔ|k|t]	-son,+cor -voice	0.0006	1985	20527	26597	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+cons,+cor +cont,-syll	0.0006	3013	39219	32113	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [ʒ]	+cons,+voice,-strid +voice,+strid	0.0006	320	44479	320	0.0
[l|ð|r|n|d] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+voice,+ant -syll	0.0006	3540	23671	73599	0.0
[ŋ] [p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+nas,+dor +cons,-strid	0.0006	1026	2281	64220	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [ʃ|ʒ|l|s|r|ð|n|d|t]	+cons,+voice,-strid +cons,+cor	0.0006	3540	44479	39219	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [ʃ|ʒ|β|s|f|ð]	+cons,+cor -son,+cont	0.0006	2305	39219	18871	0.0
[p|ʃ|s|f|ʔ|k|t] [ʃ|ʒ|l|s|r|ð]	-voice +cons,+cont,+cor	0.0006	1985	26597	20682	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [l|s|r|ð|n|d|t]	+cons,+cor +ant	0.0006	3220	39219	36914	0.0
[ɡ|ŋ] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	+dor,+voice,-cont +cons,+voice,-strid	0.0006	1026	3307	44479	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [ɡ|ŋ]	+cons,+voice,-strid +dor,+voice,-cont	0.0006	1026	44479	3307	0.0
[j|n|r|l] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+son,+cor -syll	0.0006	3220	19693	73599	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [ʒ]	+cons,+voice +voice,+strid	0.0006	320	44799	320	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+cons,+cor +cons,+voice	0.0006	3540	39219	44799	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [ʃ|ʒ|l|s|r|ð|n|d|t]	+cons,+voice +cons,+cor	0.0006	3540	44799	39219	0.0
[ʒ|l|r|ð|n|d] [p|β|f|ð|ɡ|d|ʔ|b|k|t]	+cons,+voice,+cor -son,-strid	0.0006	2512	23991	36908	0.0
[d|t] [j|ʒ]	-son,+cor,-cont +voice,-ant	0.0006	320	10884	1321	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [d|ð|t]	-strid,-syll -son,-strid,+ant	0.0006	2512	66423	13351	0.0
[j|l|ð|r|n|d] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+voice,-strid,+cor +cons	0.0006	3540	24672	71396	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ɡ|w]	-strid,-syll +dor,+voice,-nas	0.0006	1026	66423	2228	0.0
[ɡ|ŋ] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+dor,+voice,-cont +cons,+voice	0.0006	1026	3307	44799	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [ɡ|ŋ]	+cons,+voice +dor,+voice,-cont	0.0006	1026	44799	3307	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ʒ|l|r|ð|n|d]	-syll +cons,+voice,+cor	0.0006	3540	73599	23991	0.0
[ʒ|l|r|ð|n|d] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+cons,+voice,+cor -syll	0.0006	3540	23991	73599	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ŋ|ɡ|n|d|m|b]	+cor +voice,-cont	0.0006	2512	40220	22139	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|l|r|ð|n|d|t]	+cons,+voice,-strid -strid,+cor	0.0006	3220	44479	33044	0.0
[j|l|r|ð|n|d|t] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	-strid,+cor +cons,+voice,-strid	0.0006	3220	33044	44479	0.0
[p|ɡ|d|ʔ|b|k|t] [ʃ|ʒ|β|l|s|f|r|ð]	-cont,-nas +cons,+cont	0.0006	2305	25213	29910	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+cor +cont,-syll	0.0006	3013	40220	32113	0.0
[b|β|m] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+voice,+lab -son	0.0006	2328	17501	44084	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|ʒ|l|r|ð|n|d]	+cons +voice,+cor	0.0006	3540	71396	24992	0.0
[j|ʒ|l|r|ð|n|d] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+voice,+cor +cons	0.0006	3540	24992	71396	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʃ|ʒ|s|ð|d|t]	-son,-strid -son,+cor	0.0006	2305	36908	20527	0.0
[n|d] [j|ʒ|l|ð|r]	+voice,+ant,-cont +voice,+cont,+cor	0.0006	1028	10165	14827	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [s|ʃ|t]	-son,-strid -voice,+cor	0.0006	1985	36908	15228	0.0
[l|s|r|ð|n|d|t] [s|ʃ|t]	+ant -voice,+cor	0.0006	1985	36914	15228	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	+cons,+voice,-strid +cor	0.0006	3540	44479	40220	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|l|r|ð|n|d|t]	+cons,+voice -strid,+cor	0.0006	3220	44799	33044	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ʃ|ʒ|β|s|f|ð]	+cor -son,+cont	0.0006	2305	40220	18871	0.0
[j|l|ð|r|d|t] [ʃ|ʒ|β|l|s|f|r|ð]	-strid,+cor,-nas +cons,+cont	0.0006	2305	25391	29910	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [l|s|r|ð|n|d|t]	+cor +ant	0.0006	3220	40220	36914	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [b|β|m]	+cons,+voice,-strid +voice,+lab	0.0006	2328	44479	17501	0.0
[b|β|m] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	+voice,+lab +cons,+voice,-strid	0.0006	2328	17501	44479	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʃ|ʒ|l|s|r|ð]	-son,-strid +cons,+cont,+cor	0.0006	2305	36908	20682	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+cor +cons,+voice	0.0006	3540	40220	44799	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	+cons,+voice +cor	0.0006	3540	44799	40220	0.0
[ŋ] [j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+nas,+dor -strid,-syll	0.0006	1026	2281	66423	0.0
[d|ð|t] [j|p|ʃ|ʒ|β|l|s|f|r|ð|ɡ|w|d|ʔ|b|k|t]	-son,-strid,+ant -syll,-nas	0.0006	2305	13351	57326	0.0
[ʒ|d|ð] [ʒ|ð]	-son,+voice,+cor -son,+voice,+cont,+cor	0.0006	320	5299	2787	0.0
[l|r|ð|n|d|t] [j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	-strid,+ant +voice,-strid,-syll	0.0006	3220	32043	46682	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [l|r|ð|n|d|t]	+voice,-strid,-syll -strid,+ant	0.0006	3220	46682	32043	0.0
[j|l|ð|r|n|d] [p|β|f|ð|ɡ|d|ʔ|b|k|t]	+voice,-strid,+cor -son,-strid	0.0006	2512	24672	36908	0.0
[b|β|m] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+voice,+lab +cons,+voice	0.0006	2328	17501	44799	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [b|β|m]	+cons,+voice +voice,+lab	0.0006	2328	44799	17501	0.0
[j|l|ð|r|n|d] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+voice,-strid,+cor -syll	0.0006	3540	24672	73599	0.0
[l|ð|r|d|t] [ʃ|ʒ|l|s|r|ð|d|t]	-strid,+ant,-nas +cons,+cor,-nas	0.0006	2305	24390	31566	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [l|r|ð|n|d|t]	+voice,-syll -strid,+ant	0.0006	3220	47002	32043	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [p|β|f|m|b]	-cont +lab	0.0006	2328	41486	19032	0.0
[p|β|f|m|b] [p|ŋ|ɡ|d|n|m|ʔ|b|k|t]	+lab -cont	0.0006	2328	19032	41486	0.0
[w|ŋ] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	+dor,+son -son	0.0006	1026	3483	44084	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ʒ]	+voice,-strid,-syll +voice,+strid	0.0006	320	46682	320	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ʃ|ʒ|l|s|r|ð|n|d|t]	+voice,-strid,-syll +cons,+cor	0.0006	3540	46682	39219	0.0
[j|ʒ|l|r|ð|n|d] [p|β|f|ð|ɡ|d|ʔ|b|k|t]	+voice,+cor -son,-strid	0.0006	2512	24992	36908	0.0
[d|t] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	-son,+cor,-cont +cons	0.0006	2305	10884	71396	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ʃ|ʒ|l|s|r|ð]	+cons,-strid +cons,+cont,+cor	0.0006	3013	64220	20682	0.0
[p|ʃ|s|f|ʔ|k|t] [j|ʃ|ʒ|l|s|r|ð]	-voice +cont,+cor	0.0006	1985	26597	21683	0.0
[l|ð|r|n|d] [p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+voice,+ant +cons,-strid	0.0006	3220	23671	64220	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [l|ð|r|n|d]	+cons,-strid +voice,+ant	0.0006	3220	64220	23671	0.0
[ɡ|ŋ] [j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+dor,+voice,-cont +voice,-strid,-syll	0.0006	1026	3307	46682	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ɡ|ŋ]	+voice,-strid,-syll +dor,+voice,-cont	0.0006	1026	46682	3307	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	-cont +cont,-syll	0.0006	3013	41486	32113	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|ʒ|l|r|ð|n|d]	-syll +voice,+cor	0.0006	3540	73599	24992	0.0
[j|ʒ|l|r|ð|n|d] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+voice,+cor -syll	0.0006	3540	24992	73599	0.0
[ʔ|p|k|t] [ʃ|ʒ|β|l|s|f|r|ð]	-voice,-cont +cons,+cont	0.0006	1985	19347	29910	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ʒ]	+voice,-syll +voice,+strid	0.0006	320	47002	320	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [b|β]	+cons -son,+voice,+lab	0.0006	2328	71396	11162	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ʃ|ʒ|l|s|r|ð|n|d|t]	+voice,-syll +cons,+cor	0.0006	3540	47002	39219	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+cons,+cor +voice,-syll	0.0006	3540	39219	47002	0.0
[w|ŋ] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	+dor,+son +cons,+voice,-strid	0.0006	1026	3483	44479	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ʃ|ʒ|β|s|f|ð]	-cont -son,+cont	0.0006	2305	41486	18871	0.0
[l|ð|r|d|t] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	-strid,+ant,-nas +cont,-syll	0.0006	2305	24390	32113	0.0
[l|s|r|ð|n|d|t] [p|ɡ|d|ʔ|b|k|t]	+ant -cont,-nas	0.0006	2512	36914	25213	0.0
[ɡ|ŋ] [j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+dor,+voice,-cont +voice,-syll	0.0006	1026	3307	47002	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ɡ|ŋ]	+voice,-syll +dor,+voice,-cont	0.0006	1026	47002	3307	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [l|s|r|ð|n|d|t]	-cont +ant	0.0006	3220	41486	36914	0.0
[ɡ|w|ŋ|k] [ɡ|k]	+dor -son,+dor	0.0006	1026	14333	10850	0.0
[s|t] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	-voice,+ant -son	0.0006	1985	13243	44084	0.0
[l|r|ð|n|d|t] [p|β|l|f|r|ð|ɡ|d|ʔ|b|k|t]	-strid,+ant +cons,-strid,-nas	0.0006	3220	32043	47947	0.0
[w|ŋ] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+dor,+son +cons,+voice	0.0006	1026	3483	44799	0.0
[ʒ|l|r|ð|n|d] [p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+cons,+voice,+cor +cons,-strid	0.0006	3220	23991	64220	0.0
[j|l|r|ð|n|d|t] [j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	-strid,+cor +voice,-strid,-syll	0.0006	3220	33044	46682	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|l|r|ð|n|d|t]	+voice,-strid,-syll -strid,+cor	0.0006	3220	46682	33044	0.0
[l|ð|r|d|t] [j|ʃ|ʒ|l|s|r|ð|d|t]	-strid,+ant,-nas +cor,-nas	0.0005	2305	24390	32567	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|l|r|ð|n|d|t]	+voice,-syll -strid,+cor	0.0005	3220	47002	33044	0.0
[p|ɡ|d|ʔ|b|k|t] [ʃ|ʒ|l|s|r|ð|d|t]	-cont,-nas +cons,+cor,-nas	0.0005	2305	25213	31566	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	+voice,-strid,-syll +cor	0.0005	3540	46682	40220	0.0
[p|β|l|f|r|ð|ɡ|d|ʔ|b|k|t] [ʒ]	+cons,-strid,-nas +voice,+strid	0.0005	320	47947	320	0.0
[p|f|ʔ|k|t] [ʃ|ʒ|β|l|s|f|r|ð]	-strid,-voice +cons,+cont	0.0005	1985	19741	29910	0.0
[ɡ|ŋ|k] [ɡ|w|k]	+dor,-cont +dor,-nas	0.0005	1026	13131	12052	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [p|b|β|f]	+cons,-strid +lab,-nas	0.0005	2328	64220	12693	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [j|ʃ|ʒ|l|s|r|ð]	-son,-strid +cont,+cor	0.0005	2305	36908	21683	0.0
[ɡ|ŋ] [p|β|l|f|r|ð|ɡ|d|ʔ|b|k|t]	+dor,+voice,-cont +cons,-strid,-nas	0.0005	1026	3307	47947	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [b|β|m]	+voice,-strid,-syll +voice,+lab	0.0005	2328	46682	17501	0.0
[b|β|m] [j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+voice,+lab +voice,-strid,-syll	0.0005	2328	17501	46682	0.0
[d|t] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	-son,+cor,-cont -syll	0.0005	2305	10884	73599	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	+voice,-syll +cor	0.0005	3540	47002	40220	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+cor +voice,-syll	0.0005	3540	40220	47002	0.0
