segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[d|s|t|z] [b|f|m|p|v]	+anterior,-sonorant +consonantal,+labial	0.0001	3971	155737	127403	0.0
[ɲ|ʃ|ʒ] [j|l|m|n|w|ŋ|ɥ|ɲ|ʁ]	-anterior +sonorant,-syllabic	0.0001	1984	21817	227322	0.0
[d|z] [l|n]	+anterior,+voice +anterior,+sonorant	0.0001	1609	34861	93588	0.0
[s|ʃ] [j|ʁ]	+strident,-voice +continuant,-lateral	0.0001	1957	67461	71627	0.0
[b] [l]	+labial,+voice,-continuant +lateral	0.0001	970	16819	70633	0.0
[d|s|t|z] [b|m|p]	+anterior,-sonorant +labial,-continuant	0.0001	3260	155737	86193	0.0
[z|ʒ] [m|w|ɥ]	+strident,+voice +labial,+sonorant	0.0001	923	17479	61620	0.0
[d|z] [l|n|ɲ]	+anterior,+voice +coronal,+sonorant	0.0001	1609	34861	93999	0.0
[g|k|ŋ] [d|s|t|z]	+dorsal,-continuant +anterior,-sonorant	0.0001	2377	45948	155737	0.0
[b|f|m|p|v] [s|t|ʃ]	+consonantal,+labial +coronal,-voice	0.0001	3624	127403	130619	0.0
[l|n|ɲ] [d|s|t|z|ʃ|ʒ]	+coronal,+sonorant +coronal,-sonorant	0.0001	3625	93999	177143	0.0
[ʃ] [b|d|f|g|k|l|p|s|t|v|z|ʁ|ʃ|ʒ]	-anterior,-voice +consonantal,-nasal	0.0001	1845	9743	443330	0.0
[s|ʃ] [d|s|t|z]	+strident,-voice +anterior,-sonorant	0.0001	2877	67461	155737	0.0
[d] [l|n]	+voice,-strident +anterior,+sonorant	0.0001	1461	29045	93588	0.0
[f|p] [m|w|ɥ]	+labial,-voice +labial,+sonorant	0.0001	1538	48894	61620	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [b|p]	+sonorant,-syllabic +labial,-continuant,-sonorant	0.0001	3035	227322	51625	0.0
[b|d|g|k|p|t] [s|z|ʃ|ʒ]	-continuant,-sonorant +strident	0.0001	3555	189700	84940	0.0
[j|l|w|ɥ|ʁ] [g|k|w|ʁ]	+continuant,+sonorant,-syllabic +dorsal,-nasal	0.0001	4090	169312	125993	0.0
[j|n|ʁ] [g|k]	-lateral +dorsal,-sonorant	0.0001	1843	94582	45872	0.0
[l|s|z] [f|s|v|z|ʃ|ʒ]	+anterior,+continuant +continuant,-sonorant	0.0001	3640	134167	126150	0.0
[l|n] [d|s|t|z|ʃ|ʒ]	+anterior,+sonorant +coronal,-sonorant	0.0001	3601	93588	177143	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [m|n|ŋ|ɲ]	+coronal +nasal,-continuant	0.0001	3507	271142	58010	0.0
[d] [l|n|ɲ]	+voice,-strident +coronal,+sonorant	0.0001	1461	29045	93999	0.0
[g|k] [d|s|t|z]	+dorsal,-sonorant +anterior,-sonorant	0.0001	2363	45872	155737	0.0
[j|n|ʁ] [g|k|ŋ]	-lateral +dorsal,-continuant	0.0001	1843	94582	45948	0.0
[d|l|n|s|t|z] [m]	+anterior +labial,+nasal	0.0001	2595	249325	34568	0.0
[b|d|g|k|m|n|p|t|ŋ|ɲ] [t]	-continuant -strident,-voice	0.0001	3496	247710	63158	0.0
[m|n|ŋ|ɲ] [b|d|g|k|p|t]	+nasal,-continuant -continuant,-sonorant	0.0001	2930	58010	189700	0.0
[l|s|z|ʃ|ʒ] [l|m|n|ŋ|ɲ|ʁ]	+continuant,+coronal +consonantal,+sonorant	0.0001	4744	155573	185490	0.0
[j|n|ʁ] [b|f|p|v]	-lateral +labial,-sonorant	0.0001	2616	94582	92835	0.0
[l|s|z] [f|p]	+anterior,+continuant +labial,-voice	0.0001	2261	134167	48894	0.0
[ʃ|ʒ] [j|l|m|n|w|ŋ|ɥ|ɲ|ʁ]	+strident,-anterior +sonorant,-syllabic	0.0001	1946	21406	227322	0.0
[w|ʁ] [l|ʁ]	+continuant,+dorsal +consonantal,+continuant,+sonorant,-syllabic	0.0001	2815	80121	127480	0.0
[w|ŋ|ʁ] [l|ʁ]	+dorsal,+sonorant +consonantal,+continuant,+sonorant,-syllabic	0.0001	2815	80197	127480	0.0
[m] [f|k|p|s|t|ʃ]	+labial,+nasal -voice	0.0001	2421	34568	218798	0.0
[b|d|g|k|p|t] [f|s|ʃ]	-continuant,-sonorant +continuant,-voice	0.0001	3458	189700	81549	0.0
[s|ʃ] [s|t|ʃ]	+strident,-voice +coronal,-voice	0.0001	2608	67461	130619	0.0
[ɲ|ʃ|ʒ] [m|w|ɥ]	-anterior +labial,+sonorant	0.0001	1018	21817	61620	0.0
[j|l|w|ɥ|ʁ] [f|p]	+continuant,+sonorant,-syllabic +labial,-voice	0.0001	2524	169312	48894	0.0
[j|n|ʁ] [w]	-lateral +back,+dorsal	0.0001	1301	94582	23274	0.0
[s|z|ʃ|ʒ] [s|t|ʃ]	+strident +coronal,-voice	0.0001	2920	84940	130619	0.0
[f|v] [g|k|ʁ]	+continuant,+labial,-sonorant +consonantal,+dorsal,-nasal	0.0001	1803	41210	102719	0.0
[b|d|f|g|j|k|l|p|s|t|v|w|z|ɥ|ʁ|ʃ|ʒ] [ʃ|ʒ]	-nasal,-syllabic +strident,-anterior	0.0001	2824	485162	21406	0.0
[d] [d|l|n|s|t|z|ɲ|ʃ|ʒ]	+voice,-strident +coronal	0.0001	2459	29045	271142	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [s|z|ʃ|ʒ]	+coronal +strident	0.0001	4205	271142	84940	0.0
[k|p|t] [t]	-continuant,-voice -strident,-voice	0.0001	2579	137249	63158	0.0
[j|l|w|ɥ|ʁ] [ʃ|ʒ]	+continuant,+sonorant,-syllabic +strident,-anterior	0.0001	1667	169312	21406	0.0
[t] [b|d|g|k|m|n|p|t|ŋ|ɲ]	-strident,-voice -continuant	0.0001	3456	63158	247710	0.0
[d] [g|k|w|ʁ]	+voice,-strident +dorsal,-nasal	0.0001	1671	29045	125993	0.0
[d|l|n|s|t|z] [f]	+anterior +continuant,+labial,-voice	0.0001	1637	249325	14088	0.0
[d] [d|l|n|s|t|z]	+voice,-strident +anterior	0.0001	2348	29045	249325	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [f]	+coronal +continuant,+labial,-voice	0.0001	1705	271142	14088	0.0
[g|k|w|ʁ] [b|f|m|p|v]	+dorsal,-nasal +consonantal,+labial	0.0001	3495	125993	127403	0.0
[b|d|g|k|p|t] [f|s|v|z|ʃ|ʒ]	-continuant,-sonorant +continuant,-sonorant	0.0001	4267	189700	126150	0.0
[g|k] [s|t]	+dorsal,-sonorant +anterior,-voice	0.0001	2053	45872	120876	0.0
[z] [j|w|ɥ]	+anterior,+strident,+voice +high,-syllabic	0.0001	430	5816	41832	0.0
[g|k|ŋ] [s|t]	+dorsal,-continuant +anterior,-voice	0.0001	2054	45948	120876	0.0
[d|l|s|t|z] [b|d|g|v|z|ʒ]	+anterior,-nasal +voice	0.0001	4082	226370	97052	0.0
[f|v|w|ɥ] [ʁ]	+continuant,+labial +dorsal,-lateral	0.0001	1715	68262	56847	0.0
[v] [ʁ]	+continuant,+labial,+voice +dorsal,-lateral	0.0001	1081	27122	56847	0.0
[k] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+dorsal,-voice -sonorant	0.0001	3065	39285	315850	0.0
[f|v|w|ɥ] [ŋ|ʁ]	+continuant,+labial +consonantal,+dorsal,+sonorant	0.0001	1715	68262	56923	0.0
[v] [ŋ|ʁ]	+continuant,+labial,+voice +consonantal,+dorsal,+sonorant	0.0001	1081	27122	56923	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [g|k]	+sonorant,-syllabic +dorsal,-sonorant	0.0001	2805	227322	45872	0.0
[b|d|f|g|j|k|l|p|s|t|v|w|z|ɥ|ʁ|ʃ|ʒ] [ɲ|ʃ|ʒ]	-nasal,-syllabic -anterior	0.0001	2824	485162	21817	0.0
[b|f|m|p|v] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+consonantal,+labial -sonorant	0.0001	5506	127403	315850	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [g|k|ŋ]	+sonorant,-syllabic +dorsal,-continuant	0.0001	2805	227322	45948	0.0
[f] [l|ʁ]	+continuant,+labial,-voice +consonantal,+continuant,+sonorant,-syllabic	0.0001	1163	14088	127480	0.0
[j|l|w|ɥ|ʁ] [ɲ|ʃ|ʒ]	+continuant,+sonorant,-syllabic -anterior	0.0001	1667	169312	21817	0.0
[m|n|ŋ|ɲ] [b|f|m|p|v]	+nasal,-continuant +consonantal,+labial	0.0001	2357	58010	127403	0.0
[l|n|ɲ] [b|d|g|v|z|ʒ]	+coronal,+sonorant +voice	0.0001	2618	93999	97052	0.0
[d|l|n|s|t|z] [s|z|ʃ|ʒ]	+anterior +strident	0.0001	3988	249325	84940	0.0
[ʃ|ʒ] [m|w|ɥ]	+strident,-anterior +labial,+sonorant	0.0001	995	21406	61620	0.0
[l|n] [b|d|g|v|z|ʒ]	+anterior,+sonorant +voice	0.0001	2610	93588	97052	0.0
[f|s|v|z|ʃ|ʒ] [d|n|t]	+continuant,-sonorant +anterior,-continuant	0.0001	3300	126150	115158	0.0
[ʃ] [b|d|f|g|k|l|m|n|p|s|t|v|z|ŋ|ɲ|ʁ|ʃ|ʒ]	-anterior,-voice +consonantal	0.0001	1913	9743	501340	0.0
[b|d|f|g|k|l|p|s|t|v|z|ʁ|ʃ|ʒ] [f|v]	+consonantal,-nasal +continuant,+labial,-sonorant	0.0001	3698	443330	41210	0.0
[g|k|w|ʁ] [b|m|p]	+dorsal,-nasal +labial,-continuant	0.0001	2851	125993	86193	0.0
[l|s|z|ʃ|ʒ] [l|s|z|ʃ|ʒ]	+continuant,+coronal +continuant,+coronal	0.0001	4252	155573	155573	0.0
[f|s|v|z|ʃ|ʒ] [d|n|t|ɲ]	+continuant,-sonorant +coronal,-continuant	0.0001	3300	126150	115569	0.0
[f|j|l|s|v|w|z|ɥ|ʁ|ʃ|ʒ] [b|p]	+continuant,-syllabic +labial,-continuant,-sonorant	0.0001	3375	295462	51625	0.0
[d|l|n|s|t|z] [m|n|ŋ|ɲ]	+anterior +nasal,-continuant	0.0001	3285	249325	58010	0.0
[d|s|t|z] [s|t]	+anterior,-sonorant +anterior,-voice	0.0001	3747	155737	120876	0.0
[f|j|l|s|v|w|z|ɥ|ʁ|ʃ|ʒ] [f|v]	+continuant,-syllabic +continuant,+labial,-sonorant	0.0001	3013	295462	41210	0.0
[k] [f|k|p|s|t|ʃ]	+dorsal,-voice -voice	0.0001	2530	39285	218798	0.0
[b|d|f|g|j|k|l|p|s|t|v|w|z|ɥ|ʁ|ʃ|ʒ] [ʃ]	-nasal,-syllabic -anterior,-voice	0.0001	1875	485162	9743	0.0
[l|s|z|ʃ|ʒ] [l|s|z]	+continuant,+coronal +anterior,+continuant	0.0001	3937	155573	134167	0.0
[g|k|w|ʁ] [m]	+dorsal,-nasal +labial,+nasal	0.0001	1798	125993	34568	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [ʃ|ʒ]	+sonorant,-syllabic +strident,-anterior	0.0001	1900	227322	21406	0.0
[s|z] [d|l|s|t|z]	+anterior,+strident +anterior,-nasal	0.0001	3266	63534	226370	0.0
[l|s|z|ʃ|ʒ] [j|ʁ]	+continuant,+coronal +continuant,-lateral	0.0001	2868	155573	71627	0.0
[f|p] [f|v|w|ɥ]	+labial,-voice +continuant,+labial	0.0001	1569	48894	68262	0.0
[f|p] [j]	+labial,-voice +high,-lateral	0.0001	729	48894	14780	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [f]	+sonorant,-syllabic +continuant,+labial,-voice	0.0001	1534	227322	14088	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [s|ʃ]	+coronal +strident,-voice	0.0001	3666	271142	67461	0.0
[d|l|n|s|t|z] [p]	+anterior +labial,-continuant,-voice	0.0001	2525	249325	34806	0.0
[m|w|ɥ] [s]	+labial,+sonorant +anterior,+strident,-voice	0.0001	1615	61620	57718	0.0
[l|n|ɲ] [k|p|t]	+coronal,+sonorant -continuant,-voice	0.0001	3073	93999	137249	0.0
[l|s|z] [d|n|t]	+anterior,+continuant +anterior,-continuant	0.0001	3362	134167	115158	0.0
[l|s|z] [d|n|t|ɲ]	+anterior,+continuant +coronal,-continuant	0.0001	3362	134167	115569	0.0
[k|p|t] [f|s|ʃ]	-continuant,-voice +continuant,-voice	0.0001	2856	137249	81549	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [ɲ|ʃ|ʒ]	+sonorant,-syllabic -anterior	0.0001	1900	227322	21817	0.0
[l|n|ɲ] [d|s|t|z]	+coronal,+sonorant +anterior,-sonorant	0.0001	3264	93999	155737	0.0
[f|s|ʃ] [d|n|t]	+continuant,-voice +anterior,-continuant	0.0001	2614	81549	115158	0.0
[p] [m|w|ɥ]	+labial,-continuant,-voice +labial,+sonorant	0.0001	1249	34806	61620	0.0
[l|n] [k|p|t]	+anterior,+sonorant -continuant,-voice	0.0001	3056	93588	137249	0.0
[w|ʁ] [w]	+continuant,+dorsal +back,+dorsal	0.0001	1164	80121	23274	0.0
[f|s|v|z|ʃ|ʒ] [d|s|t|z]	+continuant,-sonorant +anterior,-sonorant	0.0001	3778	126150	155737	0.0
[d|n|t|ɲ] [b|f|p|v]	+coronal,-continuant +labial,-sonorant	0.0001	2791	115569	92835	0.0
[w|ŋ|ʁ] [w]	+dorsal,+sonorant +back,+dorsal	0.0001	1164	80197	23274	0.0
[s|ʃ] [d|s|t|z|ʃ|ʒ]	+strident,-voice +coronal,-sonorant	0.0001	2945	67461	177143	0.0
[f|s|ʃ] [d|n|t|ɲ]	+continuant,-voice +coronal,-continuant	0.0001	2614	81549	115569	0.0
[ŋ|ʁ] [k]	+consonantal,+dorsal,+sonorant +dorsal,-voice	0.0001	1273	56923	39285	0.0
[ʁ] [k]	+dorsal,-lateral +dorsal,-voice	0.0001	1272	56847	39285	0.0
[p] [t]	+labial,-continuant,-voice -strident,-voice	0.0001	1262	34806	63158	0.0
[d|t] [b|d|g|k|p|t]	-strident -continuant,-sonorant	0.0001	3558	92203	189700	0.0
[b|f|m|p|v] [f|k|p|s|t|ʃ]	+consonantal,+labial -voice	0.0001	4490	127403	218798	0.0
[d|z|ʒ] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+coronal,+voice -sonorant	0.0001	3259	46524	315850	0.0
[d|n|t] [b|f|p|v]	+anterior,-continuant +labial,-sonorant	0.0001	2779	115158	92835	0.0
[d|n|t|ɲ] [k|p|t]	+coronal,-continuant -continuant,-voice	0.0001	3380	115569	137249	0.0
[l|n] [d|s|t|z]	+anterior,+sonorant +anterior,-sonorant	0.0001	3240	93588	155737	0.0
[f|s|ʃ] [f|v|w|ɥ]	+continuant,-voice +continuant,+labial	0.0001	2002	81549	68262	0.0
[f|v|w|ɥ] [l|ʁ]	+continuant,+labial +consonantal,+continuant,+sonorant,-syllabic	0.0001	2503	68262	127480	0.0
[ŋ|ʁ] [g|k]	+consonantal,+dorsal,+sonorant +dorsal,-sonorant	0.0001	1369	56923	45872	0.0
[j|n|ʁ] [k]	-lateral +dorsal,-voice	0.0001	1633	94582	39285	0.0
[ʁ] [g|k]	+dorsal,-lateral +dorsal,-sonorant	0.0001	1368	56847	45872	0.0
[v|z|ʒ] [f|l|s|v|z|ʁ|ʃ|ʒ]	+continuant,+voice +consonantal,+continuant	0.0001	2848	44601	253630	0.0
[ŋ|ʁ] [g|k|ŋ]	+consonantal,+dorsal,+sonorant +dorsal,-continuant	0.0001	1369	56923	45948	0.0
[ʁ] [g|k|ŋ]	+dorsal,-lateral +dorsal,-continuant	0.0001	1368	56847	45948	0.0
[f] [w|ʁ]	+continuant,+labial,-voice +continuant,+dorsal	0.0001	899	14088	80121	0.0
[d|l|n|s|t|z] [s|ʃ]	+anterior +strident,-voice	0.0001	3470	249325	67461	0.0
[d|n|t] [k|p|t]	+anterior,-continuant -continuant,-voice	0.0001	3363	115158	137249	0.0
[f] [w|ŋ|ʁ]	+continuant,+labial,-voice +dorsal,+sonorant	0.0001	899	14088	80197	0.0
[d|n|t|ɲ] [d|s|t|z]	+coronal,-continuant +anterior,-sonorant	0.0001	3587	115569	155737	0.0
[s] [t]	+anterior,+strident,-voice -strident,-voice	0.0001	1614	57718	63158	0.0
[t] [d|l|n|s|t|z]	-strident,-voice +anterior	0.0001	3349	63158	249325	0.0
[v|z|ʒ] [l|ʁ]	+continuant,+voice +consonantal,+continuant,+sonorant,-syllabic	0.0001	2012	44601	127480	0.0
[d|l|s|t|z] [m]	+anterior,-nasal +labial,+nasal	0.0001	2358	226370	34568	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [k]	+sonorant,-syllabic +dorsal,-voice	0.0001	2519	227322	39285	0.0
[s|z|ʃ|ʒ] [j|n|ʁ]	+strident -lateral	0.0001	2388	84940	94582	0.0
[m|w|ɥ] [w|ʁ]	+labial,+sonorant +continuant,+dorsal	0.0001	1872	61620	80121	0.0
[m|w|ɥ] [w|ŋ|ʁ]	+labial,+sonorant +dorsal,+sonorant	0.0001	1872	61620	80197	0.0
[d|n|t] [d|s|t|z]	+anterior,-continuant +anterior,-sonorant	0.0001	3563	115158	155737	0.0
[f|j|l|s|v|w|z|ɥ|ʁ|ʃ|ʒ] [p]	+continuant,-syllabic +labial,-continuant,-voice	0.0001	2698	295462	34806	0.0
[b|d|g] [m|w|ɥ]	+voice,-continuant +labial,+sonorant	0.0001	1511	52451	61620	0.0
[z] [j|ɥ]	+anterior,+strident,+voice -back,-syllabic	0.0001	276	5816	18558	0.0
[d|l|n|s|t|z] [f|v]	+anterior +continuant,+labial,-sonorant	0.0001	2691	249325	41210	0.0
[f|l|s|v|z|ʁ|ʃ|ʒ] [ʃ]	+consonantal,+continuant -anterior,-voice	0.0001	1319	253630	9743	0.0
[d|s|t|z|ʃ|ʒ] [b|p]	+coronal,-sonorant +labial,-continuant,-sonorant	0.0001	2537	177143	51625	0.0
[j|l|w|ɥ|ʁ] [f|v]	+continuant,+sonorant,-syllabic +continuant,+labial,-sonorant	0.0001	2215	169312	41210	0.0
[s|z] [b|f|p|v|w|ɥ]	+anterior,+strident +labial,-nasal	0.0001	2314	63534	119887	0.0
[g|k|ŋ] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+dorsal,-continuant -sonorant	0.0001	3193	45948	315850	0.0
[j|n|ʁ] [j|ɥ]	-lateral -back,-syllabic	0.0001	1109	94582	18558	0.0
[n|ɲ] [b|d|g|k|m|n|p|t|ŋ|ɲ]	+coronal,+nasal -continuant	0.0001	2013	23366	247710	0.0
[w|ʁ] [g|k|w|ʁ]	+continuant,+dorsal +dorsal,-nasal	0.0001	2658	80121	125993	0.0
[w|ŋ|ʁ] [g|k|w|ʁ]	+dorsal,+sonorant +dorsal,-nasal	0.0001	2659	80197	125993	0.0
[k] [s|z|ʃ|ʒ]	+dorsal,-voice +strident	0.0001	1528	39285	84940	0.0
[k|p|t] [s|z|ʃ|ʒ]	-continuant,-voice +strident	0.0001	2856	137249	84940	0.0
[g|k|ʁ] [j|ɥ]	+consonantal,+dorsal,-nasal -back,-syllabic	0.0001	1154	102719	18558	0.0
[s|t|ʃ] [f|p]	+coronal,-voice +labial,-voice	0.0001	2112	130619	48894	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [f|s|ʃ]	-sonorant +continuant,-voice	0.0001	4240	315850	81549	0.0
[d|s|t|z|ʃ|ʒ] [p]	+coronal,-sonorant +labial,-continuant,-voice	0.0001	2074	177143	34806	0.0
[w|ʁ] [f|v|w|ɥ]	+continuant,+dorsal +continuant,+labial	0.0001	1953	80121	68262	0.0
[b|d|f|g|k|l|m|n|p|s|t|v|z|ŋ|ɲ|ʁ|ʃ|ʒ] [f]	+consonantal +continuant,+labial,-voice	0.0001	2219	501340	14088	0.0
[w|ŋ|ʁ] [f|v|w|ɥ]	+dorsal,+sonorant +continuant,+labial	0.0001	1953	80197	68262	0.0
[f|s|ʃ] [s|t]	+continuant,-voice +anterior,-voice	0.0001	2619	81549	120876	0.0
[g|k] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+dorsal,-sonorant -sonorant	0.0001	3175	45872	315850	0.0
[l|s|z|ʃ|ʒ] [w]	+continuant,+coronal +back,+dorsal	0.0001	1587	155573	23274	0.0
[m] [f|l|s|v|z|ʁ|ʃ|ʒ]	+labial,+nasal +consonantal,+continuant	0.0001	2469	34568	253630	0.0
[b|d|f|g|j|k|l|p|s|t|v|w|z|ɥ|ʁ|ʃ|ʒ] [f|v]	-nasal,-syllabic +continuant,+labial,-sonorant	0.0001	3725	485162	41210	0.0
[b|d|g|k|p|t] [t]	-continuant,-sonorant -strident,-voice	0.0001	2883	189700	63158	0.0
[d|l|s|t|z] [m|n|ŋ|ɲ]	+anterior,-nasal +nasal,-continuant	0.0001	3016	226370	58010	0.0
[n] [b|d|g|k|m|n|p|t|ŋ|ɲ]	+anterior,-lateral -continuant	0.0001	1984	22955	247710	0.0
[p] [f|v|w|ɥ]	+labial,-continuant,-voice +continuant,+labial	0.0001	1282	34806	68262	0.0
[d|t] [d|s|t|z|ʃ|ʒ]	-strident +coronal,-sonorant	0.0001	3360	92203	177143	0.0
[j|l|w|ɥ|ʁ] [l|ʁ]	+continuant,+sonorant,-syllabic +consonantal,+continuant,+sonorant,-syllabic	0.0001	3862	169312	127480	0.0
[s|z] [d|l|n|s|t|z]	+anterior,+strident +anterior	0.0001	3303	63534	249325	0.0
[s|t] [s|t|ʃ]	+anterior,-voice +coronal,-voice	0.0001	3297	120876	130619	0.0
[ʁ] [j|ɥ]	+dorsal,-lateral -back,-syllabic	0.0001	851	56847	18558	0.0
[l] [j|l|w|ɥ|ʁ]	+lateral +continuant,+sonorant,-syllabic	0.0001	2864	70633	169312	0.0
[ŋ|ʁ] [j|ɥ]	+consonantal,+dorsal,+sonorant -back,-syllabic	0.0001	851	56923	18558	0.0
[s] [j|ʁ]	+anterior,+strident,-voice +continuant,-lateral	0.0001	1681	57718	71627	0.0
[n|ɲ] [b|d|g|k|p|t]	+coronal,+nasal -continuant,-sonorant	0.0001	1740	23366	189700	0.0
[z|ʒ] [b|d|f|g|k|l|m|n|p|s|t|v|z|ŋ|ɲ|ʁ|ʃ|ʒ]	+strident,+voice +consonantal	0.0001	2446	17479	501340	0.0
[l|s|z|ʃ|ʒ] [b|d|g|v|z|ʒ]	+continuant,+coronal +voice	0.0001	3209	155573	97052	0.0
[f|s|ʃ] [d|s|t|z]	+continuant,-voice +anterior,-sonorant	0.0001	2941	81549	155737	0.0
[g|k|ʁ] [ɥ]	+consonantal,+dorsal,-nasal +labial,-back	0.0001	514	102719	3778	0.0
[f] [j|l|m|n|w|ŋ|ɥ|ɲ|ʁ]	+continuant,+labial,-voice +sonorant,-syllabic	0.0001	1476	14088	227322	0.0
[k|p|t] [f|s|v|z|ʃ|ʒ]	-continuant,-voice +continuant,-sonorant	0.0001	3430	137249	126150	0.0
[n|ʁ] [f|p]	+consonantal,-lateral +labial,-voice	0.0001	1628	79802	48894	0.0
[f|s|v|z|ʃ|ʒ] [d|s|t|z|ʃ|ʒ]	+continuant,-sonorant +coronal,-sonorant	0.0001	3892	126150	177143	0.0
[d|l|s|t|z] [s|z|ʃ|ʒ]	+anterior,-nasal +strident	0.0001	3608	226370	84940	0.0
[n] [b|d|g|k|p|t]	+anterior,-lateral -continuant,-sonorant	0.0001	1715	22955	189700	0.0
[b|d|g|k|p|t] [s|ʃ]	-continuant,-sonorant +strident,-voice	0.0001	2940	189700	67461	0.0
[s|z] [t]	+anterior,+strident -strident,-voice	0.0001	1643	63534	63158	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [b|f|p|v]	-sonorant +labial,-sonorant	0.0001	4440	315850	92835	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [j|n|ʁ]	+sonorant,-syllabic -lateral	0.0001	3799	227322	94582	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [s|z|ʃ|ʒ]	-sonorant +strident	0.0001	4242	315850	84940	0.0
[m|n|ŋ|ɲ] [b|m|p]	+nasal,-continuant +labial,-continuant	0.0001	1831	58010	86193	0.0
[m|w|ɥ] [s|ʃ]	+labial,+sonorant +strident,-voice	0.0001	1669	61620	67461	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [d]	+coronal +voice,-strident	0.0001	2295	271142	29045	0.0
[l] [f|p]	+lateral +labial,-voice	0.0001	1519	70633	48894	0.0
[m|w|ɥ] [s|z]	+labial,+sonorant +anterior,+strident	0.0001	1615	61620	63534	0.0
[d|l|n|s|t|z] [t]	+anterior -strident,-voice	0.0001	3238	249325	63158	0.0
[s|z] [j|n|ʁ]	+anterior,+strident -lateral	0.0001	2000	63534	94582	0.0
[l|s|z|ʃ|ʒ] [f|s|ʃ]	+continuant,+coronal +continuant,-voice	0.0001	2904	155573	81549	0.0
[f|v] [f|l|s|v|z|ʁ|ʃ|ʒ]	+continuant,+labial,-sonorant +consonantal,+continuant	0.0001	2635	41210	253630	0.0
[ʃ] [j|w|ɥ]	-anterior,-voice +high,-syllabic	0.0001	520	9743	41832	0.0
[s|z|ʃ|ʒ] [b|m|p]	+strident +labial,-continuant	0.0001	2203	84940	86193	0.0
[ʒ] [m|w|ɥ]	+voice,-anterior +labial,+sonorant	0.0001	690	11663	61620	0.0
[s|z] [d|t]	+anterior,+strident -strident	0.0001	1969	63534	92203	0.0
[z|ʒ] [v]	+strident,+voice +continuant,+labial,+voice	0.0001	560	17479	27122	0.0
[d|z] [j|ʁ]	+anterior,+voice +continuant,-lateral	0.0001	1285	34861	71627	0.0
[b|d|g|k|m|n|p|t|ŋ|ɲ] [b|d|g|v|z|ʒ]	-continuant +voice	0.0001	3984	247710	97052	0.0
[f|k|p|s|t|ʃ] [b|f|m|p|v]	-voice +consonantal,+labial	0.0001	4289	218798	127403	0.0
[f|s|ʃ] [s|t|ʃ]	+continuant,-voice +coronal,-voice	0.0001	2645	81549	130619	0.0
[ʒ] [b|v]	+voice,-anterior +labial,+voice	0.0001	580	11663	43941	0.0
[g|k] [s|z|ʃ|ʒ]	+dorsal,-sonorant +strident	0.0001	1598	45872	84940	0.0
[g|k|ŋ] [s|z|ʃ|ʒ]	+dorsal,-continuant +strident	0.0001	1599	45948	84940	0.0
[l|s|z|ʃ|ʒ] [j|n|ʁ]	+continuant,+coronal -lateral	0.0001	3103	155573	94582	0.0
[f|k|p|s|t|ʃ] [b|m|p]	-voice +labial,-continuant	0.0001	3512	218798	86193	0.0
[s|z] [d|l|n|s|t|z|ɲ|ʃ|ʒ]	+anterior,+strident +coronal	0.0001	3356	63534	271142	0.0
[s] [d|l|s|t|z]	+anterior,+strident,-voice +anterior,-nasal	0.0001	2922	57718	226370	0.0
[v|z|ʒ] [l|m|n|ŋ|ɲ|ʁ]	+continuant,+voice +consonantal,+sonorant	0.0001	2325	44601	185490	0.0
[ʒ] [f|v]	+voice,-anterior +continuant,+labial,-sonorant	0.0001	560	11663	41210	0.0
[l|s|z] [j|ʁ]	+anterior,+continuant +continuant,-lateral	0.0001	2504	134167	71627	0.0
[n|ʁ] [b|p]	+consonantal,-lateral +labial,-continuant,-sonorant	0.0001	1639	79802	51625	0.0
[f|k|p|s|t|ʃ] [f|s|ʃ]	-voice +continuant,-voice	0.0001	3410	218798	81549	0.0
[g|k] [f|k|p|s|t|ʃ]	+dorsal,-sonorant -voice	0.0001	2556	45872	218798	0.0
