segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[ʒ|z|s|ʃ] [p|f]	+strident +labial,-voice	0.0001	2139	70640	25777	0.0
[l|ɹ] [b|p|d|k|t|g]	+coronal,+sonorant,+continuant -continuant,-sonorant	0.0001	4167	56278	123119	0.0
[m] [b|v|ð|ʒ|z|d|g]	+labial,+nasal +voice	0.0001	1709	15436	75558	0.0
[b|v|ð|ʒ|z|d|g] [j]	+voice -back,-syllabic	0.0001	933	75558	4601	0.0
[l|ð|z|d|s|θ|t] [b|p|m]	-nasal,+anterior +labial,-continuant	0.0001	4076	153361	43272	0.0
[b|p|m] [b|p|d|k|t|g]	+labial,-continuant -continuant,-sonorant	0.0001	3652	43272	123119	0.0
[l|ð|z|d|s|θ|t] [b|v|p|f]	-nasal,+anterior +labial,-sonorant	0.0001	4082	153361	43427	0.0
[b|w|p|v|m|f] [b|p|d|k|t|g]	+labial -continuant,-sonorant	0.0001	4427	63637	123119	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|p|m]	-nasal,-syllabic +labial,-continuant	0.0001	5510	281068	43272	0.0
[θ|ð|z|s] [b|p|v|m|f]	+anterior,+continuant,-sonorant +labial,+consonantal	0.0001	2950	59331	58863	0.0
[ʒ|ð|z|s|ʃ|θ] [b|p|v|m|f]	+coronal,+continuant,-sonorant +labial,+consonantal	0.0001	3268	72825	58863	0.0
[θ|t|s] [b|p|v|m|f]	-voice,+anterior +labial,+consonantal	0.0001	3362	77151	58863	0.0
[v|w|f] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	+labial,+continuant +coronal,+continuant	0.0001	2558	20365	129103	0.0
[z|s] [b|p]	+strident,+anterior +labial,-continuant,-sonorant	0.0001	1989	57146	27836	0.0
[f] [ɹ]	+labial,-voice,+continuant -anterior,+sonorant	0.0001	795	9379	27149	0.0
[v|f] [l|n|ɹ|ŋ|m]	+labial,+consonantal,+continuant +sonorant,+consonantal	0.0001	2100	15591	114113	0.0
[θ|t|s] [b|p|m]	-voice,+anterior +labial,-continuant	0.0001	2874	77151	43272	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [ŋ|k|w|g]	-sonorant +dorsal	0.0001	4879	215415	44671	0.0
[θ|ð|z|s] [b|p]	+anterior,+continuant,-sonorant +labial,-continuant,-sonorant	0.0001	2019	59331	27836	0.0
[w|m] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial,+sonorant -nasal,+consonantal	0.0001	3681	20210	271693	0.0
[l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [ŋ|k|w|g]	+coronal +dorsal	0.0001	4999	226888	44671	0.0
[b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g] [ŋ|k|g]	+consonantal -continuant,+dorsal	0.0001	5693	329528	39897	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [p|f]	+coronal,+continuant +labial,-voice	0.0001	2861	129103	25777	0.0
[ʒ|ð|z|s|ʃ|θ] [ŋ|k|w|g]	+coronal,+continuant,-sonorant +dorsal	0.0001	2827	72825	44671	0.0
[l|n|ɹ|ŋ|m] [k|g]	+sonorant,+consonantal +dorsal,-sonorant	0.0001	2918	114113	30382	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [k|w|g]	+coronal,-sonorant -nasal,+dorsal	0.0001	3448	137726	35156	0.0
[l|n|ɹ|ŋ|m] [k|w|g]	+sonorant,+consonantal -nasal,+dorsal	0.0001	3137	114113	35156	0.0
[k] [w|m]	-voice,+dorsal +labial,+sonorant	0.0001	1088	23887	20210	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [j]	-nasal,+coronal -back,-syllabic	0.0001	1479	194004	4601	0.0
[z|s] [b|p|v|m|f]	+strident,+anterior +labial,+consonantal	0.0001	2871	57146	58863	0.0
[ʒ|z|s|ʃ] [b|p|v|m|f]	+strident +labial,+consonantal	0.0001	3189	70640	58863	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [k|w|g]	+continuant,-syllabic -nasal,+dorsal	0.0001	3685	157949	35156	0.0
[l] [v|ð|ʒ|z|s|ʃ|h|f|θ]	+lateral +continuant,-sonorant	0.0001	2562	29129	92296	0.0
[ʒ|z|s|ʃ] [ŋ|k|w|g]	+strident +dorsal	0.0001	2770	70640	44671	0.0
[s|h|ʃ|θ|f] [b|p|v|m|f]	-voice,+continuant +labial,+consonantal	0.0001	2942	60530	58863	0.0
[s|h|ʃ|θ|f] [l|n]	-voice,+continuant +sonorant,+anterior	0.0001	3019	60530	62013	0.0
[f] [θ|ð|ɹ]	+labial,-voice,+continuant -strident,+continuant	0.0001	817	9379	29334	0.0
[t|k|p] [l|n]	-voice,-continuant +sonorant,+anterior	0.0001	3448	79327	62013	0.0
[θ|t|s|ʃ] [k]	-voice,+coronal -voice,+dorsal	0.0001	2232	86313	23887	0.0
[b|p|v|m|f] [p]	+labial,+consonantal +labial,-voice,-continuant	0.0001	1527	58863	16398	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [b|v|p|f]	+consonantal,+continuant +labial,-sonorant	0.0001	3946	148574	43427	0.0
[b|w|p|v|m|f] [b|v|p|f]	+labial +labial,-sonorant	0.0001	2582	63637	43427	0.0
[l|ð|z|d|s|θ|t] [p|f]	-nasal,+anterior +labial,-voice	0.0001	3087	153361	25777	0.0
[l|n|ð|z|d|s|θ|t] [ŋ|k|w|g]	+anterior +dorsal	0.0001	4477	186245	44671	0.0
[ð|z|d|s|θ|t] [b|p|v|m|f]	+anterior,-sonorant +labial,+consonantal	0.0001	4196	124232	58863	0.0
[p|f] [j]	+labial,-voice -back,-syllabic	0.0001	534	25777	4601	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [k]	+coronal,+continuant -voice,+dorsal	0.0001	2723	129103	23887	0.0
[v|f] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	+labial,+consonantal,+continuant +consonantal	0.0001	3514	15591	329528	0.0
[k] [v|w|f]	-voice,+dorsal +labial,+continuant	0.0001	1080	23887	20365	0.0
[w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ] [ŋ|k|g]	-syllabic -continuant,+dorsal	0.0001	5693	338903	39897	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [b|p|m]	+coronal,-sonorant +labial,-continuant	0.0001	3774	137726	43272	0.0
[l|ð|z|s|θ] [ŋ|k|w|g]	+anterior,+continuant +dorsal	0.0001	3073	88460	44671	0.0
[b|v] [θ|ð|ɹ]	+labial,+voice -strident,+continuant	0.0001	1112	17650	29334	0.0
[b|p|v|m|f] [b|p|m]	+labial,+consonantal +labial,-continuant	0.0001	2465	58863	43272	0.0
[v|w|f] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial,+continuant -nasal,-syllabic	0.0001	3695	20365	281068	0.0
[ŋ|n|m] [j|w]	+nasal -consonantal,-syllabic	0.0001	1137	57835	9375	0.0
[v|w|f] [l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+labial,+continuant +coronal	0.0001	3319	20365	226888	0.0
[b] [l|ð|z|s|θ]	+labial,+voice,-continuant +anterior,+continuant	0.0001	1553	11438	88460	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [p]	+continuant,-sonorant +labial,-voice,-continuant	0.0001	1896	92296	16398	0.0
[θ|s|ʃ] [l|n|w|ɹ|ŋ|m|j]	-voice,+coronal,+continuant +sonorant,-syllabic	0.0001	3723	47271	123488	0.0
[b|w|p|v|m|f] [b|w|p|v|f]	+labial +labial,-nasal	0.0001	2696	63637	48201	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|v|p|f]	-nasal,+consonantal +labial,-sonorant	0.0001	5286	271693	43427	0.0
[b|n|p|ŋ|d|m|k|t|g] [ŋ|k|w|g]	-continuant +dorsal	0.0001	4375	180954	44671	0.0
[v|f] [l|ð|z|d|s|θ|t]	+labial,+consonantal,+continuant -nasal,+anterior	0.0001	2379	15591	153361	0.0
[ʒ|z|s|ʃ] [k|g]	+strident +dorsal,-sonorant	0.0001	2250	70640	30382	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [l]	+continuant,-sonorant +lateral	0.0001	2518	92296	29129	0.0
[v|w|f] [l|n|ɹ]	+labial,+continuant +coronal,+sonorant	0.0001	2069	20365	89162	0.0
[v|w|f] [l|n|w|ɹ|ŋ|m|j]	+labial,+continuant +sonorant,-syllabic	0.0001	2432	20365	123488	0.0
[b] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	+labial,+voice,-continuant +consonantal	0.0001	2977	11438	329528	0.0
[l|ɹ] [θ|ð|t|d]	+coronal,+sonorant,+continuant -strident,+anterior	0.0001	2979	56278	67086	0.0
[l|ð|z|s|θ] [k|g]	+anterior,+continuant +dorsal,-sonorant	0.0001	2504	88460	30382	0.0
[b|n|p|ŋ|d|m|k|t|g] [b|p]	-continuant +labial,-continuant,-sonorant	0.0001	3427	180954	27836	0.0
[l|ð|z|s|θ] [b|p]	+anterior,+continuant +labial,-continuant,-sonorant	0.0001	2394	88460	27836	0.0
[k] [n|ɹ]	-voice,+dorsal -lateral,+consonantal	0.0001	1826	23887	60033	0.0
[w|m] [b]	+labial,+sonorant +labial,+voice,-continuant	0.0001	733	20210	11438	0.0
[θ|t|s] [b|p]	-voice,+anterior +labial,-continuant,-sonorant	0.0001	2233	77151	27836	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|p|m]	+continuant,-sonorant +labial,-continuant	0.0001	3041	92296	43272	0.0
[ð|z|d|s|θ|t] [j]	+anterior,-sonorant -back,-syllabic	0.0001	1150	124232	4601	0.0
[v|f] [j|w|ɹ]	+labial,+consonantal,+continuant -lateral,+continuant	0.0001	1147	15591	36524	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|n|ɹ]	+consonantal,+continuant +coronal,+sonorant	0.0001	5531	148574	89162	0.0
[ʒ|ð|z|s|ʃ|θ] [k|g]	+coronal,+continuant,-sonorant +dorsal,-sonorant	0.0001	2258	72825	30382	0.0
[ŋ|k|g] [ŋ|w]	-continuant,+dorsal +dorsal,+sonorant	0.0001	1146	39897	14289	0.0
[k|w|g] [t]	-nasal,+dorsal -voice,-strident,-continuant	0.0001	1777	35156	39042	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|v|p|f]	-nasal,-syllabic +labial,-sonorant	0.0001	5286	281068	43427	0.0
[l|n|ɹ] [j]	+coronal,+sonorant -back,-syllabic	0.0001	969	89162	4601	0.0
[b|d|g] [l|n]	+voice,-continuant +sonorant,+anterior	0.0001	2490	43792	62013	0.0
[θ|t|s|ʃ] [b|p]	-voice,+coronal +labial,-continuant,-sonorant	0.0001	2342	86313	27836	0.0
[b|d|g] [j|w]	+voice,-continuant -consonantal,-syllabic	0.0001	968	43792	9375	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [z]	-nasal,+coronal +voice,+strident,+anterior	0.0001	3022	194004	20631	0.0
[ʒ|z|s|ʃ] [b|p]	+strident +labial,-continuant,-sonorant	0.0001	2117	70640	27836	0.0
[θ|t|s] [k|g]	-voice,+anterior +dorsal,-sonorant	0.0001	2311	77151	30382	0.0
[b|p] [j]	+labial,-continuant,-sonorant -back,-syllabic	0.0001	540	27836	4601	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [ð|z]	-nasal,+coronal +voice,+anterior,+continuant	0.0001	3061	194004	21222	0.0
[ʒ|ð|z|s|ʃ|θ] [b|p]	+coronal,+continuant,-sonorant +labial,-continuant,-sonorant	0.0001	2147	72825	27836	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [b|v|p|f]	+continuant,-syllabic +labial,-sonorant	0.0001	3946	157949	43427	0.0
[l|n|w|ɹ|ŋ|m|j] [k|g]	+sonorant,-syllabic +dorsal,-sonorant	0.0001	2918	123488	30382	0.0
[l|n|w|ɹ|ŋ|m|j] [k|w|g]	+sonorant,-syllabic -nasal,+dorsal	0.0001	3138	123488	35156	0.0
[l] [d]	+lateral +voice,-strident,-continuant	0.0001	1307	29129	25859	0.0
[ð|z|d|s|θ|t] [b|p|m]	+anterior,-sonorant +labial,-continuant	0.0001	3490	124232	43272	0.0
[k|g] [v|w|f]	+dorsal,-sonorant +labial,+continuant	0.0001	1183	30382	20365	0.0
[ŋ|n|m] [ŋ|k|w|g]	+nasal +dorsal	0.0001	2412	57835	44671	0.0
[b] [j|n|w|ɹ]	+labial,+voice,-continuant -lateral	0.0001	1337	11438	69408	0.0
[l|ɹ] [v|ð|ʒ|z|s|ʃ|h|f|θ]	+coronal,+sonorant,+continuant +continuant,-sonorant	0.0001	3418	56278	92296	0.0
[k|w|g] [w|m]	-nasal,+dorsal +labial,+sonorant	0.0001	1264	35156	20210	0.0
[f] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	+labial,-voice,+continuant +consonantal	0.0001	2636	9379	329528	0.0
[b|n|p|ŋ|d|m|k|t|g] [b|p|m]	-continuant +labial,-continuant	0.0001	4190	180954	43272	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [ŋ|k|w|g]	+coronal,+continuant +dorsal	0.0001	3595	129103	44671	0.0
[b|v] [l|ð|z|d|s|θ|t]	+labial,+voice -nasal,+anterior	0.0001	2461	17650	153361	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [p|f]	-nasal,+coronal +labial,-voice	0.0001	3345	194004	25777	0.0
[b|w|p|v|m|f] [p]	+labial +labial,-voice,-continuant	0.0001	1527	63637	16398	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [k|g]	+coronal,+continuant +dorsal,-sonorant	0.0001	2959	129103	30382	0.0
[l|w|j|ɹ] [b|n|p|ŋ|d|m|k|t|g]	+sonorant,+continuant,-syllabic -continuant	0.0001	5149	65653	180954	0.0
[l|w|j|ɹ] [ð|z]	+sonorant,+continuant,-syllabic +voice,+anterior,+continuant	0.0001	1763	65653	21222	0.0
[k|w|g] [θ|t]	-nasal,+dorsal -voice,-strident	0.0001	1785	35156	40636	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [p]	+coronal,+continuant +labial,-voice,-continuant	0.0001	2172	129103	16398	0.0
[b|p|m] [j|w]	+labial,-continuant -consonantal,-syllabic	0.0001	950	43272	9375	0.0
[θ|s] [l|n|w|ɹ|ŋ|m|j]	-voice,+anterior,+continuant +sonorant,-syllabic	0.0001	3235	38109	123488	0.0
[b|v|p|f] [ð|z|d|s|θ|t]	+labial,-sonorant +anterior,-sonorant	0.0001	3463	43427	124232	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|w|p|v|f]	+continuant,-sonorant +labial,-nasal	0.0001	3144	92296	48201	0.0
[l] [ð|d]	+lateral +voice,-strident	0.0001	1308	29129	26450	0.0
[v|w|f] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial,+continuant +consonantal,+continuant	0.0001	2588	20365	148574	0.0
[ŋ|n|m] [ŋ|k|g]	+nasal -continuant,+dorsal	0.0001	2260	57835	39897	0.0
[ɹ|ð|d|θ|t] [j|w]	-strident -consonantal,-syllabic	0.0001	1398	94235	9375	0.0
[θ|t|s] [b|v|p|f]	-voice,+anterior +labial,-sonorant	0.0001	2721	77151	43427	0.0
[s|h|ʃ|θ|f] [j|w|ɹ]	-voice,+continuant -lateral,+continuant	0.0001	2210	60530	36524	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [l|n|w|ɹ|ŋ|m|j]	+coronal,+continuant +sonorant,-syllabic	0.0001	5934	129103	123488	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [k]	+continuant,-sonorant -voice,+dorsal	0.0001	2206	92296	23887	0.0
[ŋ|k|g] [w|m]	-continuant,+dorsal +labial,+sonorant	0.0001	1334	39897	20210	0.0
[b|w|p|v|m|f] [b|p|m]	+labial +labial,-continuant	0.0001	2465	63637	43272	0.0
[b|p|v|m|f] [b|n|p|ŋ|d|m|k|t|g]	+labial,+consonantal -continuant	0.0001	4848	58863	180954	0.0
[l] [θ|ð|z|s]	+lateral +anterior,+continuant,-sonorant	0.0001	1951	29129	59331	0.0
[l|w|j|ɹ] [v|ð|ʒ|z]	+sonorant,+continuant,-syllabic +voice,+continuant	0.0001	2143	65653	31766	0.0
[l|w|j|ɹ] [z]	+sonorant,+continuant,-syllabic +voice,+strident,+anterior	0.0001	1726	65653	20631	0.0
[v|f] [l|ð|z|s|θ]	+labial,+consonantal,+continuant +anterior,+continuant	0.0001	1738	15591	88460	0.0
[l|ɹ] [t|d]	+coronal,+sonorant,+continuant -strident,-continuant	0.0001	2828	56278	64901	0.0
[l] [z|s]	+lateral +strident,+anterior	0.0001	1909	29129	57146	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [p|f]	+consonantal,+continuant +labial,-voice	0.0001	2892	148574	25777	0.0
[w|m] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	+labial,+sonorant +consonantal	0.0001	3813	20210	329528	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|p|v|m|f]	-sonorant +labial,+consonantal	0.0001	5259	215415	58863	0.0
[s|h|ʃ|θ|f] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	-voice,+continuant +consonantal,+continuant	0.0001	4423	60530	148574	0.0
[s|h|ʃ|θ|f] [b|v|p|f]	-voice,+continuant +labial,-sonorant	0.0001	2391	60530	43427	0.0
[l|n] [j|w]	+sonorant,+anterior -consonantal,-syllabic	0.0001	1124	62013	9375	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|n|ɹ]	+continuant,-syllabic +coronal,+sonorant	0.0001	5531	157949	89162	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+coronal,+continuant +consonantal,+continuant	0.0001	6454	129103	148574	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [j]	+coronal,-sonorant -back,-syllabic	0.0001	1173	137726	4601	0.0
[v|w|f] [l]	+labial,+continuant +lateral	0.0001	1134	20365	29129	0.0
[θ|t|s|ʃ] [b|v|p|f]	-voice,+coronal +labial,-sonorant	0.0001	2849	86313	43427	0.0
[ŋ|k|g] [l|n]	-continuant,+dorsal +sonorant,+anterior	0.0001	2314	39897	62013	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [k]	+consonantal,+continuant -voice,+dorsal	0.0001	2770	148574	23887	0.0
[l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [k]	+coronal -voice,+dorsal	0.0001	3423	226888	23887	0.0
[l|ɹ] [ʒ|ð|z]	+coronal,+sonorant,+continuant +voice,+coronal,+continuant	0.0001	1763	56278	25554	0.0
[ɹ|ð|d|θ|t] [j]	-strident -back,-syllabic	0.0001	968	94235	4601	0.0
[p|s|ʃ|k|h|f|θ|t] [v|w|f]	-voice +labial,+continuant	0.0001	2481	139857	20365	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [b|p]	+coronal,+continuant +labial,-continuant,-sonorant	0.0001	2785	129103	27836	0.0
[s|h|ʃ|θ|f] [j|n|w|ɹ]	-voice,+continuant -lateral	0.0001	3006	60530	69408	0.0
[v|f] [l|n|ð|z|d|s|θ|t]	+labial,+consonantal,+continuant +anterior	0.0001	2499	15591	186245	0.0
[l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [k|g]	+coronal +dorsal,-sonorant	0.0001	3850	226888	30382	0.0
[b|v|p|f] [ʒ|ð|z|d|s|ʃ|θ|t]	+labial,-sonorant +coronal,-sonorant	0.0001	3586	43427	137726	0.0
[l|w|j|ɹ] [b|p|d|k|t|g]	+sonorant,+continuant,-syllabic -continuant,-sonorant	0.0001	4167	65653	123119	0.0
[s|h|ʃ|θ|f] [ŋ|k|g]	-voice,+continuant -continuant,+dorsal	0.0001	2276	60530	39897	0.0
[v|w|f] [w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ]	+labial,+continuant -syllabic	0.0001	3846	20365	338903	0.0
[l] [θ|ð|t|d]	+lateral -strident,+anterior	0.0001	2043	29129	67086	0.0
[l|n|ɹ|ŋ|m] [p]	+sonorant,+consonantal +labial,-voice,-continuant	0.0001	1999	114113	16398	0.0
[l|n|ɹ|ŋ|m] [j|w]	+sonorant,+consonantal -consonantal,-syllabic	0.0001	1510	114113	9375	0.0
[θ|t|s|ʃ] [k|g]	-voice,+coronal +dorsal,-sonorant	0.0001	2362	86313	30382	0.0
[l|ɹ] [ʒ|z]	+coronal,+sonorant,+continuant +voice,+strident	0.0001	1726	56278	24963	0.0
[l] [t|d]	+lateral -strident,-continuant	0.0001	2001	29129	64901	0.0
[k] [t|d]	-voice,+dorsal -strident,-continuant	0.0001	1812	23887	64901	0.0
[ŋ|k|g] [t]	-continuant,+dorsal -voice,-strident,-continuant	0.0001	1814	39897	39042	0.0
[ŋ|k|g] [θ|t]	-continuant,+dorsal -voice,-strident	0.0001	1850	39897	40636	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [v|w|f]	-sonorant +labial,+continuant	0.0001	3043	215415	20365	0.0
[k|g] [l|n]	+dorsal,-sonorant +sonorant,+anterior	0.0001	1994	30382	62013	0.0
[b|p|v|m|f] [b|w|p|v|m|f]	+labial,+consonantal +labial	0.0001	2807	58863	63637	0.0
[b|p|v|m|f] [z|s]	+labial,+consonantal +strident,+anterior	0.0001	2657	58863	57146	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|p|v|m|f]	+continuant,-sonorant +labial,+consonantal	0.0001	3376	92296	58863	0.0
[z|s] [ŋ|k|g]	+strident,+anterior -continuant,+dorsal	0.0001	2185	57146	39897	0.0
[ŋ|k|g] [k|g]	-continuant,+dorsal +dorsal,-sonorant	0.0001	1593	39897	30382	0.0
[b|p|v|m|f] [b|p|v|m|f]	+labial,+consonantal +labial,+consonantal	0.0001	2693	58863	58863	0.0
[b|v|p|f] [j|w]	+labial,-sonorant -consonantal,-syllabic	0.0001	923	43427	9375	0.0
[t|k|p] [t]	-voice,-continuant -voice,-strident,-continuant	0.0001	2545	79327	39042	0.0
[ð|z|d|s|θ|t] [p|f]	+anterior,-sonorant +labial,-voice	0.0001	2586	124232	25777	0.0
[l|n|ð|z|d|s|θ|t] [k]	+anterior -voice,+dorsal	0.0001	3046	186245	23887	0.0
[b|p|v|m|f] [θ|ð|z|s]	+labial,+consonantal +anterior,+continuant,-sonorant	0.0001	2696	58863	59331	0.0
[b|v|ð|ʒ|z|d|g] [j|w]	+voice -consonantal,-syllabic	0.0001	1214	75558	9375	0.0
[b|d|g] [ð|z|d]	+voice,-continuant +voice,+anterior	0.0001	2071	43792	47081	0.0
[θ|ð|z|s] [b|v|p|f]	+anterior,+continuant,-sonorant +labial,-sonorant	0.0001	2312	59331	43427	0.0
[k] [θ|ð|t|d]	-voice,+dorsal -strident,+anterior	0.0001	1820	23887	67086	0.0
[t|k|p] [θ|t]	-voice,-continuant -voice,-strident	0.0001	2580	79327	40636	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [ŋ|k|w|g]	+continuant,-sonorant +dorsal	0.0001	2916	92296	44671	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [p|f]	+continuant,-sonorant +labial,-voice	0.0001	2214	92296	25777	0.0
[ŋ|k|w|g] [ŋ|w]	+dorsal +dorsal,+sonorant	0.0001	1146	44671	14289	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [l|n]	+continuant,-sonorant +sonorant,+anterior	0.0001	3431	92296	62013	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|ɹ]	+consonantal,+continuant +coronal,+sonorant,+continuant	0.0001	4145	148574	56278	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [p|f]	+continuant,-syllabic +labial,-voice	0.0001	2892	157949	25777	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [ŋ|k|w|g]	-nasal,+coronal +dorsal	0.0001	4216	194004	44671	0.0
[b|p|m] [ð|z|d|s|θ|t]	+labial,-continuant +anterior,-sonorant	0.0001	3317	43272	124232	0.0
[z|s] [b|v|p|f]	+strident,+anterior +labial,-sonorant	0.0001	2253	57146	43427	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [ŋ|k|w|g]	+consonantal,+continuant +dorsal	0.0001	3684	148574	44671	0.0
[v|w|f] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial,+continuant -nasal,+consonantal	0.0001	3363	20365	271693	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|p|m]	-sonorant +labial,-continuant	0.0001	4363	215415	43272	0.0
[b|w|p|v|m|f] [b|n|p|ŋ|d|m|k|t|g]	+labial -continuant	0.0001	4848	63637	180954	0.0
[b|v] [l|n|ð|z|d|s|θ|t]	+labial,+voice +anterior	0.0001	2588	17650	186245	0.0
[p|s|ʃ|k|h|f|θ|t] [b|p|v|m|f]	-voice +labial,+consonantal	0.0001	4095	139857	58863	0.0
[l|n|ð|z|d|s|θ|t] [k|g]	+anterior +dorsal,-sonorant	0.0001	3395	186245	30382	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+continuant,-sonorant +consonantal,+continuant	0.0001	5284	92296	148574	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [k]	+continuant,-syllabic -voice,+dorsal	0.0001	2770	157949	23887	0.0
[s|h|ʃ|θ|f] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	-voice,+continuant +coronal,+continuant	0.0001	3986	60530	129103	0.0
[b|n|p|ŋ|d|m|k|t|g] [p|f]	-continuant +labial,-voice	0.0001	3079	180954	25777	0.0
[θ|ð|z|s] [ŋ|k|g]	+anterior,+continuant,-sonorant -continuant,+dorsal	0.0001	2193	59331	39897	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [k|g]	+consonantal,+continuant +dorsal,-sonorant	0.0001	3024	148574	30382	0.0
[m] [b|v]	+labial,+nasal +labial,+voice	0.0001	742	15436	17650	0.0
[b|v|p|f] [θ|t|s]	+labial,-sonorant -voice,+anterior	0.0001	2602	43427	77151	0.0
[l] [l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ]	+lateral +continuant,-syllabic	0.0001	3045	29129	157949	0.0
[l|w|j|ɹ] [θ|ð|t|d]	+sonorant,+continuant,-syllabic -strident,+anterior	0.0001	2979	65653	67086	0.0
[l] [b|p|d|k|t|g]	+lateral -continuant,-sonorant	0.0001	2687	29129	123119	0.0
[b|v] [j|n|w|ɹ]	+labial,+voice -lateral	0.0001	1569	17650	69408	0.0
