segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[w|χ] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	+cont,-syllabic,+back,+high +cons,+voice	0.0	222	2242	19519	0.0
[b|ʒ|ɡ|m|n|z|ʁ|d] [k|χ]	+cons,+voice,-lateral -voice,+dor	0.0	306	16695	4982	0.0
[f|s|l|ʒ|z|h|χ|ʃ|ʁ] [m]	+cons,+cont +lab,+nasal	0.0	268	17841	3577	0.0
[s|ʃ] [b|w|v|m]	-voice,+strid +voice,+lab	0.0	182	4954	5941	0.0
[f|w|v] [k|ɡ|w|χ|ʁ]	+cont,+lab -syllabic,+back	0.0	173	2490	10680	0.0
[v|z|ʒ] [f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+voice,+delrel +cons	0.0	323	2283	40605	0.0
[f] [l|b|ʒ|ɡ|w|j|z|v|ʁ|d]	+cont,-voice,+lab -nasal,+voice,-syllabic	0.0	143	1162	15637	0.0
[l|s|ʒ|j|n|ʃ|z|t|d] [b|w|v]	+cor -nasal,+voice,+lab	0.0	250	23495	2364	0.0
[ɡ|ʁ] [f|b|w|v|p]	+voice,+dor -nasal,+lab	0.0	175	5663	4807	0.0
[l|z] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+voice,+cont,+ant +cons,-nasal,-lateral	0.0	359	3757	30498	0.0
[f|s|ʒ|z|h|χ|ʃ|ʁ] [f|s|ʒ|z|h|χ|ʃ]	+cons,+cont,-lateral +cons,+delrel	0.0	427	15017	10795	0.0
[f|s|k|ʃ|h|χ|t|p] [b|v]	-voice +voice,-son,+lab	0.0	235	21086	2329	0.0
[s|ʒ|n|ʃ|z|t|d] [f|p]	+cor,-lateral -voice,+lab	0.0	226	18598	2443	0.0
[l|ʒ|n|z|d] [f|s|ʒ|z|h|χ|ʃ|ʁ]	+cons,+voice,+cor +cons,+cont,-lateral	0.0	395	9243	15017	0.0
[s] [b|p]	+cont,-voice,+ant -delrel,+lab	0.0	94	3396	2317	0.0
[ɡ|w|j] [l|s|ʒ|j|n|ʃ|z|t|d]	+voice,-syllabic,+high +cor	0.0	306	3549	23495	0.0
[f|s|l|ʒ|z|h|χ|ʃ|ʁ] [w|m]	+cons,+cont +son,+lab	0.0	269	17841	3612	0.0
[l|d|j|t] [w|χ|j]	-nasal,-strid +cont,-syllabic,+high	0.0	259	13845	4315	0.0
[ɡ|w|j] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+voice,-syllabic,+high +cons,-lateral	0.0	388	3549	37781	0.0
[b|w|v] [l|n|m|ʁ]	-nasal,+voice,+lab +cons,+son	0.0	195	2364	14329	0.0
[f|s|l|ʒ|z|h|χ|ʃ|ʁ] [b]	+cons,+cont +voice,-delrel,+lab	0.0	144	17841	1036	0.0
[l|z|ʁ|ʒ] [d|t]	+cons,+voice,+cont -son,-strid	0.0	284	8036	8948	0.0
[d|s|z|t] [t]	-son,+ant -strid,-voice	0.0	328	13277	7225	0.0
[l|ʒ|w|j|v|z|ʁ] [l|ʒ|w|j|v|z|ʁ]	+voice,+cont,-syllabic +voice,+cont,-syllabic	0.0	383	11437	11437	0.0
[f|b|w|v|p] [f|s|k|ʃ|h|χ|t|p]	-nasal,+lab -voice	0.0	337	4807	21086	0.0
[p] [f|s|ʒ|v|h|χ|z|ʃ|ʁ]	-delrel,-voice,+lab +cont,-lateral	0.0	153	1281	16310	0.0
[ɡ|w|j] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+voice,-syllabic,+high -nasal,+cons	0.0	364	3549	33322	0.0
[f|b|m|v|p] [l|ʒ|n|z|d]	+lab,-lateral +cons,+voice,+cor	0.0	294	8349	9243	0.0
[l|w|ʁ|j] [f|b|w|v|p]	-syllabic,+approx -nasal,+lab	0.0	222	9154	4807	0.0
[b|k|ɡ|m|n|t|p|d] [ʒ|z|d]	-cont +voice,-son,+cor	0.0	263	22764	2713	0.0
[l|j|n|t|d] [l|d|t]	-strid -nasal,-strid,+ant	0.0	481	17551	11772	0.0
[s|ʃ] [b|v|m]	-voice,+strid +voice,+lab,-lateral	0.0	181	4954	5906	0.0
[b|m|p] [l|s|ʒ|n|ʃ|z|t|d]	-cont,+lab +cons,+cor	0.0	376	5894	21422	0.0
[l|d|n|t] [l|j|n|d]	+cons,-strid +voice,-strid	0.0	423	15478	10326	0.0
[ɡ|w|ʁ] [ɡ|ʁ]	+voice,-syllabic,+back +voice,+dor	0.0	190	5698	5663	0.0
[l|j|z|ʒ] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	+voice,+cont,+cor +cons,-son	0.0	416	5887	26276	0.0
[l|ʒ|j|n|z|d] [f|s|ʒ|z|h|χ|ʃ|ʁ]	+voice,+cor +cons,+cont,-lateral	0.0	436	11316	15017	0.0
[b|ʒ|ɡ|m|n|z|d] [d]	+cons,+voice,-approx +voice,-delrel,+cor	0.0	155	12473	1723	0.0
[j|ʃ|ʒ] [f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d]	-ant -nasal,-lateral	0.0	362	3688	31791	0.0
[l|ʒ|j|n|z|d] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	+voice,+cor +cons,+cont	0.0	475	11316	17841	0.0
[b|ʒ|ɡ|m|n|z|ʁ|d] [b|w|v]	+cons,+voice,-lateral -nasal,+voice,+lab	0.0	210	16695	2364	0.0
[f|b|w|m|v|p] [l|z|ʒ]	+lab +cons,+voice,+cont,+cor	0.0	189	8384	3814	0.0
[b|ʒ|ɡ|z|v|d] [l]	+voice,-son +lateral	0.0	143	6483	2824	0.0
[ʁ|χ] [b|m]	+cont,+dor +cons,+voice,+lab	0.0	182	6429	4613	0.0
[s|ʃ|t] [p]	-voice,+cor -delrel,-voice,+lab	0.0	132	12179	1281	0.0
[l|ʒ|w|j|v|z|ʁ] [j|ʃ|ʒ]	+voice,+cont,-syllabic -ant	0.0	217	11437	3688	0.0
[f] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	+cont,-voice,+lab +cont,-syllabic	0.0	166	1162	21242	0.0
[l|z] [l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d]	+voice,+cont,+ant +voice,-syllabic	0.0	310	3757	22920	0.0
[b|ʒ|ɡ|z|v|d] [l|s|ʒ|ʃ|z|t|d]	+voice,-son -nasal,+cons,+cor	0.0	358	6483	17716	0.0
[f|p] [l|ʒ|j|z|d]	-voice,+lab -nasal,+voice,+cor	0.0	144	2443	7610	0.0
[l|d] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	-nasal,+cons,+voice,-strid +cons,-son	0.0	365	4547	26276	0.0
[f|p] [n|m|ʁ]	-voice,+lab +son,-lateral	0.0	177	2443	11505	0.0
[f|v] [l|n|m|ʁ]	+lab,+delrel +cons,+son	0.0	198	2455	14329	0.0
[f|b|w|m|v|p] [s|ʒ|ʃ|z|t|d]	+lab -son,+cor	0.0	373	8384	14892	0.0
[l|z|ʒ] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cons,+voice,+cont,+cor +cons,-nasal,-lateral	0.0	360	3814	30498	0.0
[l|j|n|t|d] [f|b|m|v|p]	-strid +lab,-lateral	0.0	404	17551	8349	0.0
[ɡ|w|ʁ] [f|b|v|p]	+voice,-syllabic,+back -son,+lab	0.0	174	5698	4772	0.0
[b|ʒ|ɡ|m|n|z|v|d] [s|ʃ|t]	+voice,-approx -voice,+cor	0.0	432	13766	12179	0.0
[w|ʁ|χ] [s|ʃ|t]	+cont,-syllabic,+back -voice,+cor	0.0	296	6464	12179	0.0
[w|χ|j] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cont,-syllabic,+high -nasal,+cons	0.0	400	4315	33322	0.0
[w|χ] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+cont,-syllabic,+back,+high +cons,-lateral	0.0	307	2242	37781	0.0
[z|ʁ|ʒ] [l|ʒ|j|z|d]	+cons,+voice,+cont,-lateral -nasal,+voice,+cor	0.0	210	5212	7610	0.0
[l|ʒ|j|n|z|d] [w|χ|j]	+voice,+cor +cont,-syllabic,+high	0.0	233	11316	4315	0.0
[z|d] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+voice,-son,+ant +cons,-lateral	0.0	334	2656	37781	0.0
[k|ɡ|w|j|χ] [b|ɡ|m|n|d]	-syllabic,+high -cont,+voice	0.0	330	8531	11483	0.0
[ɡ|k] [f|s|ʒ|v|h|χ|z|ʃ]	-delrel,+high +delrel	0.0	238	4216	12088	0.0
[b|v] [ʁ|χ]	+voice,-son,+lab +cont,+dor	0.0	129	2329	6429	0.0
[b|ʒ|ɡ|m|n|z|v|d] [f|s|ʒ|v|h|χ|z|ʃ]	+voice,-approx +delrel	0.0	430	13766	12088	0.0
[ɡ|w|ʁ] [l|d|t]	+voice,-syllabic,+back -nasal,-strid,+ant	0.0	273	5698	11772	0.0
[f|s|ʃ|h|χ] [l|s|ʒ|ʃ|z]	+cont,-voice +cons,+cont,+cor	0.0	309	9805	8768	0.0
[ɡ] [f|s|ʒ|z|h|χ|ʃ|ʁ]	+cons,+voice,-low +cons,+cont,-lateral	0.0	155	1441	15017	0.0
[s|n|z|t|d] [b|p]	+ant,-approx -delrel,+lab	0.0	209	16983	2317	0.0
[f|b|m|v|p] [l|z|ʒ]	+lab,-lateral +cons,+voice,+cont,+cor	0.0	188	8349	3814	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [w|m]	-nasal,-lateral +son,+lab	0.0	357	31791	3612	0.0
[n|m|ʁ] [l|s|ʒ|j|ʃ|z]	+son,-lateral +cont,+cor	0.0	372	11505	10841	0.0
[p] [ɡ|k|ʁ|χ]	-delrel,-voice,+lab +dor	0.0	123	1281	10645	0.0
[l|j|n|t|d] [f|b|w|m|v|p]	-strid +lab	0.0	404	17551	8384	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [b|p]	+voice,-lateral -delrel,+lab	0.0	215	17988	2317	0.0
[k|ɡ|w|j|χ] [f|b|m|v|p]	-syllabic,+high +lab,-lateral	0.0	281	8531	8349	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [n|z|d]	+cont,-syllabic +voice,+ant,-approx	0.0	387	21242	6362	0.0
[l|w|ʁ|j] [b|ʒ|ɡ|z|ʁ|d]	-syllabic,+approx +cons,-nasal,+voice,-lateral	0.0	309	9154	9412	0.0
[n|z|d] [f|s|ʒ|v|h|χ|z|ʃ|ʁ]	+voice,+ant,-approx +cont,-lateral	0.0	339	6362	16310	0.0
[s|z] [l|n|m|ʁ]	+ant,+strid +cons,+son	0.0	262	4329	14329	0.0
[l|n|z|d] [t]	+voice,+ant -strid,-voice	0.0	271	9186	7225	0.0
[k] [b|k|ɡ|t|p|d]	-delrel,-voice,+high -delrel	0.0	218	2775	15481	0.0
[w|ʁ|χ] [f|s|ʒ|v|h|χ|z|ʃ]	+cont,-syllabic,+back +delrel	0.0	294	6464	12088	0.0
[ɡ|k|w|χ] [b|w|v|m]	-syllabic,+back,+high +voice,+lab	0.0	206	6458	5941	0.0
[p] [k|ɡ|w|χ|ʁ]	-delrel,-voice,+lab -syllabic,+back	0.0	123	1281	10680	0.0
[l|d|n|t] [f|b|m|v|p]	+cons,-strid +lab,-lateral	0.0	378	15478	8349	0.0
[l|s|z] [f|p]	+cont,+ant -voice,+lab	0.0	139	7153	2443	0.0
[f|b|m|v|p] [b|k|ɡ|t|p|d]	+lab,-lateral -delrel	0.0	378	8349	15481	0.0
[b|v] [w|ʁ|χ]	+voice,-son,+lab +cont,-syllabic,+back	0.0	129	2329	6464	0.0
[f|w|v] [ʁ|χ]	+cont,+lab +cont,+dor	0.0	133	2490	6429	0.0
[ʁ|χ] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	+cont,+dor +cons,+cont	0.0	356	6429	17841	0.0
[n|m|ʁ] [f|s|ʒ|v|h|χ|z|ʃ]	+son,-lateral +delrel	0.0	392	11505	12088	0.0
[l|d] [k|ɡ|w|j|χ]	-nasal,+cons,+voice,-strid -syllabic,+high	0.0	207	4547	8531	0.0
[f|v] [ʁ]	+lab,+delrel +son,+dor	0.0	107	2455	4222	0.0
[f|s|ʒ|v|h|χ|z|ʃ] [l|s|z]	+delrel +cont,+ant	0.0	309	12088	7153	0.0
[b|p] [l]	-delrel,+lab +lateral	0.0	85	2317	2824	0.0
[k|ɡ|w|χ|ʁ] [n|d]	-syllabic,+back +voice,-strid,-approx	0.0	253	10680	5429	0.0
[ʁ|v|z|ʒ] [l|s|z|t|d]	+voice,+cont,-lateral -nasal,+ant	0.0	340	6505	16101	0.0
[b|k|ɡ|m|n|t|p|d] [f|b|m|p]	-cont +cons,+lab	0.0	421	22764	7056	0.0
[p] [f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d]	-delrel,-voice,+lab -lateral	0.0	235	1281	39074	0.0
[ɡ|ʁ] [d|s|z|t]	+voice,+dor -son,+ant	0.0	288	5663	13277	0.0
[w|ʁ] [f|b|m|p]	-syllabic,+approx,+back +cons,+lab	0.0	182	4257	7056	0.0
[w|χ|j] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+cont,-syllabic,+high +cons,-lateral	0.0	424	4315	37781	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [f|s|ʃ|h|χ]	+voice,-lateral +cont,-voice	0.0	441	17988	9805	0.0
[b|ʒ|ɡ|m|n|z|ʁ|d] [b|v]	+cons,+voice,-lateral +voice,-son,+lab	0.0	207	16695	2329	0.0
[f|b|v|p] [f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d]	-son,+lab -approx	0.0	428	4772	34852	0.0
[s|ʃ] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	-voice,+strid +cons,+cont	0.0	312	4954	17841	0.0
[b|m|p] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	-cont,+lab +cons,-son	0.0	413	5894	26276	0.0
[f|s|ʃ|h|χ] [b|ʒ|ɡ|m|n|z|d]	+cont,-voice +cons,+voice,-approx	0.0	367	9805	12473	0.0
[l|d|n|t] [f|b|w|m|v|p]	+cons,-strid +lab	0.0	378	15478	8384	0.0
[n|m] [b|ʒ|ɡ|z|v|d]	+nasal +voice,-son	0.0	228	7283	6483	0.0
[ɡ|w|j] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	+voice,-syllabic,+high +cons,+cont	0.0	264	3549	17841	0.0
[w|ʁ] [b|ʒ|ɡ|z|ʁ|d]	-syllabic,+approx,+back +cons,-nasal,+voice,-lateral	0.0	210	4257	9412	0.0
[l|s|z|t|d] [f|p]	-nasal,+ant -voice,+lab	0.0	208	16101	2443	0.0
[l|n|z|d] [l|j|n|d]	+voice,+ant +voice,-strid	0.0	323	9186	10326	0.0
[k|p|t] [l|n|d]	-cont,-voice +voice,-strid,+ant	0.0	320	11281	8253	0.0
[z|ʁ|ʒ] [s|n|z|t|d]	+cons,+voice,+cont,-lateral +ant,-approx	0.0	312	5212	16983	0.0
[l|ʒ|n|z|d] [t]	+cons,+voice,+cor -strid,-voice	0.0	271	9243	7225	0.0
[ʃ|ʒ] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	-lateral,-ant +cons,-son	0.0	216	1615	26276	0.0
[l|z|ʒ] [l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d]	+cons,+voice,+cont,+cor +voice,-syllabic	0.0	310	3814	22920	0.0
[f|p] [l|n|j]	-voice,+lab +son,-strid	0.0	152	2443	8603	0.0
[b|ʒ|ɡ|z|ʁ|d] [f|b|w|v|p]	+cons,-nasal,+voice,-lateral -nasal,+lab	0.0	223	9412	4807	0.0
[w|ʁ|χ] [ɡ|k|ʁ|χ]	+cont,-syllabic,+back +dor	0.0	275	6464	10645	0.0
[f|w|v] [w|ʁ|χ]	+cont,+lab +cont,-syllabic,+back	0.0	133	2490	6464	0.0
[f|s|ʃ|h|χ] [b|w|v|m]	+cont,-voice +voice,+lab	0.0	253	9805	5941	0.0
[b|ɡ|m|n|d] [s|ʃ|t]	-cont,+voice -voice,+cor	0.0	392	11483	12179	0.0
[l|d|n|t] [l|d|n|t]	+cons,-strid +cons,-strid	0.0	513	15478	15478	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [ʒ|n|z|d]	+cont,-syllabic +voice,+cor,-approx	0.0	387	21242	6419	0.0
[l|j|n|d] [l|j|d]	+voice,-strid -nasal,+voice,-strid	0.0	274	10326	6620	0.0
[w|ʁ] [b|m|p]	-syllabic,+approx,+back -cont,+lab	0.0	166	4257	5894	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [l|z]	+cont,-syllabic +voice,+cont,+ant	0.0	296	21242	3757	0.0
[ʒ|n|z|d] [f|s|ʒ|v|h|χ|z|ʃ|ʁ]	+voice,+cor,-approx +cont,-lateral	0.0	339	6419	16310	0.0
[d|n|t] [ʒ|j]	-strid,-lateral +voice,-ant	0.0	172	12654	2130	0.0
[ʁ|χ] [f|s|ʒ|v|h|χ|z|ʃ]	+cont,+dor +delrel	0.0	292	6429	12088	0.0
[l|ʁ] [d|t]	+cons,+approx -son,-strid	0.0	263	7046	8948	0.0
[f|s|ʃ|h|χ] [b|v|m]	+cont,-voice +voice,+lab,-lateral	0.0	252	9805	5906	0.0
[w|ʁ|χ] [f|s|ʒ|v|h|χ|z|ʃ|ʁ]	+cont,-syllabic,+back +cont,-lateral	0.0	340	6464	16310	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [w|m]	+cons +son,+lab	0.0	401	40605	3612	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [z|d]	-nasal,-syllabic +voice,-son,+ant	0.0	327	36723	2656	0.0
[l|n|j] [l|b|ʒ|ɡ|w|j|z|v|ʁ|d]	+son,-strid -nasal,+voice,-syllabic	0.0	384	8603	15637	0.0
[ʁ|χ] [l|d|t]	+cont,+dor -nasal,-strid,+ant	0.0	288	6429	11772	0.0
[l|s|ʒ|ʃ|z|t|d] [χ]	-nasal,+cons,+cor -low,+delrel	0.0	207	17716	2207	0.0
[l|w|ʁ|j] [l|d|n|t]	-syllabic,+approx +cons,-strid	0.0	394	9154	15478	0.0
[f|v] [w|ʁ]	+lab,+delrel -syllabic,+approx,+back	0.0	107	2455	4257	0.0
[w|ʁ|χ] [k|ɡ|w|χ|ʁ]	+cont,-syllabic,+back -syllabic,+back	0.0	275	6464	10680	0.0
[ɡ|ʁ] [ɡ|w|ʁ]	+voice,+dor +voice,-syllabic,+back	0.0	188	5663	5698	0.0
[l|j|n|t|d] [l|ʁ]	-strid +cons,+approx	0.0	368	17551	7046	0.0
[k] [b|k|ɡ|m|n|t|p|d]	-delrel,-voice,+high -cont	0.0	263	2775	22764	0.0
[ʒ|z|d] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+voice,-son,+cor +cons,-lateral	0.0	335	2713	37781	0.0
[ɡ|ʁ] [f|b|v|p]	+voice,+dor -son,+lab	0.0	172	5663	4772	0.0
[f|b|m|p] [l|s|z]	+cons,+lab +cont,+ant	0.0	235	7056	7153	0.0
[l|z|ʁ|ʒ] [j]	+cons,+voice,+cont -strid,+high	0.0	135	8036	2073	0.0
[w|ʁ|χ] [b|p]	+cont,-syllabic,+back -delrel,+lab	0.0	128	6464	2317	0.0
[n|m|ʁ] [f|b|m|p]	+son,-lateral +cons,+lab	0.0	298	11505	7056	0.0
[l|z] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+voice,+cont,+ant -nasal,+cons	0.0	370	3757	33322	0.0
[l|ʒ|n|z|d] [l|j|n|d]	+cons,+voice,+cor +voice,-strid	0.0	323	9243	10326	0.0
[b|m|p] [ɡ|ʁ]	-cont,+lab +voice,+dor	0.0	191	5894	5663	0.0
[ɡ|k|w|χ] [f|s|ʒ|z|h|χ|ʃ]	-syllabic,+back,+high +cons,+delrel	0.0	276	6458	10795	0.0
[ɡ|w|ʁ] [n|z|d]	+voice,-syllabic,+back +voice,+ant,-approx	0.0	199	5698	6362	0.0
[n|d] [t]	+voice,-strid,-approx -strid,-voice	0.0	207	5429	7225	0.0
[l|b|ʒ|ɡ|w|j|z|v|ʁ|d] [z|d]	-nasal,+voice,-syllabic +voice,-son,+ant	0.0	213	15637	2656	0.0
[f|s|ʃ|h|χ] [k|χ]	+cont,-voice -voice,+dor	0.0	231	9805	4982	0.0
[n] [b|ʒ|ɡ|z|v|d]	+ant,+nasal +voice,-son	0.0	162	3706	6483	0.0
[l|ʒ|w|j|v|z|ʁ] [l|s|ʒ|j|ʃ|z]	+voice,+cont,-syllabic +cont,+cor	0.0	368	11437	10841	0.0
[f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d] [z|d]	+cons,-approx +voice,-son,+ant	0.0	312	33559	2656	0.0
[l|n|z|d] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	+voice,+ant +cons,+cont	0.0	423	9186	17841	0.0
[f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d] [f|w|v]	+cons,-approx +cont,+lab	0.0	302	33559	2490	0.0
[b|k|ɡ|m|n|t|p|d] [f|b|p]	-cont +cons,-son,+lab	0.0	294	22764	3479	0.0
[l|j|n|t|d] [d|t]	-strid -son,-strid	0.0	414	17551	8948	0.0
[ɡ|k|χ] [b|w|v|m]	+cons,-low +voice,+lab	0.0	204	6423	5941	0.0
[f|s|ʒ|z|h|χ|ʃ] [ɡ|w|ʁ]	+cons,+delrel +voice,-syllabic,+back	0.0	259	10795	5698	0.0
[b|ʒ|ɡ|z|ʁ|d] [ɡ|k]	+cons,-nasal,+voice,-lateral -delrel,+high	0.0	208	9412	4216	0.0
[f|p] [l|d|n|t]	-voice,+lab +cons,-strid	0.0	203	2443	15478	0.0
[l|n|d] [w|χ|j]	+voice,-strid,+ant +cont,-syllabic,+high	0.0	197	8253	4315	0.0
[l|d|t] [ɡ|k|χ]	-nasal,-strid,+ant +cons,-low	0.0	287	11772	6423	0.0
[l|d|n|t] [ʒ]	+cons,-strid +voice,-lateral,-ant	0.0	31	15478	57	0.0
[l|s|ʒ|ʃ|z|t|d] [w|χ]	-nasal,+cons,+cor +cont,-syllabic,+back,+high	0.0	208	17716	2242	0.0
[b|k|ɡ|t|p|d] [ʒ]	-delrel +voice,-lateral,-ant	0.0	31	15481	57	0.0
[f|s|ʒ|z|h|χ|ʃ] [ɡ|ʁ]	+cons,+delrel +voice,+dor	0.0	258	10795	5663	0.0
[l|j] [f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d]	+approx,-strid +cons,-approx	0.0	423	4897	33559	0.0
[d] [l|w|ʁ|j]	+voice,-delrel,+cor -syllabic,+approx	0.0	131	1723	9154	0.0
[f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [ʒ|z|d]	+cons,-nasal,-lateral +voice,-son,+cor	0.0	300	30498	2713	0.0
[k|p|t] [l|j|d]	-cont,-voice -nasal,+voice,-strid	0.0	285	11281	6620	0.0
[ɡ|k|w|χ] [b|ɡ|m|n|d]	-syllabic,+back,+high -cont,+voice	0.0	284	6458	11483	0.0
[ɡ|k|χ] [s|ʃ]	+cons,-low -voice,+strid	0.0	186	6423	4954	0.0
[l|w|m|j|n|ʁ] [f|s|ʒ|z|h|χ|ʃ|ʁ]	-syllabic,+son +cons,+cont,-lateral	0.0	518	16437	15017	0.0
[z|ʁ|ʒ] [k|χ]	+cons,+voice,+cont,-lateral -voice,+dor	0.0	168	5212	4982	0.0
[k|ɡ|w|χ|ʁ] [b|p]	-syllabic,+back -delrel,+lab	0.0	164	10680	2317	0.0
[ɡ] [j|ʃ|ʒ]	+cons,+voice,-low -ant	0.0	76	1441	3688	0.0
[l|n|d] [ɡ|k|χ]	+voice,-strid,+ant +cons,-low	0.0	240	8253	6423	0.0
[b|m|p] [ɡ|w|ʁ]	-cont,+lab +voice,-syllabic,+back	0.0	191	5894	5698	0.0
[b|p] [l|j]	-delrel,+lab +approx,-strid	0.0	111	2317	4897	0.0
[ɡ|ʁ] [ʁ|v|z|ʒ]	+voice,+dor +voice,+cont,-lateral	0.0	200	5663	6505	0.0
[b|m|p] [l|s|z|t|d]	-cont,+lab -nasal,+ant	0.0	321	5894	16101	0.0
[b|m|p] [ɡ|k|ʁ|χ]	-cont,+lab +dor	0.0	261	5894	10645	0.0
[f] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cont,-voice,+lab -nasal,+cons	0.0	205	1162	33322	0.0
[l|ʒ|n|z|d] [f|s|l|ʒ|z|h|χ|ʃ|ʁ]	+cons,+voice,+cor +cons,+cont	0.0	423	9243	17841	0.0
[f|v] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	+lab,+delrel +cons,+voice	0.0	228	2455	19519	0.0
[l|ʁ] [d|n|t]	+cons,+approx -strid,-lateral	0.0	311	7046	12654	0.0
[f|s|ʃ|h|χ] [ʁ|v|z|ʒ]	+cont,-voice +voice,+cont,-lateral	0.0	263	9805	6505	0.0
[w|χ] [l|s|ʒ|j|n|ʃ|z|t|d]	+cont,-syllabic,+back,+high +cor	0.0	239	2242	23495	0.0
[ɡ|w|ʁ] [l|z|d]	+voice,-syllabic,+back -nasal,+voice,+ant	0.0	184	5698	5480	0.0
[b] [l|z|ʁ|ʒ]	+voice,-delrel,+lab +cons,+voice,+cont	0.0	95	1036	8036	0.0
[l|s|n|z|t|d] [f|p]	+ant -voice,+lab	0.0	229	19807	2443	0.0
[l|d|t] [ɡ|k|w|χ]	-nasal,-strid,+ant -syllabic,+back,+high	0.0	287	11772	6458	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [m]	-nasal,-lateral +lab,+nasal	0.0	351	31791	3577	0.0
[ʁ] [l|s|ʒ|n|ʃ|z|t|d]	+son,+dor +cons,+cor	0.0	313	4222	21422	0.0
[z|d] [ɡ|k|ʁ|χ]	+voice,-son,+ant +dor	0.0	175	2656	10645	0.0
[l|z] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	+voice,+cont,+ant +cons,-son	0.0	327	3757	26276	0.0
[l|z|ʒ] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cons,+voice,+cont,+cor -nasal,+cons	0.0	371	3814	33322	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [p]	-nasal,+cons -delrel,-voice,+lab	0.0	215	33322	1281	0.0
[f|b|v|p] [s|ʒ|n|ʃ|z|t|d]	-son,+lab +cor,-lateral	0.0	310	4772	18598	0.0
[f|v] [l|j|n|t|d]	+lab,+delrel -strid	0.0	216	2455	17551	0.0
[ɡ|k|χ] [f|s|ʒ|z|h|χ|ʃ]	+cons,-low +cons,+delrel	0.0	274	6423	10795	0.0
[ʁ|χ] [b|p]	+cont,+dor -delrel,+lab	0.0	127	6429	2317	0.0
[ɡ|w|ʁ] [ʒ|n|z|d]	+voice,-syllabic,+back +voice,+cor,-approx	0.0	199	5698	6419	0.0
