segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[xʲ|ʂ|s|sʲ|x|f|ɕ|fʲ] [b|z|ɣ|ʐ|ɡ|m|d]	+cont,-voice +voice,+cons,+back	0.0	679	92458	61865	0.0
[ʐ|ʂ] [zʲ|sʲ|lʲ|rʲ|ʑ|j|ɕ]	-ant,+back -back,+cor,+cont	0.0	307	12073	96860	0.0
[ʂ|s|sʲ|t|tʲ|ɕ] [ʂ]	+cor,-voice -ant,-voice,+back	0.0	303	172140	6618	0.0
[ɡʲ|ɡ|k|kʲ] [tʲ|dʲ]	+dor,-cont -back,-strid	0.0	392	48045	39715	0.0
[j] [r|z|ɣ|ʂ|s|ʐ|v|x|f|l]	+cor,+high +cont,+back	0.0	699	36528	166120	0.0
[v] [z|zʲ|s|sʲ]	-cons,+cont,+back +ant,+strid	0.0	397	27065	72351	0.0
[xʲ|x] [ʂ|s|t|x|f|k|p]	+cont,+dor,-voice -voice,+back	0.0	282	5406	182851	0.0
[xʲ|x|ɣ] [ʂ|s|sʲ|t|tʲ|ɕ]	+cont,+dor +cor,-voice	0.0	275	5462	172140	0.0
[b|ɡ|m|t|k|d|n|p] [kʲ]	-cont,+back -back,+dor,-cont,-voice	0.0	300	193795	5776	0.0
[mʲ|b|m|f|bʲ|pʲ|fʲ|p] [mʲ|bʲ|ɡʲ|dʲ]	+lab,+cons -back,+voice,-cont	0.0	318	69526	18100	0.0
[b|f|bʲ|pʲ|fʲ|p] [b|f|bʲ|pʲ|fʲ|p]	+lab,-son +lab,-son	0.0	456	50890	50890	0.0
[mʲ|b|v|m|vʲ|bʲ] [z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ]	+voice,+lab +strid	0.0	731	65964	100907	0.0
[n|nʲ] [ɕ|sʲ]	+cor,+nasal -back,-voice,+strid	0.0	303	53791	21265	0.0
[dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p] [mʲ|bʲ|pʲ]	-son,-cont -back,+lab,-cont	0.0	513	201834	16246	0.0
[mʲ|lʲ|rʲ|nʲ|vʲ|j] [r|z|zʲ|s|sʲ|lʲ|rʲ|l]	-back,-syll,+son +ant,+cont	0.0	1155	103796	160256	0.0
[mʲ|b|v|m|vʲ|bʲ] [z|ɣ|ʂ|s|ʐ|x|f]	+voice,+lab +cont,-son,+back	0.0	683	65964	88194	0.0
[r|lʲ|rʲ|l] [b|p]	+cont,+son,+ant +lab,-son,-cont,+back	0.0	485	87905	33374	0.0
[zʲ|sʲ|ʑ|ɕ|tʲ|dʲ] [b|ɡ|t|k|d|p]	-back,+cor,-son -son,-cont,+back	0.0	853	63003	144119	0.0
[k] [v]	+dor,-cont,-voice,+back -cons,+cont,+back	0.0	259	30932	27065	0.0
[x|f|ʂ|s] [ʂ]	+cont,-voice,+back -ant,-voice,+back	0.0	191	68803	6618	0.0
[v] [z|s]	-cons,+cont,+back +ant,+strid,+back	0.0	377	27065	65546	0.0
[mʲ|vʲ|v|m] [r]	+lab,+son -lateral,+back	0.0	394	53174	36443	0.0
[xʲ|x|ɣ] [nʲ]	+cont,+dor -back,+ant,+nasal	0.0	85	5462	16518	0.0
[b|ɡ|m|t|k|d|n|p] [ʑ|ʐ]	-cont,+back -ant,+voice	0.0	291	193795	5460	0.0
[mʲ|b|m|bʲ|pʲ|p] [mʲ|zʲ|ɡʲ|ʑ|bʲ|dʲ]	+lab,-cont -back,+voice,+cons	0.0	316	62023	20123	0.0
[x] [s|t]	+cont,+dor,-voice,+back -voice,+ant,+back	0.0	205	4756	110494	0.0
[z|ʐ|ɣ] [bʲ|fʲ|pʲ]	+voice,+cont,+cons,+back -back,+lab,-son	0.0	135	19391	11753	0.0
[d|t] [pʲ|f|fʲ|p]	-strid,+back +lab,-voice	0.0	464	70687	38100	0.0
[r|lʲ|rʲ|l] [r|v|l]	+cont,+son,+ant +cont,+son,+back	0.0	740	87905	77926	0.0
[dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p] [b|f|bʲ|pʲ|fʲ|p]	-son,-cont +lab,-son	0.0	906	201834	50890	0.0
[ɣ] [mʲ|bʲ|ɡʲ|dʲ]	+voice,+cont,+dor -back,+voice,-cont	0.0	9	56	18100	0.004
[z|ʂ|s|sʲ|zʲ|ʐ|t|ʑ|d|tʲ|ɕ|dʲ] [x|ɣ]	+cor,-son +cont,+dor,+back	0.0	285	211309	4812	0.0
[m] [nʲ|tʲ|dʲ]	+lab,+back,+nasal -back,+cor,-cont	0.0	236	12403	56233	0.0
[mʲ|m] [b|z|ɣ|zʲ|ʐ|ɡ|ɡʲ|ʑ|bʲ|d|dʲ]	+voice,+nasal +voice,-son	0.0	307	18636	63352	0.0
[j|vʲ|lʲ|rʲ] [xʲ|zʲ|sʲ|lʲ|rʲ|ʑ|ɕ|fʲ]	-back,+cont,+son -back,+cont,+cons	0.0	637	81045	62722	0.0
[x|ɣ] [ʂ|s|t]	+cont,+dor,+back +cor,-voice,+back	0.0	212	4812	117112	0.0
[mʲ|b|v|m|vʲ|bʲ] [z|ʐ|ʂ|s]	+voice,+lab +strid,+back	0.0	639	65964	77619	0.0
[p] [kʲ|tʲ|pʲ]	+lab,-cont,-voice,+back -back,-cont,-voice	0.0	298	24288	45848	0.0
[r|lʲ|rʲ|l] [vʲ|fʲ]	+cont,+son,+ant -back,+cont,+lab	0.0	254	87905	9213	0.0
[xʲ|x|ɣ] [ʂ|s|t|x|f|k|p]	+cont,+dor -voice,+back	0.0	282	5462	182851	0.0
[xʲ|ʂ|s|sʲ|x|f|ɕ|fʲ] [f|fʲ]	+cont,-voice +cont,+lab,-son	0.0	235	92458	7503	0.0
[xʲ|zʲ|sʲ|lʲ|rʲ|ʑ|ɕ|fʲ] [x|f|ʂ|s]	-back,+cont,+cons +cont,-voice,+back	0.0	586	62722	68803	0.0
[zʲ|sʲ|ʑ|ɕ|tʲ|dʲ] [zʲ|sʲ|lʲ|rʲ|nʲ|ʑ|j|ɕ|tʲ|dʲ]	-back,+cor,-son -back,+cor	0.0	876	63003	153093	0.0
[r|lʲ|rʲ|nʲ|j|l|n] [lʲ]	+cor,+son -back,+lateral	0.0	536	178224	20272	0.0
[p] [mʲ|n|m|nʲ]	+lab,-cont,-voice,+back +nasal	0.0	374	24288	72427	0.0
[r|lʲ|rʲ|l] [b]	+cont,+son,+ant +voice,+lab,-son,+back	0.0	252	87905	9086	0.0
[mʲ|vʲ|v|m] [b|v|m]	+lab,+son +voice,+lab,+back	0.0	453	53174	48554	0.0
[ʐ|ʂ] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	-ant,+back +cor,+cont	0.0	465	12073	225340	0.0
[vʲ|j] [n]	-back,-cons,+cont +cor,+back,+nasal	0.0	361	44001	37273	0.0
[b|bʲ] [mʲ|zʲ|ɡʲ|ʑ|bʲ|dʲ]	+voice,+lab,-son -back,+voice,+cons	0.0	143	12790	20123	0.0
[ʐ|ʂ] [pʲ|b|bʲ|p]	-ant,+back +lab,-son,-cont	0.0	204	12073	43387	0.0
[mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ] [ʂ|ʐ|ʑ|j|ɕ]	-back,-cont -ant	0.0	645	80466	65084	0.0
[mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ] [z|s]	-back,-syll +ant,+strid,+back	0.0	987	187189	65546	0.0
[t|kʲ|k|pʲ|tʲ|p] [tʲ|dʲ]	-cont,-voice -back,-strid	0.0	710	159896	39715	0.0
[xʲ|ʂ|s|sʲ|x|f|ɕ|fʲ] [ʂ|ʐ|ʑ|j|ɕ]	+cont,-voice -ant	0.0	691	92458	65084	0.0
[xʲ|x|k|kʲ] [vʲ]	+dor,-voice -back,-cons,+lab	0.0	158	42114	7473	0.0
[d] [pʲ|b|bʲ|p]	-strid,+voice,+back +lab,-son,-cont	0.0	202	11859	43387	0.0
[j|vʲ|lʲ|rʲ] [x|ɣ|ɡ|k]	-back,+cont,+son +dor,+back	0.0	537	81045	44870	0.0
[b|f|bʲ|pʲ|fʲ|p] [mʲ|nʲ]	+lab,-son -back,+nasal	0.0	303	50890	22751	0.0
[ʂ] [ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	-ant,-voice,+back -back,-son,-cont	0.0	174	6618	57715	0.0
[d] [bʲ]	-strid,+voice,+back -back,+voice,+lab,-son	0.0	59	11859	3704	0.0
[mʲ|b|v|m|vʲ|bʲ] [z|ʂ|s|sʲ|zʲ|ʐ|t|ʑ|d|tʲ|ɕ|dʲ]	+voice,+lab +cor,-son	0.0	1051	65964	211309	0.0
[b|p] [nʲ]	+lab,-son,-cont,+back -back,+ant,+nasal	0.0	209	33374	16518	0.0
[r|lʲ|rʲ|l] [x]	+cont,+son,+ant +cont,+dor,-voice,+back	0.0	182	87905	4756	0.0
[r|n|m|l] [ʑ|vʲ|zʲ]	+son,+cons,+back -back,+voice,+cont	0.0	275	100537	9496	0.0
[b|p] [d|t]	+lab,-son,-cont,+back -strid,+back	0.0	432	33374	70687	0.0
[lʲ|rʲ] [t|k|p]	-back,+cont,+son,+ant -cont,-voice,+back	0.0	578	37044	114048	0.0
[x|ɣ] [s|t]	+cont,+dor,+back -voice,+ant,+back	0.0	205	4812	110494	0.0
[r|v|m|l|n] [x]	-syll,+son,+back +cont,+dor,-voice,+back	0.0	219	127602	4756	0.0
[xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ] [ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	+dor -back,-son,-cont	0.0	494	53507	57715	0.0
[z|ʐ] [bʲ|fʲ|pʲ]	+voice,+strid,+back -back,+lab,-son	0.0	134	19335	11753	0.0
[k|kʲ] [z|s]	+dor,-cont,-voice +ant,+strid,+back	0.0	436	36708	65546	0.0
[mʲ|m] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	+voice,+nasal +cor,+cont	0.0	576	18636	225340	0.0
[ɕ|tʲ|sʲ] [mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	-back,+cor,-voice -back,-syll	0.0	902	55028	187189	0.0
[f] [l]	+cont,+lab,-son,+back +lateral,+back	0.0	81	5763	14418	0.0
[b|f|p] [tʲ]	+lab,-son,+back -back,-strid,-voice	0.0	323	39137	33763	0.0
[ɡʲ|ɣ|ɡ] [mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	+voice,+dor -back,-cont	0.0	269	11393	80466	0.0
[ʑ] [b|z|ɣ|zʲ|ʐ|ɡ|ɡʲ|ʑ|bʲ|d|dʲ]	-back,-ant,+voice +voice,-son	0.0	5	5	63352	0.062
[b|z|ɣ|zʲ|ʐ|ɡ|ɡʲ|ʑ|bʲ|d|dʲ] [ʑ]	+voice,-son -back,-ant,+voice	0.0	5	63352	5	0.062
[x|ɣ] [ɡ|b|m|d]	+cont,+dor,+back +voice,-cont,+back	0.0	127	4812	42474	0.0
[r|v|l] [b|p]	+cont,+son,+back +lab,-son,-cont,+back	0.0	453	77926	33374	0.0
[mʲ|m] [mʲ|zʲ|ɡʲ|ʑ|bʲ|dʲ]	+voice,+nasal -back,+voice,+cons	0.0	172	18636	20123	0.0
[b|bʲ] [n|d|t]	+voice,+lab,-son -cont,+back,+ant	0.0	330	12790	107960	0.0
[zʲ|sʲ|lʲ|rʲ|nʲ|ʑ|j|ɕ|tʲ|dʲ] [r|z|zʲ|s|sʲ|lʲ|rʲ|l]	-back,+cor +ant,+cont	0.0	1391	153093	160256	0.0
[r|b|z|ɣ|ʂ|s|ʐ|m|ɡ|t|x|f|k|d|l|n|p] [z|zʲ]	+back,+cons +ant,+voice,+strid	0.0	646	332850	15898	0.0
[mʲ|vʲ|v|m] [xʲ|z|ɣ|ʂ|s|sʲ|zʲ|ʐ|ʑ|x|f|ɕ|fʲ]	+lab,+son +cont,-son	0.0	691	53174	113872	0.0
[pʲ|f|fʲ|p] [mʲ|b|m|f|bʲ|pʲ|fʲ|p]	+lab,-voice +lab,+cons	0.0	457	38100	69526	0.0
[r|v|l] [bʲ|pʲ]	+cont,+son,+back -back,+lab,-son,-cont	0.0	248	77926	10013	0.0
[b|z|ɣ|ʐ|ɡ|d] [bʲ|fʲ|pʲ]	+voice,-son,+back -back,+lab,-son	0.0	214	49462	11753	0.0
[f|v] [mʲ|b|m|f|bʲ|pʲ|fʲ|p]	+cont,+lab,+back +lab,+cons	0.0	424	32828	69526	0.0
[p] [n]	+lab,-cont,-voice,+back +cor,+back,+nasal	0.0	267	24288	37273	0.0
[mʲ|b|dʲ|m|ɡ|nʲ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|n|p] [ʂ]	-cont -ant,-voice,+back	0.0	378	274261	6618	0.0
[r|lʲ|rʲ|l] [fʲ|pʲ]	+cont,+son,+ant -back,+lab,-voice	0.0	236	87905	8049	0.0
[x] [nʲ|tʲ|dʲ]	+cont,+dor,-voice,+back -back,+cor,-cont	0.0	145	4756	56233	0.0
[vʲ|v|j] [r|l]	-cons,+cont +cont,+son,+ant,+back	0.0	533	71066	50861	0.0
[b|ɡ|ɡʲ|bʲ|d|dʲ] [ʂ|ʐ|ʑ|j|ɕ]	+voice,-son,-cont -ant	0.0	463	41938	65084	0.0
[j] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	+cor,+high +cor,+cont	0.0	804	36528	225340	0.0
[vʲ|j] [xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|ʑ|x|f|ɕ|l|fʲ]	-back,-cons,+cont +cont,+cons	0.0	835	44001	201777	0.0
[mʲ|r|m|rʲ|nʲ|lʲ|l|n] [p]	+son,+cons +lab,-cont,-voice,+back	0.0	553	160332	24288	0.0
[ʐ|ʂ] [kʲ]	-ant,+back -back,+dor,-cont,-voice	0.0	74	12073	5776	0.0
[mʲ|b|m|ɡ|ɡʲ|bʲ|d|dʲ] [ɡʲ|ɡ|k|kʲ]	+voice,-cont +dor,-cont	0.0	478	60574	48045	0.0
[b|bʲ] [ʐ]	+voice,+lab,-son -ant,+voice,+back	0.0	74	12790	5455	0.0
[zʲ|sʲ|lʲ|rʲ|nʲ|ʑ|j|ɕ|tʲ|dʲ] [xʲ|zʲ|sʲ|lʲ|rʲ|ʑ|ɕ|fʲ]	-back,+cor -back,+cont,+cons	0.0	868	153093	62722	0.0
[mʲ|b|v|m|vʲ|bʲ] [z|ʂ|s|ʐ|t|d]	+voice,+lab +cor,-son,+back	0.0	876	65964	148306	0.0
[b|m|p] [tʲ|sʲ]	+lab,-cont,+back -back,+ant,-voice	0.0	372	45777	38550	0.0
[b|bʲ] [ʑ|ʐ]	+voice,+lab,-son -ant,+voice	0.0	74	12790	5460	0.0
[ʑ|ʐ|ʂ|ɕ] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	-ant,+strid +cor,+cont	0.0	710	28556	225340	0.0
[v|m] [t|kʲ|k|pʲ|tʲ|p]	+voice,+son,+back -cont,-voice	0.0	703	39468	159896	0.0
[mʲ|b|m|bʲ|pʲ|p] [ʂ|s]	+lab,-cont -voice,+strid,+back	0.0	532	62023	58284	0.0
[z] [r]	+ant,+voice,+strid,+back -lateral,+back	0.0	199	13880	36443	0.0
[vʲ|j] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	-back,-cons,+cont +cor,+cont	0.0	881	44001	225340	0.0
[zʲ|sʲ|lʲ|rʲ|ʑ|j|ɕ] [ʂ]	-back,+cor,+cont -ant,-voice,+back	0.0	224	96860	6618	0.0
[j|lʲ|rʲ] [d|t]	-back,+cor,+cont,+son -strid,+back	0.0	638	73572	70687	0.0
[ɡ|k] [vʲ|v|j]	+dor,-cont,+back -cons,+cont	0.0	472	40058	71066	0.0
[r|v|m|l|n] [pʲ]	-syll,+son,+back -back,+lab,-cont,-voice	0.0	251	127602	6309	0.0
[r|v|l] [vʲ|fʲ]	+cont,+son,+back -back,+cont,+lab	0.0	237	77926	9213	0.0
[ɡ|b|m|d] [ʂ|ʐ|ʑ|j|ɕ]	+voice,-cont,+back -ant	0.0	465	42474	65084	0.0
[b|f|p] [mʲ|bʲ|pʲ]	+lab,-son,+back -back,+lab,-cont	0.0	223	39137	16246	0.0
[r|rʲ] [fʲ|pʲ]	-lateral -back,+lab,-voice	0.0	183	53215	8049	0.0
[j|vʲ|lʲ|rʲ] [dʲ|d|tʲ|t]	-back,+cont,+son -strid	0.0	836	81045	110402	0.0
[b|ɡ|m|t|k|d|n|p] [z|ʐ]	-cont,+back +voice,+strid,+back	0.0	541	193795	19335	0.0
[vʲ|v|j] [x|f|ʂ|s]	-cons,+cont +cont,-voice,+back	0.0	618	71066	68803	0.0
[nʲ|t|d|tʲ|n|dʲ] [b|f|m|p]	-cont,+ant +lab,+back,+cons	0.0	813	164193	51540	0.0
[l|lʲ] [mʲ|b|m|f|bʲ|pʲ|fʲ|p]	+lateral +lab,+cons	0.0	434	34690	69526	0.0
[mʲ|b|z|ɣ|zʲ|ʐ|m|ɡ|ɡʲ|ʑ|bʲ|d|dʲ] [z|zʲ]	+voice,+cons +ant,+voice,+strid	0.0	319	81988	15898	0.0
[lʲ|rʲ] [dʲ|d|tʲ|t]	-back,+cont,+son,+ant -strid	0.0	565	37044	110402	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [fʲ]	+cor -back,+cont,+lab,+cons	0.0	230	389533	1740	0.0
[ʑ|j|ɕ] [r|z|zʲ|s|sʲ|lʲ|rʲ|l]	-back,-ant +ant,+cont	0.0	814	53011	160256	0.0
[zʲ|sʲ|lʲ|rʲ|ʑ|ɕ] [z|ɣ|ʂ|s|ʐ|x|f]	-back,+cor,+cont,+cons +cont,-son,+back	0.0	644	60332	88194	0.0
[r|l] [vʲ|v]	+cont,+son,+ant,+back -cons,+lab	0.0	370	50861	34538	0.0
[pʲ|b|bʲ|p] [tʲ|sʲ]	+lab,-son,-cont -back,+ant,-voice	0.0	361	43387	38550	0.0
[pʲ|b|bʲ|p] [ɡʲ|ɡ|k|kʲ]	+lab,-son,-cont +dor,-cont	0.0	403	43387	48045	0.0
[b|f|p] [mʲ|b|z|ɣ|zʲ|ʐ|v|m|ɡ|ɡʲ|ʑ|vʲ|bʲ|d|dʲ]	+lab,-son,+back +voice	0.0	596	39137	116526	0.0
[b|ɡ|m|t|k|d|n|p] [z|ʐ|ɣ]	-cont,+back +voice,+cont,+cons,+back	0.0	541	193795	19391	0.0
[mʲ|b|z|ɣ|zʲ|ʐ|m|ɡ|ɡʲ|ʑ|bʲ|d|dʲ] [pʲ|p]	+voice,+cons +lab,-cont,-voice	0.0	442	81988	30597	0.0
[x|k] [vʲ|fʲ]	+dor,-voice,+back -back,+cont,+lab	0.0	160	35688	9213	0.0
[b|v|m] [p]	+voice,+lab,+back +lab,-cont,-voice,+back	0.0	303	48554	24288	0.0
[lʲ|rʲ|nʲ] [b|ɡ|t|k|d|p]	-back,+son,+ant -son,-cont,+back	0.0	775	53562	144119	0.0
[vʲ|j] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|ɕ|l]	-back,-cons,+cont +cor,+cont,+cons	0.0	804	44001	188812	0.0
[mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ] [kʲ]	-back,-cont -back,+dor,-cont,-voice	0.0	190	80466	5776	0.0
[mʲ|lʲ|rʲ|nʲ] [s|sʲ]	-back,+son,+cons +ant,+cont,-voice	0.0	512	59795	56453	0.0
[ʑ|ʐ] [xʲ|zʲ|sʲ|ɡʲ|ʑ|bʲ|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	-ant,+voice -back,-son	0.0	188	5460	83393	0.0
[ʂ|s] [b|z|ɣ|ʐ|ɡ|m|d]	-voice,+strid,+back +voice,+cons,+back	0.0	529	58284	61865	0.0
[mʲ|b|m|bʲ|pʲ|p] [b|z|ɣ|zʲ|ʐ|ɡ|ɡʲ|ʑ|bʲ|d|dʲ]	+lab,-cont +voice,-son	0.0	552	62023	63352	0.0
[mʲ|b|bʲ|m] [bʲ]	+voice,+lab,-cont -back,+voice,+lab,-son	0.0	95	31426	3704	0.0
[z|zʲ|ʐ|ʑ|d|dʲ] [xʲ|z|ɣ|ʂ|s|sʲ|zʲ|ʐ|ʑ|x|f|ɕ|fʲ]	+voice,+cor +cont,-son	0.0	588	39169	113872	0.0
[r|lʲ|rʲ|j|l] [kʲ]	+cor,+cont,+son -back,+dor,-cont,-voice	0.0	236	124433	5776	0.0
[b] [b|m]	+voice,+lab,-son,+back +voice,+lab,+cons,+back	0.0	123	9086	21489	0.0
[mʲ|b|m|ɡ|ɡʲ|bʲ|d|dʲ] [ʐ|ʂ]	+voice,-cont -ant,+back	0.0	238	60574	12073	0.0
[s] [xʲ]	+ant,-voice,+strid,+back -back,+cont,+dor	0.0	51	51666	650	0.0
[d] [x|ɣ|ɡ|k]	-strid,+voice,+back +dor,+back	0.0	203	11859	44870	0.0
[mʲ|b|m|bʲ|pʲ|p] [ʂ|ɕ]	+lab,-cont -ant,-voice	0.0	333	62023	23096	0.0
[b|m] [zʲ|ɡʲ|ʑ|bʲ|dʲ]	+voice,+lab,+cons,+back -back,+voice,-son	0.0	152	21489	13890	0.0
[zʲ|sʲ|lʲ|rʲ|nʲ|tʲ|dʲ] [nʲ|tʲ|dʲ]	-back,+ant -back,+cor,-cont	0.0	660	100082	56233	0.0
[zʲ|sʲ|lʲ|rʲ|ʑ|ɕ] [z|ʐ|ʂ|s]	-back,+cor,+cont,+cons +strid,+back	0.0	602	60332	77619	0.0
[b|ɡ|m|t|k|d|n|p] [ʐ]	-cont,+back -ant,+voice,+back	0.0	286	193795	5455	0.0
[b|ɡ|t|k|d|p] [pʲ|p]	-son,-cont,+back +lab,-cont,-voice	0.0	584	144119	30597	0.0
[pʲ|b|bʲ|p] [z|ɣ|ʂ|s|ʐ|x|f]	+lab,-son,-cont +cont,-son,+back	0.0	544	43387	88194	0.0
[l|lʲ] [b|ɡ|d]	+lateral +voice,-son,-cont,+back	0.0	284	34690	30071	0.0
[mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|bʲ|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ] [ɕ]	-back,+cons -back,-ant,-voice	0.0	427	143188	16478	0.0
[pʲ|b|bʲ|p] [k]	+lab,-son,-cont +dor,-cont,-voice,+back	0.0	322	43387	30932	0.0
[mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|bʲ|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ] [ʑ|ɕ]	-back,+cons -back,-ant,+strid	0.0	427	143188	16483	0.0
[l] [mʲ|n|m|nʲ]	+lateral,+back +nasal	0.0	284	14418	72427	0.0
[mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ] [ɕ]	-back,-syll -back,-ant,-voice	0.0	488	187189	16478	0.0
[x|k] [mʲ|vʲ|bʲ]	+dor,-voice,+back -back,+voice,+lab	0.0	219	35688	17410	0.0
[xʲ|x] [mʲ]	+cont,+dor,-voice -back,+lab,+nasal	0.0	51	5406	6233	0.0
[mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ] [ʑ|ɕ]	-back,-syll -back,-ant,+strid	0.0	488	187189	16483	0.0
[d|t] [z|zʲ|ʐ|ʑ|d|dʲ]	-strid,+back +voice,+cor	0.0	462	70687	39169	0.0
[r|rʲ] [b|p]	-lateral +lab,-son,-cont,+back	0.0	370	53215	33374	0.0
[x] [dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p]	+cont,+dor,-voice,+back -son,-cont	0.0	272	4756	201834	0.0
[vʲ|j] [r|z|ʂ|s|ʐ|l]	-back,-cons,+cont +cor,+cont,+back	0.0	660	44001	128480	0.0
[mʲ|vʲ|v|m] [b|ɡ|d]	+lab,+son +voice,-son,-cont,+back	0.0	351	53174	30071	0.0
[b|ɡ|t|k|d|p] [ʂ]	-son,-cont,+back -ant,-voice,+back	0.0	271	144119	6618	0.0
[b|m|p] [ɕ]	+lab,-cont,+back -back,-ant,-voice	0.0	241	45777	16478	0.0
[b|m|p] [ʑ|ɕ]	+lab,-cont,+back -back,-ant,+strid	0.0	241	45777	16483	0.0
[ʂ|ɕ] [z|s|sʲ|zʲ|t|d|tʲ|dʲ]	-ant,-voice +ant,-son	0.0	570	23096	182753	0.0
[vʲ|j] [z|zʲ|s|sʲ]	-back,-cons,+cont +ant,+strid	0.0	495	44001	72351	0.0
[xʲ|x|ɣ] [z|ʂ|s|sʲ|zʲ|ʐ|t|ʑ|d|tʲ|ɕ|dʲ]	+cont,+dor +cor,-son	0.0	298	5462	211309	0.0
[vʲ|j] [r|z|ɣ|ʂ|s|ʐ|x|f|l]	-back,-cons,+cont +cont,+cons,+back	0.0	686	44001	139055	0.0
[r|lʲ|rʲ|nʲ|l|n] [x|ɣ]	+son,+ant +cont,+dor,+back	0.0	229	141696	4812	0.0
[ʐ] [xʲ|zʲ|sʲ|ɡʲ|ʑ|bʲ|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	-ant,+voice,+back -back,-son	0.0	187	5455	83393	0.0
[ʑ|j|ɕ] [s|t]	-back,-ant -voice,+ant,+back	0.0	671	53011	110494	0.0
[ɡʲ|ɡ|k|kʲ] [z|s]	+dor,-cont +ant,+strid,+back	0.0	492	48045	65546	0.0
[z|zʲ|d|dʲ] [zʲ|sʲ|ʑ|ɕ|tʲ|dʲ]	+ant,+voice -back,+cor,-son	0.0	404	33709	63003	0.0
[k|kʲ] [mʲ|n|m|nʲ]	+dor,-cont,-voice +nasal	0.0	452	36708	72427	0.0
[zʲ|sʲ|lʲ|rʲ|nʲ|ʑ|ɕ|tʲ|dʲ] [z|ʂ|s|ʐ|t|d]	-back,+cor,+cons +cor,-son,+back	0.0	1152	116565	148306	0.0
[r|z|ʂ|s|ʐ|l] [fʲ]	+cor,+cont,+back -back,+cont,+lab,+cons	0.0	131	128480	1740	0.0
[ʂ|ɕ] [d|t]	-ant,-voice -strid,+back	0.0	354	23096	70687	0.0
[ʂ|ɕ] [xʲ|sʲ|kʲ|tʲ|pʲ|ɕ|fʲ]	-ant,-voice -back,-voice	0.0	351	23096	69503	0.0
[x] [t|k|p]	+cont,+dor,-voice,+back -cont,-voice,+back	0.0	204	4756	114048	0.0
[nʲ|tʲ|dʲ] [ɡʲ|xʲ|kʲ]	-back,+cor,-cont -back,+dor	0.0	193	56233	8637	0.0
[b|v|m] [xʲ|ʂ|s|sʲ|t|x|f|k|kʲ|pʲ|tʲ|ɕ|fʲ|p]	+voice,+lab,+back -voice	0.0	969	48554	252354	0.0
[b] [mʲ|b|m|f|bʲ|pʲ|fʲ|p]	+voice,+lab,-son,+back +lab,+cons	0.0	220	9086	69526	0.0
[x|ɣ] [b|m]	+cont,+dor,+back +voice,+lab,+cons,+back	0.0	89	4812	21489	0.0
