segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[l] [p|g|d|b|t|k]	+lateral,-long -long,-son,-cont	0.0	1960	25852	162719	0.0
[P|p] [d|n|t]	-voice,+lab,-cont -long,+cor,-cont	0.0	1446	20744	110441	0.0
[s|p|h|g|d|b|t|k|f] [P|F|p|f]	-long,-son -voice,+lab	0.0	2507	231289	29837	0.0
[R|j|L|r|l] [g]	+cont,+son,+cor +voice,+dor,-long	0.0	875	86221	9758	0.0
[k|K] [l]	-voice,+dor +lateral,-long	0.0	1103	51732	25852	0.0
[s|p|h|g|d|b|t|k|f] [P|p]	-long,-son -voice,+lab,-cont	0.0	2089	231289	20744	0.0
[R|j|L|r|l] [P|B|p|b|F|f]	+cont,+son,+cor -son,+lab	0.0	1796	86221	41208	0.0
[n|p|k|g|d|b|t|m] [F|f]	-long,-cont +cont,-son,+lab	0.0	1377	230093	9093	0.0
[j|r|l] [n|m]	+cont,-long,+son,+cor -long,+nasal	0.0	2228	81393	67374	0.0
[P|F|B] [r|n|l]	+long,-son,+lab +cons,-long,+son,+cor	0.0	403	1499	119690	0.0
[M|m|w] [P|s|p|K|t|S|F|T|k|f]	+son,+lab -voice	0.0	2707	42457	190670	0.0
[P|F|p|f] [d|D|T|t]	-voice,+lab +cor,-son,-cont	0.0	1389	29837	71440	0.0
[n|p|k|g|d|b|t|m] [k]	-long,-cont -voice,+dor,-long	0.0	3250	230093	50763	0.0
[S|T|s|t] [P|B|p|b|F|f]	-voice,+cor -son,+lab	0.0	2015	109101	41208	0.0
[P|p] [n|D|d|t|N|T]	-voice,+lab,-cont +cor,-cont	0.0	1446	20744	111827	0.0
[S|T|s|t] [P|B|p|b|M|m]	-voice,+cor +lab,-cont	0.0	2452	109101	61220	0.0
[w|F|f] [s|R|L|S|r|l]	+cont,+lab +cont,+cons,+cor	0.0	1698	22445	142724	0.0
[l] [P|D|B|p|G|K|g|d|b|t|T|k]	+lateral,-long -son,-cont	0.0	1960	25852	165158	0.0
[R|j|L|r|l] [G|g]	+cont,+son,+cor +voice,+dor	0.0	875	86221	9871	0.0
[B|P|b|p] [s]	-son,+lab,-cont +cont,-long,+cor,-son	0.0	1254	32115	54611	0.0
[P|F|B] [j|r|n|l]	+long,-son,+lab -long,+son,+cor	0.0	403	1499	121054	0.0
[l] [s|p|h|g|d|b|t|k|f]	+lateral,-long -long,-son	0.0	2312	25852	231289	0.0
[m|b|p] [t]	-long,+lab,-cont -voice,-long,+cor,-cont	0.0	1636	59131	50669	0.0
[r|l] [M|N|n|m]	-long,+liquid +nasal	0.0	2228	80029	69492	0.0
[r] [b|p|f]	-lateral,-long -long,-son,+lab	0.0	1385	54177	39709	0.0
[w|F|f] [s|R|j|L|S|r|l]	+cont,+lab +cont,+cor	0.0	1698	22445	144088	0.0
[d|n|t] [b|p|f]	-long,+cor,-cont -long,-son,+lab	0.0	1977	110441	39709	0.0
[w|F|f] [r|n|l|m]	+cont,+lab +cons,-long,+son	0.0	1715	22445	147403	0.0
[s|R|h|L|F|S|r|l|f] [s|h|r|l|f]	+cont,+cons +cont,+cons,-long	0.0	4561	157485	148599	0.0
[P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f] [P|F|p|f]	-son -voice,+lab	0.0	2511	237786	29837	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [F|f]	-cont +cont,-son,+lab	0.0	1377	234650	9093	0.0
[P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f] [P|p]	-son -voice,+lab,-cont	0.0	2093	237786	20744	0.0
[b] [j]	+voice,-long,+lab +high,-syll	0.0	117	11306	1364	0.0
[n|p|k|g|d|b|t|m] [k|K]	-long,-cont -voice,+dor	0.0	3250	230093	51732	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [k]	-cont -voice,+dor,-long	0.0	3250	234650	50763	0.0
[S|T|s|t] [P|B|p|b|M|F|m|f]	-voice,+cor +cons,+lab	0.0	2606	109101	70313	0.0
[r|l|s] [n|m]	+cont,+cons,-long,+cor -long,+nasal	0.0	2833	134640	67374	0.0
[s|p|t|k|f] [p]	-voice,-long -voice,-long,+lab,-cont	0.0	1811	184446	20112	0.0
[m|b|p] [T|t]	-long,+lab,-cont -voice,+cor,-cont	0.0	1636	59131	51234	0.0
[s|h|r|l|f] [n|m]	+cont,+cons,-long -long,+nasal	0.0	2973	148599	67374	0.0
[B|b] [j]	+voice,+lab +high,-syll	0.0	117	11371	1364	0.0
[d] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+voice,-long,+cor -long	0.0	2641	20111	393408	0.0
[n|D|d|t|N|T] [b|p|f]	+cor,-cont -long,-son,+lab	0.0	1977	111827	39709	0.0
[p] [s|p|h|g|d|b|t|k|f]	-voice,-long,+lab,-cont -long,-son	0.0	2022	20112	231289	0.0
[j|r|l] [M|N|n|m]	+cont,-long,+son,+cor +nasal	0.0	2228	81393	69492	0.0
[d|D] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+voice,+cor -long	0.0	2641	20206	393408	0.0
[r] [n|j|w|r|l|m]	-lateral,-long -long,+son	0.0	2776	54177	162119	0.0
[j|r|l|s] [n|m]	+cont,-long,+cor -long,+nasal	0.0	2833	136004	67374	0.0
[r|l] [b|p]	-long,+liquid -long,-son,+lab,-cont	0.0	1483	80029	31418	0.0
[w|f] [r|n|l]	+cont,-long,+lab +cons,-long,+son,+cor	0.0	1504	21643	119690	0.0
[P|F] [r|n|l]	+long,-voice,+lab +cons,-long,+son,+cor	0.0	387	1434	119690	0.0
[F|f] [n|s|p|k|h|g|d|b|t|r|l|m|f]	+cont,-son,+lab +cons,-long	0.0	1732	9093	378692	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [k|K]	-cont -voice,+dor	0.0	3250	234650	51732	0.0
[l] [P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f]	+lateral,-long -son	0.0	2312	25852	237786	0.0
[L|R|r|l] [n|m]	+liquid -long,+nasal	0.0	2228	84857	67374	0.0
[m|b|p] [d|n|t]	-long,+lab,-cont -long,+cor,-cont	0.0	2381	59131	110441	0.0
[R|r] [b|p|f]	-lateral -long,-son,+lab	0.0	1385	55736	39709	0.0
[P|F|B] [n|R|L|N|r|l]	+long,-son,+lab +cons,+son,+cor	0.0	403	1499	125244	0.0
[b|p] [s|S]	-long,-son,+lab,-cont +cont,+cor,-son	0.0	1254	31418	57867	0.0
[w|F|f] [s|h|r|l|f]	+cont,+lab +cont,+cons,-long	0.0	1697	22445	148599	0.0
[w|f] [j|r|n|l]	+cont,-long,+lab -long,+son,+cor	0.0	1504	21643	121054	0.0
[P|B|p|b|M|m] [t]	+lab,-cont -voice,-long,+cor,-cont	0.0	1636	61220	50669	0.0
[P|F] [j|r|n|l]	+long,-voice,+lab -long,+son,+cor	0.0	387	1434	121054	0.0
[j|r|l] [b|p]	+cont,-long,+son,+cor -long,-son,+lab,-cont	0.0	1483	81393	31418	0.0
[r] [P|B|p|b|F|f]	-lateral,-long -son,+lab	0.0	1385	54177	41208	0.0
[P|s|p|K|t|S|F|T|k|f] [p]	-voice -voice,-long,+lab,-cont	0.0	1815	190670	20112	0.0
[d|n|t] [P|B|p|b|F|f]	-long,+cor,-cont -son,+lab	0.0	1977	110441	41208	0.0
[r|l|s] [M|N|n|m]	+cont,+cons,-long,+cor +nasal	0.0	2833	134640	69492	0.0
[j|w|r|l] [b|p|f]	+cont,-long,+son -long,-son,+lab	0.0	1796	94745	39709	0.0
[m|b|p] [n|D|d|t|N|T]	-long,+lab,-cont +cor,-cont	0.0	2381	59131	111827	0.0
[s|p|t|k|f] [P|p]	-voice,-long -voice,+lab,-cont	0.0	1811	184446	20744	0.0
[P|p] [s|p|h|g|d|b|t|k|f]	-voice,+lab,-cont -long,-son	0.0	2027	20744	231289	0.0
[s|h|r|l|f] [M|N|n|m]	+cont,+cons,-long +nasal	0.0	2973	148599	69492	0.0
[P|F|B] [n|R|j|L|N|r|l]	+long,-son,+lab +son,+cor	0.0	403	1499	126608	0.0
[r|l] [B|P|b|p]	-long,+liquid -son,+lab,-cont	0.0	1483	80029	32115	0.0
[p] [P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f]	-voice,-long,+lab,-cont -son	0.0	2022	20112	237786	0.0
[R|j|L|r|l] [n|m]	+cont,+son,+cor -long,+nasal	0.0	2228	86221	67374	0.0
[d|b|g] [j]	+voice,-long +high,-syll	0.0	219	41175	1364	0.0
[P|B|p|b|M|m] [T|t]	+lab,-cont -voice,+cor,-cont	0.0	1636	61220	51234	0.0
[F] [l]	+long,+cont,+lab +lateral,-long	0.0	133	802	25852	0.0
[R|r] [n|j|w|r|l|m]	-lateral -long,+son	0.0	2776	55736	162119	0.0
[d] [s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S]	+voice,-long,+cor -syll	0.0	2641	20111	406851	0.0
[w|F|f] [n|R|L|M|N|r|l|m]	+cont,+lab +cons,+son	0.0	1718	22445	154349	0.0
[b|p] [s|f]	-long,-son,+lab,-cont +cont,-voice,-long	0.0	1297	31418	62902	0.0
[j|r|l|s] [M|N|n|m]	+cont,-long,+cor +nasal	0.0	2833	136004	69492	0.0
[r] [g]	-lateral,-long +voice,+dor,-long	0.0	670	54177	9758	0.0
[d|D] [s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S]	+voice,+cor -syll	0.0	2641	20206	406851	0.0
[D|B|G|g|d|b] [j]	+voice +high,-syll	0.0	219	41448	1364	0.0
[n|D|d|t|N|T] [P|B|p|b|F|f]	+cor,-cont -son,+lab	0.0	1977	111827	41208	0.0
[B|P|b|p] [s|S]	-son,+lab,-cont +cont,+cor,-son	0.0	1254	32115	57867	0.0
[r|l|s] [m]	+cont,+cons,-long,+cor -long,+lab,+nasal	0.0	1775	134640	27713	0.0
[F|f] [s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S]	+cont,-son,+lab +cons	0.0	1735	9093	392135	0.0
[D|B|G|g|d|b] [L|l]	+voice +lateral	0.0	1008	41448	29121	0.0
[L|R|r|l] [M|N|n|m]	+liquid +nasal	0.0	2228	84857	69492	0.0
[j|r|l] [B|P|b|p]	+cont,-long,+son,+cor -son,+lab,-cont	0.0	1483	81393	32115	0.0
[s|R|h|L|F|S|r|l|f] [s|R|h|L|F|S|r|l|f]	+cont,+cons +cont,+cons	0.0	4568	157485	157485	0.0
[r] [n|R|j|w|L|M|N|r|l|m]	-lateral,-long -syll,+son	0.0	2776	54177	169065	0.0
[r] [G|g]	-lateral,-long +voice,+dor	0.0	670	54177	9871	0.0
[F|f] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+cont,-son,+lab -long	0.0	1732	9093	393408	0.0
[P|B|p|b|M|m] [d|n|t]	+lab,-cont -long,+cor,-cont	0.0	2381	61220	110441	0.0
[w|f] [n|R|L|N|r|l]	+cont,-long,+lab +cons,+son,+cor	0.0	1507	21643	125244	0.0
[s|t] [p|w|b|m|f]	-voice,-long,+cor -long,+lab	0.0	2669	105280	80774	0.0
[s|h|r|l|f] [s|h|r|l|f]	+cont,+cons,-long +cont,+cons,-long	0.0	4300	148599	148599	0.0
[j|r|l|s] [m]	+cont,-long,+cor -long,+lab,+nasal	0.0	1775	136004	27713	0.0
[R|r] [P|B|p|b|F|f]	-lateral -son,+lab	0.0	1385	55736	41208	0.0
[s|R|L|S|r|l] [n|m]	+cont,+cons,+cor -long,+nasal	0.0	2833	142724	67374	0.0
[s|h|S|F|f] [j|r|l]	+cont,-son +cont,-long,+son,+cor	0.0	2221	72628	81393	0.0
[P|F] [n|R|L|N|r|l]	+long,-voice,+lab +cons,+son,+cor	0.0	387	1434	125244	0.0
[k] [l]	-voice,+dor,-long +lateral,-long	0.0	1046	50763	25852	0.0
[s|R|h|L|F|S|r|l|f] [n|m]	+cont,+cons -long,+nasal	0.0	2973	157485	67374	0.0
[P|p] [P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f]	-voice,+lab,-cont -son	0.0	2027	20744	237786	0.0
[P|s|p|K|t|S|F|T|k|f] [P|p]	-voice -voice,+lab,-cont	0.0	1815	190670	20744	0.0
[B|P|b|p] [s|f]	-son,+lab,-cont +cont,-voice,-long	0.0	1297	32115	62902	0.0
[B|b] [L|l]	+voice,+lab +lateral	0.0	525	11371	29121	0.0
[d|t] [h|s|f]	-long,+cor,-son,-cont +cont,-long,-son	0.0	2008	70780	68570	0.0
[w|f] [n|R|j|L|N|r|l]	+cont,-long,+lab +son,+cor	0.0	1507	21643	126608	0.0
[s|p|h|g|d|b|t|k|f] [m|b|p|f]	-long,-son +cons,-long,+lab	0.0	3595	231289	67422	0.0
[R|j|L|r|l] [M|N|n|m]	+cont,+son,+cor +nasal	0.0	2228	86221	69492	0.0
[j|w|r|l] [g]	+cont,-long,+son +voice,+dor,-long	0.0	875	94745	9758	0.0
[P|B|p|b|M|m] [n|D|d|t|N|T]	+lab,-cont +cor,-cont	0.0	2381	61220	111827	0.0
[d|b|g] [L|l]	+voice,-long +lateral	0.0	996	41175	29121	0.0
[s|R|j|L|S|r|l] [n|m]	+cont,+cor -long,+nasal	0.0	2833	144088	67374	0.0
[j|w|r|l] [P|B|p|b|F|f]	+cont,-long,+son -son,+lab	0.0	1796	94745	41208	0.0
[R|r] [g]	-lateral +voice,+dor,-long	0.0	670	55736	9758	0.0
[L|R|r|l] [b|p]	+liquid -long,-son,+lab,-cont	0.0	1483	84857	31418	0.0
[P|F] [n|R|j|L|N|r|l]	+long,-voice,+lab +son,+cor	0.0	387	1434	126608	0.0
[d|D|T|t] [h|s|f]	+cor,-son,-cont +cont,-long,-son	0.0	2010	71440	68570	0.0
[b] [L|l]	+voice,-long,+lab +lateral	0.0	521	11306	29121	0.0
[d] [s|j|h|w|r|l|f]	+voice,-long,+cor +cont,-long	0.0	1642	20111	163315	0.0
[s|h|S|F|f] [r|l]	+cont,-son -long,+liquid	0.0	2184	72628	80029	0.0
[j|w|r|l] [G|g]	+cont,-long,+son +voice,+dor	0.0	875	94745	9871	0.0
[R|r] [n|R|j|w|L|M|N|r|l|m]	-lateral -syll,+son	0.0	2776	55736	169065	0.0
[w|F|f] [s|R|h|L|F|S|r|l|f]	+cont,+lab +cont,+cons	0.0	1700	22445	157485	0.0
[d|D] [s|j|h|w|r|l|f]	+voice,+cor +cont,-long	0.0	1642	20206	163315	0.0
[R|r] [G|g]	-lateral +voice,+dor	0.0	670	55736	9871	0.0
[R|j|w|L|r|l] [b|p|f]	+cont,-syll,+son -long,-son,+lab	0.0	1796	99573	39709	0.0
[n|s|d|t|r|l] [w]	+cons,-long,+cor -cons,+lab	0.0	1633	245081	13352	0.0
[s|R|j|h|w|r|L|S|F|l|f] [s|h|r|l|f]	+cont,-syll +cont,+cons,-long	0.0	4564	172201	148599	0.0
[F|f] [s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S]	+cont,-son,+lab -syll	0.0	1735	9093	406851	0.0
[s|h|r|l|f] [m]	+cont,+cons,-long -long,+lab,+nasal	0.0	1830	148599	27713	0.0
[w|f] [l]	+cont,-long,+lab +lateral,-long	0.0	674	21643	25852	0.0
[R|j|L|r|l] [b|p]	+cont,+son,+cor -long,-son,+lab,-cont	0.0	1483	86221	31418	0.0
[S|T|s|t] [p|w|b|m|f]	-voice,+cor -long,+lab	0.0	2673	109101	80774	0.0
[L|l] [p|g|d|b|t|k]	+lateral -long,-son,-cont	0.0	1960	29121	162719	0.0
[n|s|j|d|t|r|l] [w]	-long,+cor -cons,+lab	0.0	1633	246445	13352	0.0
[m|b|p] [b]	-long,+lab,-cont +voice,-long,+lab	0.0	736	59131	11306	0.0
[b|p|f] [d|n|t]	-long,-son,+lab -long,+cor,-cont	0.0	1884	39709	110441	0.0
[s|R|L|S|r|l] [M|N|n|m]	+cont,+cons,+cor +nasal	0.0	2833	142724	69492	0.0
[s|t] [P|B|p|w|b|M|F|m|f]	-voice,-long,+cor +lab	0.0	2669	105280	83665	0.0
[w|F|f] [n|j|w|r|l|m]	+cont,+lab -long,+son	0.0	1715	22445	162119	0.0
[s|j|h|w|r|l|f] [n|m]	+cont,-long -long,+nasal	0.0	2982	163315	67374	0.0
[P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f] [m|b|p|f]	-son +cons,-long,+lab	0.0	3599	237786	67422	0.0
[s|R|h|L|F|S|r|l|f] [M|N|n|m]	+cont,+cons +nasal	0.0	2973	157485	69492	0.0
[k|K] [L|l]	-voice,+dor +lateral	0.0	1103	51732	29121	0.0
[L|R|r|l] [B|P|b|p]	+liquid -son,+lab,-cont	0.0	1483	84857	32115	0.0
[n] [j|w]	-long,+cor,+nasal -cons,-long	0.0	686	39661	14716	0.0
[m|b|p|f] [t]	+cons,-long,+lab -voice,-long,+cor,-cont	0.0	1659	67422	50669	0.0
[m|b|p] [B|b]	-long,+lab,-cont +voice,+lab	0.0	736	59131	11371	0.0
[P|F|B] [r|l|s]	+long,-son,+lab +cont,+cons,-long,+cor	0.0	403	1499	134640	0.0
[r|l|s] [M|m]	+cont,+cons,-long,+cor +lab,+nasal	0.0	1775	134640	29105	0.0
[b|p] [h|s|f]	-long,-son,+lab,-cont +cont,-long,-son	0.0	1316	31418	68570	0.0
[r|l] [n|j|w|r|l|m]	-long,+liquid -long,+son	0.0	3227	80029	162119	0.0
[s|R|j|L|S|r|l] [M|N|n|m]	+cont,+cor +nasal	0.0	2833	144088	69492	0.0
[s|h|S|F|f] [r|n|l|m]	+cont,-son +cons,-long,+son	0.0	2929	72628	147403	0.0
[p|f] [s|p|t|k|f]	-voice,-long,+lab -voice,-long	0.0	2048	28403	184446	0.0
[b|p] [F|s|S|f]	-long,-son,+lab,-cont +cont,-voice	0.0	1297	31418	66960	0.0
[b|p|f] [n|D|d|t|N|T]	-long,-son,+lab +cor,-cont	0.0	1884	39709	111827	0.0
[L|l] [P|D|B|p|G|K|g|d|b|t|T|k]	+lateral -son,-cont	0.0	1960	29121	165158	0.0
[m|b|p|f] [T|t]	+cons,-long,+lab -voice,+cor,-cont	0.0	1659	67422	51234	0.0
[n|m] [b]	-long,+nasal +voice,-long,+lab	0.0	779	67374	11306	0.0
[P|F|B] [j|r|l|s]	+long,-son,+lab +cont,-long,+cor	0.0	403	1499	136004	0.0
[s|R|L|S|r|l] [m]	+cont,+cons,+cor -long,+lab,+nasal	0.0	1775	142724	27713	0.0
[j|r|l|s] [M|m]	+cont,-long,+cor +lab,+nasal	0.0	1775	136004	29105	0.0
[s|p|h|g|d|b|t|k|f] [P|B|p|b|M|F|m|f]	-long,-son +cons,+lab	0.0	3595	231289	70313	0.0
[L|l] [s|p|h|g|d|b|t|k|f]	+lateral -long,-son	0.0	2313	29121	231289	0.0
[R|j|L|r|l] [B|P|b|p]	+cont,+son,+cor -son,+lab,-cont	0.0	1483	86221	32115	0.0
[l] [n|p|k|g|d|b|t|m]	+lateral,-long -long,-cont	0.0	2173	25852	230093	0.0
[s|h|S|F|f] [R|j|L|r|l]	+cont,-son +cont,+son,+cor	0.0	2228	72628	86221	0.0
[s|h|r|l|f] [s|R|h|L|F|S|r|l|f]	+cont,+cons,-long +cont,+cons	0.0	4307	148599	157485	0.0
[B|P|b|p] [h|s|f]	-son,+lab,-cont +cont,-long,-son	0.0	1321	32115	68570	0.0
[n|m] [B|b]	-long,+nasal +voice,+lab	0.0	779	67374	11371	0.0
[N|n] [j|w]	+cor,+nasal -cons,-long	0.0	686	40387	14716	0.0
[j|r|l] [n|j|w|r|l|m]	+cont,-long,+son,+cor -long,+son	0.0	3229	81393	162119	0.0
[s|R|j|L|S|r|l] [m]	+cont,+cor -long,+lab,+nasal	0.0	1775	144088	27713	0.0
[m|b|p] [s|f]	-long,+lab,-cont +cont,-voice,-long	0.0	1713	59131	62902	0.0
[R|j|w|L|r|l] [g]	+cont,-syll,+son +voice,+dor,-long	0.0	875	99573	9758	0.0
[R|j|w|L|r|l] [P|B|p|b|F|f]	+cont,-syll,+son -son,+lab	0.0	1796	99573	41208	0.0
[w|F|f] [s|j|h|w|r|l|f]	+cont,+lab +cont,-long	0.0	1697	22445	163315	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [w]	+cons,+cor -cons,+lab	0.0	1633	254551	13352	0.0
[m|b|p|f] [d|n|t]	+cons,-long,+lab -long,+cor,-cont	0.0	2417	67422	110441	0.0
[d|t] [s|h|S|F|f]	-long,+cor,-son,-cont +cont,-son	0.0	2008	70780	72628	0.0
[j|w|r|l] [n|m]	+cont,-long,+son -long,+nasal	0.0	2237	94745	67374	0.0
[s|j|h|w|r|l|f] [M|N|n|m]	+cont,-long +nasal	0.0	2982	163315	69492	0.0
[S|T|s|t] [P|B|p|w|b|M|F|m|f]	-voice,+cor +lab	0.0	2673	109101	83665	0.0
[P|B|p|b|M|m] [b]	+lab,-cont +voice,-long,+lab	0.0	736	61220	11306	0.0
[B|P|b|p] [F|s|S|f]	-son,+lab,-cont +cont,-voice	0.0	1297	32115	66960	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [w]	+cor -cons,+lab	0.0	1633	255915	13352	0.0
[P|B|p|b|F|f] [d|n|t]	-son,+lab -long,+cor,-cont	0.0	1884	41208	110441	0.0
[R|j|w|L|r|l] [G|g]	+cont,-syll,+son +voice,+dor	0.0	875	99573	9871	0.0
[s|h|S|F|f] [L|R|r|l]	+cont,-son +liquid	0.0	2191	72628	84857	0.0
[d|D|T|t] [s|h|S|F|f]	+cor,-son,-cont +cont,-son	0.0	2010	71440	72628	0.0
[d] [s|R|j|h|w|r|L|S|F|l|f]	+voice,-long,+cor +cont,-syll	0.0	1642	20111	172201	0.0
[l] [P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m]	+lateral,-long -cont	0.0	2173	25852	234650	0.0
[P|B|p|b|M|m] [B|b]	+lab,-cont +voice,+lab	0.0	736	61220	11371	0.0
[w|F|f] [n|R|j|w|L|M|N|r|l|m]	+cont,+lab -syll,+son	0.0	1718	22445	169065	0.0
[s|h|S|F|f] [n|j|w|r|l|m]	+cont,-son -long,+son	0.0	3023	72628	162119	0.0
[P|F] [r|l|s]	+long,-voice,+lab +cont,+cons,-long,+cor	0.0	387	1434	134640	0.0
[r|l] [w|f]	-long,+liquid +cont,-long,+lab	0.0	1159	80029	21643	0.0
[m|b|p] [d|t]	-long,+lab,-cont -long,+cor,-son,-cont	0.0	1801	59131	70780	0.0
[d|D] [s|R|j|h|w|r|L|S|F|l|f]	+voice,+cor +cont,-syll	0.0	1642	20206	172201	0.0
[m|b|p|f] [n|D|d|t|N|T]	+cons,-long,+lab +cor,-cont	0.0	2417	67422	111827	0.0
[P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f] [P|B|p|b|M|F|m|f]	-son +cons,+lab	0.0	3599	237786	70313	0.0
[p|f] [P|s|p|K|t|S|F|T|k|f]	-voice,-long,+lab -voice	0.0	2048	28403	190670	0.0
[s|h|r|l|f] [M|m]	+cont,+cons,-long +lab,+nasal	0.0	1830	148599	29105	0.0
[r] [b|p]	-lateral,-long -long,-son,+lab,-cont	0.0	1148	54177	31418	0.0
[L|l] [P|D|B|p|G|s|h|K|g|d|b|t|S|F|T|k|f]	+lateral -son	0.0	2313	29121	237786	0.0
[P|B|p|b|M|F|m|f] [t]	+cons,+lab -voice,-long,+cor,-cont	0.0	1659	70313	50669	0.0
[M|N|n|m] [b]	+nasal +voice,-long,+lab	0.0	779	69492	11306	0.0
[s|R|j|h|w|r|L|S|F|l|f] [s|R|h|L|F|S|r|l|f]	+cont,-syll +cont,+cons	0.0	4571	172201	157485	0.0
[P|B|p|b|F|f] [n|D|d|t|N|T]	-son,+lab +cor,-cont	0.0	1884	41208	111827	0.0
[r|l] [n|R|j|w|L|M|N|r|l|m]	-long,+liquid -syll,+son	0.0	3227	80029	169065	0.0
[s|h|S|F|f] [n|R|L|M|N|r|l|m]	+cont,-son +cons,+son	0.0	2936	72628	154349	0.0
[M|N|n|m] [B|b]	+nasal +voice,+lab	0.0	779	69492	11371	0.0
[P|F] [j|r|l|s]	+long,-voice,+lab +cont,-long,+cor	0.0	387	1434	136004	0.0
[m|b|p] [d|D|T|t]	-long,+lab,-cont +cor,-son,-cont	0.0	1801	59131	71440	0.0
[s|R|h|L|F|S|r|l|f] [m]	+cont,+cons -long,+lab,+nasal	0.0	1830	157485	27713	0.0
[r|n|l|m] [n|m]	+cons,-long,+son -long,+nasal	0.0	2759	147403	67374	0.0
[s|R|j|h|w|r|L|S|F|l|f] [n|m]	+cont,-syll -long,+nasal	0.0	2982	172201	67374	0.0
[p] [k|p|t]	-voice,-long,+lab,-cont -voice,-long,-cont	0.0	1368	20112	121544	0.0
[P|B|p|b|M|F|m|f] [T|t]	+cons,+lab -voice,+cor,-cont	0.0	1659	70313	51234	0.0
[s|j|h|w|r|l|f] [s|h|r|l|f]	+cont,-long +cont,+cons,-long	0.0	4303	163315	148599	0.0
[w|f] [r|l|s]	+cont,-long,+lab +cont,+cons,-long,+cor	0.0	1491	21643	134640	0.0
[j|r|l] [w|f]	+cont,-long,+son,+cor +cont,-long,+lab	0.0	1159	81393	21643	0.0
[P|F|p|f] [s|p|t|k|f]	-voice,+lab -voice,-long	0.0	2048	29837	184446	0.0
[P|B|p|b|M|m] [s|f]	+lab,-cont +cont,-voice,-long	0.0	1713	61220	62902	0.0
[j|w|r|l] [M|N|n|m]	+cont,-long,+son +nasal	0.0	2237	94745	69492	0.0
[P|F|B] [s|R|L|S|r|l]	+long,-son,+lab +cont,+cons,+cor	0.0	403	1499	142724	0.0
[b|p] [s|h|S|F|f]	-long,-son,+lab,-cont +cont,-son	0.0	1316	31418	72628	0.0
[s|R|L|S|r|l] [M|m]	+cont,+cons,+cor +lab,+nasal	0.0	1775	142724	29105	0.0
[s|p|t|k|f] [p|f]	-voice,-long -voice,-long,+lab	0.0	1993	184446	28403	0.0
[j|r|l] [n|R|j|w|L|M|N|r|l|m]	+cont,-long,+son,+cor -syll,+son	0.0	3229	81393	169065	0.0
[r] [B|P|b|p]	-lateral,-long -son,+lab,-cont	0.0	1148	54177	32115	0.0
[F] [L|l]	+long,+cont,+lab +lateral	0.0	133	802	29121	0.0
[L|R|r|l] [n|j|w|r|l|m]	+liquid -long,+son	0.0	3227	84857	162119	0.0
[w|f] [j|r|l|s]	+cont,-long,+lab +cont,-long,+cor	0.0	1491	21643	136004	0.0
[s|h|S|F|f] [j|w|r|l]	+cont,-son +cont,-long,+son	0.0	2278	72628	94745	0.0
[R|r] [b|p]	-lateral -long,-son,+lab,-cont	0.0	1148	55736	31418	0.0
[P|B|p|b|M|F|m|f] [d|n|t]	+cons,+lab -long,+cor,-cont	0.0	2417	70313	110441	0.0
[p] [P|p|K|t|T|k]	-voice,-long,+lab,-cont -voice,-cont	0.0	1368	20112	123710	0.0
[P|F|B] [s|R|j|L|S|r|l]	+long,-son,+lab +cont,+cor	0.0	403	1499	144088	0.0
[s|R|j|L|S|r|l] [M|m]	+cont,+cor +lab,+nasal	0.0	1775	144088	29105	0.0
[l] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+lateral,-long -long	0.0	2763	25852	393408	0.0
[P|B|p|b|M|m] [d|t]	+lab,-cont -long,+cor,-son,-cont	0.0	1801	61220	70780	0.0
[d|b|g] [n|m]	+voice,-long -long,+nasal	0.0	1441	41175	67374	0.0
[B|P|b|p] [s|h|S|F|f]	-son,+lab,-cont +cont,-son	0.0	1321	32115	72628	0.0
